rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.597957	-0.251506	0.648801	0.136563	0.253132	0.740906
2	AG111	0.562197	0.158808	0.648801	0.052537	-0.093176	0.701434
3	AG111	0.561216	0.027623	0.648801	-0.006090	0.576882	0.716974
4	AG111	0.583655	-0.493399	0.648801	0.267602	0.008464	0.709717
5	AG111	0.597135	-0.366994	0.648801	0.137825	0.263617	0.649755
6	AG111	0.566333	-0.400179	0.648801	-0.030590	0.217944	0.733537
7	AG111	0.604695	-0.122348	0.648801	0.115842	0.753198	0.637650
8	AG111	0.591298	0.003357	0.648801	0.085412	-0.092569	0.812603
9	AG111	0.589671	0.059624	0.648801	0.126656	0.074950	0.681925
10	AG111	0.644660	0.401539	0.648801	0.047017	-0.224928	0.707045
1	AG112	0.765400	-0.062062	0.648801	0.441707	1.122670	0.650726
2	AG112	0.719847	0.195981	0.648801	0.423257	1.074796	0.682713
3	AG112	0.768615	-0.238943	0.648801	0.842708	1.466388	0.672188
4	AG112	0.727834	-0.130087	0.648801	0.388358	0.374500	0.915916
5	AG112	0.742866	-0.112207	0.648801	0.345533	0.308947	0.811206
6	AG112	0.689165	-0.376124	0.648801	0.464242	0.663576	0.833679
7	AG112	0.736723	-0.297392	0.648801	0.609327	1.144872	0.563246
8	AG112	0.716857	-0.009141	0.648801	0.451427	1.117751	0.674480
9	AG112	0.755802	-0.237992	0.648801	0.365524	0.513675	0.737289
10	AG112	0.765353	-0.195979	0.648801	0.399100	0.564147	0.690966
1	AG139	0.574846	0.590217	0.648801	0.022472	0.702840	0.719608
2	AG139	0.582829	0.187350	0.648801	-0.436714	1.498114	0.746524
3	AG139	0.568349	-0.091351	0.648801	0.161741	1.372984	0.687500
4	AG139	0.580350	0.212417	0.648801	0.140207	0.834495	0.705801
5	AG139	0.578282	0.036522	0.648801	0.054434	1.166189	0.726338
6	AG139	0.576813	-0.181283	0.648801	0.301043	1.335385	0.581138
7	AG139	0.629419	0.121674	0.648801	0.155988	0.448157	0.751627
8	AG139	0.580614	-0.182378	0.648801	0.378468	1.444767	0.646121
9	AG139	0.585471	0.131533	0.648801	0.133005	1.465522	0.732895
10	AG139	0.554438	0.114298	0.648801	-0.099798	1.291930	0.736569
1	AG142	0.771871	0.544553	0.648801	0.169121	1.978739	0.749728
2	AG142	0.738603	0.354370	0.648801	0.275350	1.675510	0.763396
3	AG142	0.723394	0.291534	0.648801	0.229377	1.043135	0.719853
4	AG142	0.765457	0.202668	0.648801	0.092038	2.573702	0.794321
5	AG142	0.761558	-0.009737	0.648801	0.576247	1.714797	0.694819
6	AG142	0.764904	-0.032810	0.648801	0.401986	1.910119	0.742233
7	AG142	0.708143	-0.184637	0.648801	0.268787	2.039067	0.773236
8	AG142	0.704451	-0.279473	0.648801	0.549115	1.636267	0.707849
9	AG142	0.699530	-0.021614	0.648801	0.222286	1.245366	0.851193
10	AG142	0.783991	0.141081	0.648801	0.253189	1.590802	0.797656
1	GD14	0.621239	0.226625	0.648801	0.360868	0.560559	0.750829
2	GD14	0.633629	-0.163580	0.648801	0.408901	0.560147	0.803947
3	GD14	0.648345	0.081776	0.648801	0.068069	1.358943	0.825944
4	GD14	0.612375	-0.187619	0.648801	0.357040	0.742428	0.709434
5	GD14	0.555762	-0.011838	0.648801	0.466186	1.321290	0.642214
6	GD14	0.668653	0.242412	0.648801	0.150230	0.794338	0.857578
7	GD14	0.602290	0.093841	0.648801	0.240627	0.829869	0.885592
8	GD14	0.611705	-0.073414	0.648801	0.493262	1.429830	0.764914
9	GD14	0.604652	-0.028112	0.648801	0.301014	1.310117	0.801973
10	GD14	0.602267	0.304514	0.648801	0.280757	0.971808	0.731139
1	GD15	0.591561	-0.118305	0.648801	0.098290	2.146189	0.741177
2	GD15	0.618632	-0.033062	0.648801	-0.069177	1.016989	0.690387
3	GD15	0.665773	0.225712	0.648801	0.037030	1.620884	0.743940
4	GD15	0.631894	0.126483	0.648801	0.156648	1.486952	0.715720
5	GD15	0.606114	0.024718	0.648801	0.204450	0.969791	0.721583
6	GD15	0.616186	0.076561	0.648801	0.147865	1.171140	0.639674
7	GD15	0.646244	-0.002537	0.648801	0.102842	0.962586	0.631726
8	GD15	0.642120	-0.433480	0.648801	-0.054132	1.168926	0.641481
9	GD15	0.609849	-0.341684	0.648801	0.264261	0.914114	0.682873
10	GD15	0.587159	-0.119761	0.648801	0.240068	0.598048	0.670818
1	GD16	0.398119	0.521033	0.648801	-0.029961	2.407715	0.587340
2	GD16	0.366761	-0.124119	0.648801	-0.377297	1.430641	0.727298
3	GD16	0.378560	-0.197341	0.648801	0.004437	1.437638	0.588651
4	GD16	0.386879	-0.641163	0.648801	0.479420	2.642566	0.586910
5	GD16	0.415927	-0.294535	0.648801	0.052464	2.033884	0.606486
6	GD16	0.352508	-0.081744	0.648801	-0.086334	1.514887	0.561646
7	GD16	0.390505	0.037247	0.648801	-0.120681	1.189542	0.669164
8	GD16	0.422632	-0.131193	0.648801	-0.355290	2.085985	0.665065
9	GD16	0.422007	0.257386	0.648801	-0.000362	1.374590	0.611787
10	GD16	0.407895	-0.055714	0.648801	-0.460792	1.588139	0.656244
