rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.010065	-0.544769	0.000000	0.000000	-0.222744	0.000000
2	AG111	-0.014480	-0.670574	0.000000	0.000000	-0.228207	0.000000
3	AG111	-0.018805	0.173875	0.000000	0.000000	-0.023405	0.000000
4	AG111	-0.027621	0.170054	0.000000	0.000000	-0.094148	0.000000
5	AG111	-0.024632	-0.187003	0.000000	0.000000	-0.142476	0.000000
6	AG111	-0.020756	0.002666	0.000000	0.000000	-0.112661	0.000000
7	AG111	0.034143	-0.262907	0.000000	0.000000	-0.208380	0.000000
8	AG111	-0.013220	-0.202008	0.000000	0.000000	-0.233911	0.000000
9	AG111	-0.024176	-0.213736	0.000000	0.000000	-0.140231	0.000000
10	AG111	-0.026871	-0.397413	0.000000	0.000000	-0.100830	0.000000
1	AG112	0.126353	0.087240	0.000000	0.000000	-0.196030	0.000000
2	AG112	0.190833	0.432181	0.000000	0.000000	-0.218437	0.000000
3	AG112	0.099365	0.133502	0.000000	0.000000	-0.258437	0.000000
4	AG112	0.176277	0.110720	0.000000	0.000000	-0.209566	0.000000
5	AG112	0.151190	-0.203271	0.000000	0.000000	-0.265165	0.000000
6	AG112	0.111096	0.226979	0.000000	0.000000	-0.329619	0.000000
7	AG112	0.155487	0.214288	0.000000	0.000000	-0.215276	0.000000
8	AG112	0.131788	0.240200	0.000000	0.000000	-0.196583	0.000000
9	AG112	0.156543	-0.249602	0.000000	0.000000	-0.332898	0.000000
10	AG112	0.091290	0.436637	0.000000	0.000000	-0.273978	0.000000
1	AG139	-0.047149	0.122435	0.000000	0.000000	-0.161001	0.000000
2	AG139	-0.091446	0.036974	0.000000	0.000000	-0.291179	0.000000
3	AG139	-0.070298	0.404826	0.000000	0.000000	-0.139155	0.000000
4	AG139	-0.021373	0.368056	0.000000	0.000000	-0.114711	0.000000
5	AG139	-0.036640	0.460146	0.000000	0.000000	-0.128849	0.000000
6	AG139	-0.063995	0.276697	0.000000	0.000000	-0.170442	0.000000
7	AG139	-0.064649	0.044618	0.000000	0.000000	-0.125790	0.000000
8	AG139	-0.086810	-0.005314	0.000000	0.000000	-0.287470	0.000000
9	AG139	-0.010538	0.380624	0.000000	0.000000	-0.094441	0.000000
10	AG139	-0.071829	0.138287	0.000000	0.000000	-0.161051	0.000000
1	AG142	0.119002	0.658704	0.000000	0.000000	-0.112908	0.000000
2	AG142	0.159962	0.543781	0.000000	0.000000	-0.116103	0.000000
3	AG142	0.185992	0.675924	0.000000	0.000000	-0.158926	0.000000
4	AG142	0.138914	0.310550	0.000000	0.000000	-0.176826	0.000000
5	AG142	0.160102	0.402832	0.000000	0.000000	-0.180742	0.000000
6	AG142	0.107537	0.547469	0.000000	0.000000	-0.193672	0.000000
7	AG142	0.176483	0.653975	0.000000	0.000000	-0.153648	0.000000
8	AG142	0.082438	0.452762	0.000000	0.000000	-0.187667	0.000000
9	AG142	0.130343	0.554021	0.000000	0.000000	-0.204141	0.000000
10	AG142	0.119807	0.858701	0.000000	0.000000	-0.214011	0.000000
1	GD14	-0.004824	0.323629	0.000000	0.000000	-0.269831	0.000000
2	GD14	0.005427	0.213606	0.000000	0.000000	-0.270445	0.000000
3	GD14	0.034031	-0.112971	0.000000	0.000000	-0.286992	0.000000
4	GD14	0.019964	-0.013965	0.000000	0.000000	-0.288246	0.000000
5	GD14	-0.014463	-0.112003	0.000000	0.000000	-0.320956	0.000000
6	GD14	-0.031028	0.225751	0.000000	0.000000	-0.315985	0.000000
7	GD14	0.031358	0.162023	0.000000	0.000000	-0.290317	0.000000
8	GD14	0.041877	0.079621	0.000000	0.000000	-0.348099	0.000000
9	GD14	-0.024670	0.134810	0.000000	0.000000	-0.351645	0.000000
10	GD14	0.023527	-0.144780	0.000000	0.000000	-0.328718	0.000000
1	GD15	-0.023455	0.208738	0.000000	0.000000	-0.127203	0.000000
2	GD15	0.025377	0.207872	0.000000	0.000000	-0.156254	0.000000
3	GD15	0.021968	0.058036	0.000000	0.000000	-0.101094	0.000000
4	GD15	-0.022244	0.417946	0.000000	0.000000	-0.155509	0.000000
5	GD15	-0.021340	0.300572	0.000000	0.000000	-0.195940	0.000000
6	GD15	-0.056402	-0.217239	0.000000	0.000000	-0.160499	0.000000
7	GD15	-0.010366	0.265624	0.000000	0.000000	-0.124051	0.000000
8	GD15	-0.044091	0.025102	0.000000	0.000000	-0.118179	0.000000
9	GD15	0.008438	0.134986	0.000000	0.000000	-0.163930	0.000000
10	GD15	-0.003488	0.230552	0.000000	0.000000	-0.105817	0.000000
1	GD16	-0.199499	-0.021520	0.000000	0.000000	-0.104558	0.000000
2	GD16	-0.214056	0.210620	0.000000	0.000000	-0.090967	0.000000
3	GD16	-0.249964	0.611051	0.000000	0.000000	-0.044440	0.000000
4	GD16	-0.204604	-0.006712	0.000000	0.000000	-0.103167	0.000000
5	GD16	-0.257208	0.160457	0.000000	0.000000	-0.162106	0.000000
6	GD16	-0.259354	0.477456	0.000000	0.000000	-0.043101	0.000000
7	GD16	-0.274682	-0.128678	0.000000	0.000000	-0.142891	0.000000
8	GD16	-0.189652	0.104530	0.000000	0.000000	-0.042690	0.000000
9	GD16	-0.242792	-0.015806	0.000000	0.000000	-0.102178	0.000000
10	GD16	-0.205303	0.085799	0.000000	0.000000	-0.065164	0.000000
