rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.027838	-0.216732	0.000000	0.000000	-0.115875	0.000000
2	AG111	0.026439	-0.215517	0.000000	0.000000	-0.003889	0.000000
3	AG111	0.021218	-0.705724	0.000000	0.000000	-0.196432	0.000000
4	AG111	-0.010488	-0.256215	0.000000	0.000000	-0.135188	0.000000
5	AG111	-0.026702	-0.308772	0.000000	0.000000	-0.169898	0.000000
6	AG111	0.007817	-0.066670	0.000000	0.000000	-0.033212	0.000000
7	AG111	-0.031208	-0.371657	0.000000	0.000000	-0.144835	0.000000
8	AG111	-0.015566	-0.384053	0.000000	0.000000	-0.148011	0.000000
9	AG111	0.006472	-0.244286	0.000000	0.000000	-0.112778	0.000000
10	AG111	0.035616	-0.078443	0.000000	0.000000	0.026253	0.000000
1	AG112	0.093507	-0.349586	0.000000	0.000000	-0.277972	0.000000
2	AG112	0.140890	0.310186	0.000000	0.000000	-0.187612	0.000000
3	AG112	0.154258	0.283565	0.000000	0.000000	-0.192330	0.000000
4	AG112	0.131815	-0.070920	0.000000	0.000000	-0.230866	0.000000
5	AG112	0.136933	0.043637	0.000000	0.000000	-0.244457	0.000000
6	AG112	0.103879	0.209195	0.000000	0.000000	-0.294196	0.000000
7	AG112	0.111720	0.137332	0.000000	0.000000	-0.224669	0.000000
8	AG112	0.117559	0.288629	0.000000	0.000000	-0.200886	0.000000
9	AG112	0.092610	0.240679	0.000000	0.000000	-0.232526	0.000000
10	AG112	0.118915	0.432548	0.000000	0.000000	-0.205360	0.000000
1	AG139	-0.029268	-0.031106	0.000000	0.000000	-0.207481	0.000000
2	AG139	-0.063417	0.607446	0.000000	0.000000	-0.120159	0.000000
3	AG139	-0.044318	0.465721	0.000000	0.000000	-0.126397	0.000000
4	AG139	-0.068068	0.289182	0.000000	0.000000	-0.164717	0.000000
5	AG139	-0.070539	-0.017296	0.000000	0.000000	-0.197231	0.000000
6	AG139	-0.034473	0.261764	0.000000	0.000000	-0.153856	0.000000
7	AG139	0.017924	0.292499	0.000000	0.000000	-0.115554	0.000000
8	AG139	-0.026609	-0.058459	0.000000	0.000000	-0.185038	0.000000
9	AG139	-0.018858	0.315034	0.000000	0.000000	-0.135478	0.000000
10	AG139	-0.026662	-0.062464	0.000000	0.000000	-0.240538	0.000000
1	AG142	0.148724	0.578548	0.000000	0.000000	-0.170536	0.000000
2	AG142	0.122554	0.555012	0.000000	0.000000	-0.143075	0.000000
3	AG142	0.179488	0.388118	0.000000	0.000000	-0.126464	0.000000
4	AG142	0.083420	0.514918	0.000000	0.000000	-0.171118	0.000000
5	AG142	0.133745	0.363999	0.000000	0.000000	-0.204689	0.000000
6	AG142	0.104711	0.401223	0.000000	0.000000	-0.176715	0.000000
7	AG142	0.129617	0.367869	0.000000	0.000000	-0.137251	0.000000
8	AG142	0.131928	0.411847	0.000000	0.000000	-0.181389	0.000000
9	AG142	0.129821	0.427797	0.000000	0.000000	-0.180035	0.000000
10	AG142	0.174080	0.397005	0.000000	0.000000	-0.215174	0.000000
1	GD14	-0.018282	0.018084	0.000000	0.000000	-0.301849	0.000000
2	GD14	0.017191	-0.096147	0.000000	0.000000	-0.284916	0.000000
3	GD14	0.009621	-0.319086	0.000000	0.000000	-0.370336	0.000000
4	GD14	-0.010093	0.138025	0.000000	0.000000	-0.279965	0.000000
5	GD14	0.012267	-0.212212	0.000000	0.000000	-0.281398	0.000000
6	GD14	0.023519	0.059948	0.000000	0.000000	-0.266096	0.000000
7	GD14	0.025643	0.053263	0.000000	0.000000	-0.272342	0.000000
8	GD14	-0.011236	0.174234	0.000000	0.000000	-0.265527	0.000000
9	GD14	0.011258	-0.145791	0.000000	0.000000	-0.308920	0.000000
10	GD14	-0.009208	-0.111208	0.000000	0.000000	-0.323979	0.000000
1	GD15	-0.028177	0.044127	0.000000	0.000000	-0.191413	0.000000
2	GD15	-0.014331	-0.240440	0.000000	0.000000	-0.179160	0.000000
3	GD15	-0.013507	-0.171469	0.000000	0.000000	-0.189377	0.000000
4	GD15	0.012459	-0.137619	0.000000	0.000000	-0.187077	0.000000
5	GD15	-0.018359	-0.186135	0.000000	0.000000	-0.134103	0.000000
6	GD15	-0.022474	0.230201	0.000000	0.000000	-0.123864	0.000000
7	GD15	-0.010430	-0.301346	0.000000	0.000000	-0.159833	0.000000
8	GD15	-0.032190	0.041357	0.000000	0.000000	-0.194132	0.000000
9	GD15	-0.021421	0.223761	0.000000	0.000000	-0.157554	0.000000
10	GD15	-0.007013	0.130834	0.000000	0.000000	-0.196379	0.000000
1	GD16	-0.227841	-0.179548	0.000000	0.000000	-0.179135	0.000000
2	GD16	-0.246644	0.164686	0.000000	0.000000	-0.089587	0.000000
3	GD16	-0.249192	0.281677	0.000000	0.000000	-0.098594	0.000000
4	GD16	-0.216182	0.063700	0.000000	0.000000	-0.107792	0.000000
5	GD16	-0.260694	0.431054	0.000000	0.000000	-0.122018	0.000000
6	GD16	-0.228120	-0.040557	0.000000	0.000000	-0.138848	0.000000
7	GD16	-0.235371	-0.111537	0.000000	0.000000	-0.112686	0.000000
8	GD16	-0.294007	-0.085069	0.000000	0.000000	-0.173277	0.000000
9	GD16	-0.269106	-0.111590	0.000000	0.000000	-0.142365	0.000000
10	GD16	-0.246475	-0.055076	0.000000	0.000000	-0.130314	0.000000
