rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.640301	-0.216732	3.286537	0.000000	-0.115875	-0.214911
2	AG111	0.638902	-0.215517	3.286537	0.000000	-0.003889	-0.214911
3	AG111	0.633681	-0.705724	3.286537	0.000000	-0.196432	-0.214911
4	AG111	0.601975	-0.256215	3.286537	0.000000	-0.135188	-0.214911
5	AG111	0.585760	-0.308772	3.286537	0.000000	-0.169898	-0.214911
6	AG111	0.620280	-0.066670	3.286537	0.000000	-0.033212	-0.214911
7	AG111	0.581255	-0.371657	3.286537	0.000000	-0.144835	-0.214911
8	AG111	0.596896	-0.384053	3.286537	0.000000	-0.148011	-0.214911
9	AG111	0.618935	-0.244286	3.286537	0.000000	-0.112778	-0.214911
10	AG111	0.648079	-0.078443	3.286537	0.000000	0.026253	-0.214911
1	AG112	0.705970	-0.349586	3.286537	0.000000	-0.277972	-0.214911
2	AG112	0.753353	0.310186	3.286537	0.000000	-0.187612	-0.214911
3	AG112	0.766721	0.283565	3.286537	0.000000	-0.192330	-0.214911
4	AG112	0.744278	-0.070920	3.286537	0.000000	-0.230866	-0.214911
5	AG112	0.749396	0.043637	3.286537	0.000000	-0.244457	-0.214911
6	AG112	0.716342	0.209195	3.286537	0.000000	-0.294196	-0.214911
7	AG112	0.724183	0.137332	3.286537	0.000000	-0.224669	-0.214911
8	AG112	0.730022	0.288629	3.286537	0.000000	-0.200886	-0.214911
9	AG112	0.705073	0.240679	3.286537	0.000000	-0.232526	-0.214911
10	AG112	0.731377	0.432548	3.286537	0.000000	-0.205360	-0.214911
1	AG139	0.583195	-0.031106	3.286537	0.000000	-0.207481	-0.214911
2	AG139	0.549046	0.607446	3.286537	0.000000	-0.120159	-0.214911
3	AG139	0.568145	0.465721	3.286537	0.000000	-0.126397	-0.214911
4	AG139	0.544395	0.289182	3.286537	0.000000	-0.164717	-0.214911
5	AG139	0.541924	-0.017296	3.286537	0.000000	-0.197231	-0.214911
6	AG139	0.577990	0.261764	3.286537	0.000000	-0.153856	-0.214911
7	AG139	0.630387	0.292499	3.286537	0.000000	-0.115554	-0.214911
8	AG139	0.585854	-0.058459	3.286537	0.000000	-0.185038	-0.214911
9	AG139	0.593605	0.315034	3.286537	0.000000	-0.135478	-0.214911
10	AG139	0.585801	-0.062464	3.286537	0.000000	-0.240538	-0.214911
1	AG142	0.761186	0.578548	3.286537	0.000000	-0.170536	-0.214911
2	AG142	0.735017	0.555012	3.286537	0.000000	-0.143075	-0.214911
3	AG142	0.791951	0.388118	3.286537	0.000000	-0.126464	-0.214911
4	AG142	0.695883	0.514918	3.286537	0.000000	-0.171118	-0.214911
5	AG142	0.746208	0.363999	3.286537	0.000000	-0.204689	-0.214911
6	AG142	0.717174	0.401223	3.286537	0.000000	-0.176715	-0.214911
7	AG142	0.742080	0.367869	3.286537	0.000000	-0.137251	-0.214911
8	AG142	0.744391	0.411847	3.286537	0.000000	-0.181389	-0.214911
9	AG142	0.742284	0.427797	3.286537	0.000000	-0.180035	-0.214911
10	AG142	0.786543	0.397005	3.286537	0.000000	-0.215174	-0.214911
1	GD14	0.594181	0.018084	3.286537	0.000000	-0.301849	-0.214911
2	GD14	0.629654	-0.096147	3.286537	0.000000	-0.284916	-0.214911
3	GD14	0.622084	-0.319086	3.286537	0.000000	-0.370336	-0.214911
4	GD14	0.602369	0.138025	3.286537	0.000000	-0.279965	-0.214911
5	GD14	0.624730	-0.212212	3.286537	0.000000	-0.281398	-0.214911
6	GD14	0.635981	0.059948	3.286537	0.000000	-0.266096	-0.214911
7	GD14	0.638106	0.053263	3.286537	0.000000	-0.272342	-0.214911
8	GD14	0.601227	0.174234	3.286537	0.000000	-0.265527	-0.214911
9	GD14	0.623721	-0.145791	3.286537	0.000000	-0.308920	-0.214911
10	GD14	0.603254	-0.111208	3.286537	0.000000	-0.323979	-0.214911
1	GD15	0.584286	0.044127	3.286537	0.000000	-0.191413	-0.214911
2	GD15	0.598132	-0.240440	3.286537	0.000000	-0.179160	-0.214911
3	GD15	0.598956	-0.171469	3.286537	0.000000	-0.189377	-0.214911
4	GD15	0.624922	-0.137619	3.286537	0.000000	-0.187077	-0.214911
5	GD15	0.594104	-0.186135	3.286537	0.000000	-0.134103	-0.214911
6	GD15	0.589989	0.230201	3.286537	0.000000	-0.123864	-0.214911
7	GD15	0.602033	-0.301346	3.286537	0.000000	-0.159833	-0.214911
8	GD15	0.580273	0.041357	3.286537	0.000000	-0.194132	-0.214911
9	GD15	0.591042	0.223761	3.286537	0.000000	-0.157554	-0.214911
10	GD15	0.605450	0.130834	3.286537	0.000000	-0.196379	-0.214911
1	GD16	0.384622	-0.179548	3.286537	0.000000	-0.179135	-0.214911
2	GD16	0.365819	0.164686	3.286537	0.000000	-0.089587	-0.214911
3	GD16	0.363271	0.281677	3.286537	0.000000	-0.098594	-0.214911
4	GD16	0.396281	0.063700	3.286537	0.000000	-0.107792	-0.214911
5	GD16	0.351769	0.431054	3.286537	0.000000	-0.122018	-0.214911
6	GD16	0.384343	-0.040557	3.286537	0.000000	-0.138848	-0.214911
7	GD16	0.377092	-0.111537	3.286537	0.000000	-0.112686	-0.214911
8	GD16	0.318456	-0.085069	3.286537	0.000000	-0.173277	-0.214911
9	GD16	0.343356	-0.111590	3.286537	0.000000	-0.142365	-0.214911
10	GD16	0.365988	-0.055076	3.286537	0.000000	-0.130314	-0.214911
