rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.583412	-0.025135	1.988208	0.000000	0.000000	-0.258586
2	AG111	0.624219	0.002486	1.988208	0.000000	0.000000	-0.258586
3	AG111	0.552281	0.048601	1.988208	0.000000	0.000000	-0.258586
4	AG111	0.600869	-0.048329	1.988208	0.000000	0.000000	-0.258586
5	AG111	0.622674	-0.014923	1.988208	0.000000	0.000000	-0.258586
6	AG111	0.622515	-0.044063	1.988208	0.000000	0.000000	-0.258586
7	AG111	0.600538	0.015122	1.988208	0.000000	0.000000	-0.258586
8	AG111	0.648161	-0.026246	1.988208	0.000000	0.000000	-0.258586
9	AG111	0.630391	0.016429	1.988208	0.000000	0.000000	-0.258586
10	AG111	0.588085	0.029820	1.988208	0.000000	0.000000	-0.258586
1	AG112	0.782938	-0.031221	1.988208	0.000000	0.000000	-0.258586
2	AG112	0.755418	-0.044558	1.988208	0.000000	0.000000	-0.258586
3	AG112	0.840250	0.043304	1.988208	0.000000	0.000000	-0.258586
4	AG112	0.792438	-0.069983	1.988208	0.000000	0.000000	-0.258586
5	AG112	0.716587	-0.033050	1.988208	0.000000	0.000000	-0.258586
6	AG112	0.741042	-0.015191	1.988208	0.000000	0.000000	-0.258586
7	AG112	0.721235	-0.017319	1.988208	0.000000	0.000000	-0.258586
8	AG112	0.747849	-0.067729	1.988208	0.000000	0.000000	-0.258586
9	AG112	0.796424	-0.011473	1.988208	0.000000	0.000000	-0.258586
10	AG112	0.739996	0.004984	1.988208	0.000000	0.000000	-0.258586
1	AG139	0.606694	-0.046981	1.988208	0.000000	0.000000	-0.258586
2	AG139	0.618753	-0.024492	1.988208	0.000000	0.000000	-0.258586
3	AG139	0.597642	0.064349	1.988208	0.000000	0.000000	-0.258586
4	AG139	0.600253	0.050637	1.988208	0.000000	0.000000	-0.258586
5	AG139	0.584568	0.020226	1.988208	0.000000	0.000000	-0.258586
6	AG139	0.577516	0.033512	1.988208	0.000000	0.000000	-0.258586
7	AG139	0.551931	0.021820	1.988208	0.000000	0.000000	-0.258586
8	AG139	0.611940	0.069587	1.988208	0.000000	0.000000	-0.258586
9	AG139	0.579767	-0.000650	1.988208	0.000000	0.000000	-0.258586
10	AG139	0.591021	-0.036242	1.988208	0.000000	0.000000	-0.258586
1	AG142	0.734384	0.032435	1.988208	0.000000	0.000000	-0.258586
2	AG142	0.723018	0.017839	1.988208	0.000000	0.000000	-0.258586
3	AG142	0.793942	0.012809	1.988208	0.000000	0.000000	-0.258586
4	AG142	0.781912	-0.068548	1.988208	0.000000	0.000000	-0.258586
5	AG142	0.795360	0.132557	1.988208	0.000000	0.000000	-0.258586
6	AG142	0.762679	0.014630	1.988208	0.000000	0.000000	-0.258586
7	AG142	0.722912	0.053743	1.988208	0.000000	0.000000	-0.258586
8	AG142	0.811524	0.033459	1.988208	0.000000	0.000000	-0.258586
9	AG142	0.746434	0.045244	1.988208	0.000000	0.000000	-0.258586
10	AG142	0.798522	0.011376	1.988208	0.000000	0.000000	-0.258586
1	GD14	0.679600	0.003831	1.988208	0.000000	0.000000	-0.258586
2	GD14	0.701928	-0.008035	1.988208	0.000000	0.000000	-0.258586
3	GD14	0.706123	-0.051536	1.988208	0.000000	0.000000	-0.258586
4	GD14	0.696066	0.025553	1.988208	0.000000	0.000000	-0.258586
5	GD14	0.651509	0.059593	1.988208	0.000000	0.000000	-0.258586
6	GD14	0.714897	0.041456	1.988208	0.000000	0.000000	-0.258586
7	GD14	0.642038	0.035262	1.988208	0.000000	0.000000	-0.258586
8	GD14	0.697384	0.024236	1.988208	0.000000	0.000000	-0.258586
9	GD14	0.724266	-0.066409	1.988208	0.000000	0.000000	-0.258586
10	GD14	0.663443	-0.019573	1.988208	0.000000	0.000000	-0.258586
1	GD15	0.613870	-0.049098	1.988208	0.000000	0.000000	-0.258586
2	GD15	0.600819	-0.069973	1.988208	0.000000	0.000000	-0.258586
3	GD15	0.608357	-0.026836	1.988208	0.000000	0.000000	-0.258586
4	GD15	0.608687	0.079940	1.988208	0.000000	0.000000	-0.258586
5	GD15	0.630485	0.040001	1.988208	0.000000	0.000000	-0.258586
6	GD15	0.636518	-0.015819	1.988208	0.000000	0.000000	-0.258586
7	GD15	0.628513	0.000880	1.988208	0.000000	0.000000	-0.258586
8	GD15	0.603490	-0.084158	1.988208	0.000000	0.000000	-0.258586
9	GD15	0.551114	-0.041137	1.988208	0.000000	0.000000	-0.258586
10	GD15	0.673997	0.026304	1.988208	0.000000	0.000000	-0.258586
1	GD16	0.419480	0.015607	1.988208	0.000000	0.000000	-0.258586
2	GD16	0.361280	-0.017430	1.988208	0.000000	0.000000	-0.258586
3	GD16	0.352463	-0.065085	1.988208	0.000000	0.000000	-0.258586
4	GD16	0.351245	0.052214	1.988208	0.000000	0.000000	-0.258586
5	GD16	0.426650	-0.035935	1.988208	0.000000	0.000000	-0.258586
6	GD16	0.435540	0.086248	1.988208	0.000000	0.000000	-0.258586
7	GD16	0.386052	-0.064894	1.988208	0.000000	0.000000	-0.258586
8	GD16	0.396079	0.023941	1.988208	0.000000	0.000000	-0.258586
9	GD16	0.451366	0.071940	1.988208	0.000000	0.000000	-0.258586
10	GD16	0.353013	0.006235	1.988208	0.000000	0.000000	-0.258586
