rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.042358	-0.420014	0.000000	0.000000	0.007250	-0.023413
2	AG111	-0.014504	-0.689674	0.000000	0.000000	0.180159	0.035438
3	AG111	-0.013507	-0.443700	0.000000	0.000000	0.022981	-0.019753
4	AG111	-0.024897	-0.223653	0.000000	0.000000	0.095347	-0.061053
5	AG111	-0.025147	-0.306717	0.000000	0.000000	0.074188	-0.042571
6	AG111	0.009037	-0.410634	0.000000	0.000000	0.210196	0.031166
7	AG111	0.025904	-0.495272	0.000000	0.000000	0.023361	-0.028147
8	AG111	0.010630	-0.427951	0.000000	0.000000	0.032613	-0.032728
9	AG111	-0.031772	-0.341921	0.000000	0.000000	-0.008589	0.011395
10	AG111	-0.043068	-0.430101	0.000000	0.000000	0.032030	0.021968
1	AG112	0.141228	-0.213363	0.000000	0.000000	-0.135849	-0.028606
2	AG112	0.145972	0.039455	0.000000	0.000000	-0.095808	-0.015266
3	AG112	0.113625	0.056632	0.000000	0.000000	0.008827	0.023264
4	AG112	0.137709	0.152757	0.000000	0.000000	-0.011369	-0.008337
5	AG112	0.118531	0.099568	0.000000	0.000000	-0.021728	0.039822
6	AG112	0.189095	-0.093139	0.000000	0.000000	0.049976	0.016953
7	AG112	0.170939	0.203954	0.000000	0.000000	0.004094	0.005257
8	AG112	0.146273	0.204803	0.000000	0.000000	-0.018754	0.053887
9	AG112	0.073035	0.007341	0.000000	0.000000	-0.061320	0.020704
10	AG112	0.116965	0.094782	0.000000	0.000000	-0.066458	0.037055
1	AG139	-0.019840	0.039188	0.000000	0.000000	0.011393	-0.050502
2	AG139	-0.066484	-0.088801	0.000000	0.000000	-0.050639	0.020859
3	AG139	-0.078409	-0.056611	0.000000	0.000000	-0.092554	-0.024809
4	AG139	-0.012728	-0.138499	0.000000	0.000000	-0.010069	-0.000412
5	AG139	-0.055223	0.115157	0.000000	0.000000	-0.055295	-0.103416
6	AG139	-0.000217	0.065899	0.000000	0.000000	-0.012455	-0.017879
7	AG139	-0.047158	0.036522	0.000000	0.000000	0.031568	-0.059694
8	AG139	-0.049956	0.214384	0.000000	0.000000	0.008901	-0.063320
9	AG139	-0.009072	-0.118615	0.000000	0.000000	-0.008649	0.024021
10	AG139	-0.056079	-0.007525	0.000000	0.000000	0.029664	-0.017012
1	AG142	0.167534	0.570397	0.000000	0.000000	0.021905	-0.030082
2	AG142	0.173811	0.321134	0.000000	0.000000	0.005043	-0.035390
3	AG142	0.111371	0.342311	0.000000	0.000000	-0.103721	-0.041719
4	AG142	0.169823	0.386158	0.000000	0.000000	0.017323	-0.047157
5	AG142	0.118338	0.436511	0.000000	0.000000	-0.117894	-0.096488
6	AG142	0.177360	0.228814	0.000000	0.000000	0.100823	0.021102
7	AG142	0.100983	0.430819	0.000000	0.000000	0.000749	-0.010686
8	AG142	0.134526	0.479386	0.000000	0.000000	0.108091	-0.004393
9	AG142	0.135770	0.368639	0.000000	0.000000	0.017592	0.002549
10	AG142	0.113175	0.387897	0.000000	0.000000	0.017424	-0.022703
1	GD14	0.018074	-0.508477	0.000000	0.000000	-0.288462	-0.093935
2	GD14	0.062625	0.262689	0.000000	0.000000	-0.013535	0.110627
3	GD14	0.012874	-0.145685	0.000000	0.000000	-0.138783	0.019085
4	GD14	0.030617	0.238444	0.000000	0.000000	-0.120238	0.057187
5	GD14	0.019390	0.017829	0.000000	0.000000	-0.079171	0.055921
6	GD14	-0.008050	-0.167867	0.000000	0.000000	-0.160147	-0.017305
7	GD14	0.060467	0.120263	0.000000	0.000000	-0.172797	-0.030043
8	GD14	-0.023126	0.028147	0.000000	0.000000	-0.198155	-0.005201
9	GD14	-0.017351	0.005756	0.000000	0.000000	-0.163958	-0.015601
10	GD14	0.041997	-0.375854	0.000000	0.000000	-0.232724	-0.003916
1	GD15	0.021918	0.034522	0.000000	0.000000	0.147363	0.028415
2	GD15	0.000250	-0.056171	0.000000	0.000000	0.087501	-0.032820
3	GD15	-0.030257	0.059899	0.000000	0.000000	0.064499	0.036095
4	GD15	0.002965	0.063715	0.000000	0.000000	0.085542	-0.011934
5	GD15	-0.031172	-0.154577	0.000000	0.000000	-0.009325	0.022194
6	GD15	-0.008950	0.023219	0.000000	0.000000	0.045690	-0.002899
7	GD15	-0.019820	-0.074901	0.000000	0.000000	0.066003	-0.008645
8	GD15	0.018943	-0.049954	0.000000	0.000000	0.118494	0.046738
9	GD15	-0.040308	-0.027721	0.000000	0.000000	0.047707	0.017246
10	GD15	-0.021247	-0.155307	0.000000	0.000000	0.023877	0.031711
1	GD16	-0.228913	0.074804	0.000000	0.000000	0.055409	0.015963
2	GD16	-0.199118	0.038123	0.000000	0.000000	0.083971	-0.058207
3	GD16	-0.222584	0.045850	0.000000	0.000000	0.076632	0.062724
4	GD16	-0.209664	-0.045066	0.000000	0.000000	0.010862	0.012489
5	GD16	-0.215501	-0.149765	0.000000	0.000000	0.095290	0.015639
6	GD16	-0.232287	0.269891	0.000000	0.000000	0.123363	-0.002103
7	GD16	-0.270653	0.326722	0.000000	0.000000	0.132111	-0.001566
8	GD16	-0.244477	-0.042135	0.000000	0.000000	-0.005854	-0.030432
9	GD16	-0.201141	0.101802	0.000000	0.000000	0.089619	-0.027112
10	GD16	-0.225854	0.133062	0.000000	0.000000	0.151431	-0.006919
