parameter	value	se_sa	rse_sa
rhoS_pop	0.64331138905698337	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.13660253513537413	0.01069702468931230	0.34103857819048206
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.22580919372332908	nan	nan
S0_pop	23489.33984986813447904	1904.02728288380717458	8.10592079238232088
T0_pop	25206.68360904991277494	2009.93828226890127553	7.97383072459114217
omega_S0	0.18378433363747329	0.06725266642958325	36.59325313453733486
omega_T0	0.19356310195785140	0.05977690545439296	30.88238659628913041
b1	0.24432844228439268	0.03389063336489861	13.87093252346392802
b2	0.21820180323993657	0.02861654720726166	13.11471618582118737
b3	0.32989844163747523	0.04733694267785223	14.34894400922047986
