parameter	value	se_sa	rse_sa
rhoS_pop	0.61269322259351233	0.04596160404751703	7.50156886883176455
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.99033661788930694	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25904884922274363	nan	nan
omega_rhoS	0.11815838892490087	0.03352700013438870	28.37462531390622544
omega_deltaSC	0.24241092090043967	0.14488392294457908	59.76790253772609418
omega_rhoC	0.09232660243869972	0.43750463552881008	473.86627902753320996
omega_deltaCB	0.08029192279639538	0.06262037610303473	77.99087868630043374
b1	0.16411033964313448	0.02157393101256950	13.14599132478977772
b2	0.17764289992804147	0.02311748466791512	13.01345827909779196
b3	0.28150918432044281	0.04936519485648254	17.53590916603629424
