parameter	value	se_sa	rse_sa
rhoS_pop	0.61321716378516988	0.04642877397417893	7.57134286450671823
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.65773100721398148	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25216014794107766	0.19525628060534353	77.43344148535680915
omega_rhoS	0.11877751273490465	0.03363205149572870	28.31516734214741149
omega_deltaSC	0.26953958981184656	0.25403762766745591	94.24872533373969929
omega_rhoC	0.08190081406976636	nan	nan
omega_deltaCB	0.07897610267279306	0.06923361278531998	87.66400270745528189
omega_rhoB	0.03295243820622373	0.27314664025083424	828.91177442294701905
b1	0.16395220414872735	0.02217870051434012	13.52754031548180080
b2	0.17812588195970339	0.02337321922055926	13.12174231134298275
b3	0.27239520287411850	0.05099493289492088	18.72093647643533387
