rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.611183	-0.065135	0.972206	0.000000	-0.454274	0.357943
2	AG111	0.607139	-0.043246	0.972206	0.000000	-0.217328	0.242616
3	AG111	0.588045	0.187625	0.972206	0.000000	0.570892	0.559860
4	AG111	0.586886	0.141337	0.972206	0.000000	-0.243739	0.673769
5	AG111	0.596961	-0.060234	0.972206	0.000000	-0.433711	0.619261
6	AG111	0.622380	-0.020107	0.972206	0.000000	-0.523206	0.238608
7	AG111	0.579565	-0.107568	0.972206	0.000000	-0.242515	0.482730
8	AG111	0.580009	0.063914	0.972206	0.000000	-0.559043	0.253156
9	AG111	0.591824	0.084084	0.972206	0.000000	-0.333776	0.524149
10	AG111	0.629682	-0.112222	0.972206	0.000000	-0.164376	0.436548
1	AG112	0.799996	0.029264	0.972206	0.000000	-0.140630	0.880134
2	AG112	0.696079	0.008907	0.972206	0.000000	-0.030509	0.806308
3	AG112	0.781952	0.005537	0.972206	0.000000	0.596264	0.747814
4	AG112	0.764432	-0.088771	0.972206	0.000000	0.115851	0.827879
5	AG112	0.718136	-0.126546	0.972206	0.000000	0.234786	0.813575
6	AG112	0.752062	-0.090828	0.972206	0.000000	0.104023	0.835822
7	AG112	0.703861	0.034786	0.972206	0.000000	0.151838	0.885345
8	AG112	0.725091	0.109855	0.972206	0.000000	-0.581201	1.050313
9	AG112	0.728388	-0.161050	0.972206	0.000000	0.361923	0.848914
10	AG112	0.792049	0.117661	0.972206	0.000000	0.468663	0.853776
1	AG139	0.566816	-0.040570	0.972206	0.000000	0.428283	0.630927
2	AG139	0.594716	0.080218	0.972206	0.000000	0.465427	0.758803
3	AG139	0.544007	0.046159	0.972206	0.000000	0.132626	0.680881
4	AG139	0.613392	0.027523	0.972206	0.000000	0.308732	0.604632
5	AG139	0.586549	0.068066	0.972206	0.000000	-0.001586	0.678045
6	AG139	0.621358	0.139987	0.972206	0.000000	0.408153	0.628205
7	AG139	0.534070	-0.021655	0.972206	0.000000	0.597067	0.674729
8	AG139	0.566019	0.003740	0.972206	0.000000	0.193614	0.648127
9	AG139	0.627473	0.008087	0.972206	0.000000	0.492787	0.586020
10	AG139	0.604779	0.065527	0.972206	0.000000	0.111234	0.734020
1	AG142	0.760062	-0.039029	0.972206	0.000000	1.045554	0.688966
2	AG142	0.773163	0.163866	0.972206	0.000000	0.764862	0.791773
3	AG142	0.803663	0.007649	0.972206	0.000000	0.512204	0.663077
4	AG142	0.721133	0.174677	0.972206	0.000000	0.577355	0.703342
5	AG142	0.771947	-0.012177	0.972206	0.000000	1.045397	0.725042
6	AG142	0.776496	-0.025985	0.972206	0.000000	0.960049	0.767561
7	AG142	0.767952	0.077041	0.972206	0.000000	0.396983	0.761329
8	AG142	0.779295	-0.068925	0.972206	0.000000	0.858182	0.761157
9	AG142	0.793883	-0.062433	0.972206	0.000000	0.530570	0.715724
10	AG142	0.774539	0.147036	0.972206	0.000000	1.075704	0.721343
1	GD14	0.641904	-0.021076	0.972206	0.000000	0.397947	0.857136
2	GD14	0.608807	0.218142	0.972206	0.000000	-0.449985	0.983355
3	GD14	0.632309	0.105266	0.972206	0.000000	-0.246378	0.727390
4	GD14	0.606955	-0.129752	0.972206	0.000000	0.338374	0.913251
5	GD14	0.633896	0.165595	0.972206	0.000000	-0.219021	0.928725
6	GD14	0.601310	0.050834	0.972206	0.000000	0.180911	0.885151
7	GD14	0.621032	0.318753	0.972206	0.000000	0.076287	0.811792
8	GD14	0.618934	0.117116	0.972206	0.000000	-0.264094	0.937189
9	GD14	0.632992	0.142776	0.972206	0.000000	-0.091265	0.841326
10	GD14	0.645118	0.015873	0.972206	0.000000	0.260081	0.767014
1	GD15	0.639018	-0.033741	0.972206	0.000000	0.007934	0.706775
2	GD15	0.631531	0.173917	0.972206	0.000000	0.696847	0.595308
3	GD15	0.633775	-0.102803	0.972206	0.000000	0.771148	0.616232
4	GD15	0.592952	-0.106797	0.972206	0.000000	0.229214	0.604257
5	GD15	0.639812	0.061824	0.972206	0.000000	0.480106	0.510741
6	GD15	0.580097	0.099510	0.972206	0.000000	0.220763	0.651461
7	GD15	0.629458	-0.035483	0.972206	0.000000	0.177912	0.629631
8	GD15	0.616585	-0.008424	0.972206	0.000000	0.566509	0.639733
9	GD15	0.606912	0.035175	0.972206	0.000000	0.534004	0.633135
10	GD15	0.609250	-0.098722	0.972206	0.000000	-0.006221	0.645695
1	GD16	0.322488	0.050091	0.972206	0.000000	1.335320	0.524831
2	GD16	0.408255	-0.097500	0.972206	0.000000	0.966682	0.563234
3	GD16	0.397228	-0.167977	0.972206	0.000000	0.858522	0.615659
4	GD16	0.474119	-0.061416	0.972206	0.000000	0.503351	0.355072
5	GD16	0.381877	0.029482	0.972206	0.000000	0.549061	0.489333
6	GD16	0.412532	-0.171132	0.972206	0.000000	0.649966	0.480092
7	GD16	0.424190	-0.072286	0.972206	0.000000	0.398881	0.479664
8	GD16	0.400479	-0.142897	0.972206	0.000000	0.741957	0.508342
9	GD16	0.342804	0.000560	0.972206	0.000000	0.876036	0.670490
10	GD16	0.368092	-0.053720	0.972206	0.000000	0.580319	0.602010
