rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.620753	0.010303	2.098150	0.000000	0.000000	-0.333384
2	AG111	0.654463	0.012562	2.098150	0.000000	0.000000	-0.333384
3	AG111	0.576249	0.028882	2.098150	0.000000	0.000000	-0.333384
4	AG111	0.607257	0.102779	2.098150	0.000000	0.000000	-0.333384
5	AG111	0.674925	0.053095	2.098150	0.000000	0.000000	-0.333384
6	AG111	0.592377	0.022198	2.098150	0.000000	0.000000	-0.333384
7	AG111	0.630175	-0.031352	2.098150	0.000000	0.000000	-0.333384
8	AG111	0.576155	0.027196	2.098150	0.000000	0.000000	-0.333384
9	AG111	0.622065	0.077639	2.098150	0.000000	0.000000	-0.333384
10	AG111	0.506366	0.040547	2.098150	0.000000	0.000000	-0.333384
1	AG112	0.737356	-0.030103	2.098150	0.000000	0.000000	-0.333384
2	AG112	0.789254	-0.049683	2.098150	0.000000	0.000000	-0.333384
3	AG112	0.796937	-0.010214	2.098150	0.000000	0.000000	-0.333384
4	AG112	0.767205	0.063464	2.098150	0.000000	0.000000	-0.333384
5	AG112	0.789076	0.057041	2.098150	0.000000	0.000000	-0.333384
6	AG112	0.754234	0.022003	2.098150	0.000000	0.000000	-0.333384
7	AG112	0.748652	0.054302	2.098150	0.000000	0.000000	-0.333384
8	AG112	0.752689	-0.076980	2.098150	0.000000	0.000000	-0.333384
9	AG112	0.814146	0.049785	2.098150	0.000000	0.000000	-0.333384
10	AG112	0.775961	0.036711	2.098150	0.000000	0.000000	-0.333384
1	AG139	0.642964	0.004373	2.098150	0.000000	0.000000	-0.333384
2	AG139	0.639425	-0.039621	2.098150	0.000000	0.000000	-0.333384
3	AG139	0.568106	0.007413	2.098150	0.000000	0.000000	-0.333384
4	AG139	0.590723	-0.051606	2.098150	0.000000	0.000000	-0.333384
5	AG139	0.616573	0.018802	2.098150	0.000000	0.000000	-0.333384
6	AG139	0.599812	-0.016516	2.098150	0.000000	0.000000	-0.333384
7	AG139	0.604291	0.054213	2.098150	0.000000	0.000000	-0.333384
8	AG139	0.590137	0.084572	2.098150	0.000000	0.000000	-0.333384
9	AG139	0.543650	0.018532	2.098150	0.000000	0.000000	-0.333384
10	AG139	0.614166	0.064655	2.098150	0.000000	0.000000	-0.333384
1	AG142	0.757770	0.034863	2.098150	0.000000	0.000000	-0.333384
2	AG142	0.720721	-0.010618	2.098150	0.000000	0.000000	-0.333384
3	AG142	0.700468	0.058620	2.098150	0.000000	0.000000	-0.333384
4	AG142	0.722163	-0.002747	2.098150	0.000000	0.000000	-0.333384
5	AG142	0.812662	-0.039960	2.098150	0.000000	0.000000	-0.333384
6	AG142	0.757487	-0.011062	2.098150	0.000000	0.000000	-0.333384
7	AG142	0.724844	0.005702	2.098150	0.000000	0.000000	-0.333384
8	AG142	0.846663	-0.023176	2.098150	0.000000	0.000000	-0.333384
9	AG142	0.717503	0.062833	2.098150	0.000000	0.000000	-0.333384
10	AG142	0.772983	0.057091	2.098150	0.000000	0.000000	-0.333384
1	GD14	0.666223	-0.050161	2.098150	0.000000	0.000000	-0.333384
2	GD14	0.710622	0.020664	2.098150	0.000000	0.000000	-0.333384
3	GD14	0.657368	0.021974	2.098150	0.000000	0.000000	-0.333384
4	GD14	0.659094	-0.001930	2.098150	0.000000	0.000000	-0.333384
5	GD14	0.682386	-0.020766	2.098150	0.000000	0.000000	-0.333384
6	GD14	0.632591	-0.041190	2.098150	0.000000	0.000000	-0.333384
7	GD14	0.683151	-0.054676	2.098150	0.000000	0.000000	-0.333384
8	GD14	0.655306	0.038138	2.098150	0.000000	0.000000	-0.333384
9	GD14	0.666033	-0.017970	2.098150	0.000000	0.000000	-0.333384
10	GD14	0.711562	-0.038817	2.098150	0.000000	0.000000	-0.333384
1	GD15	0.611020	0.060446	2.098150	0.000000	0.000000	-0.333384
2	GD15	0.618378	-0.077600	2.098150	0.000000	0.000000	-0.333384
3	GD15	0.611084	-0.080851	2.098150	0.000000	0.000000	-0.333384
4	GD15	0.595359	-0.039074	2.098150	0.000000	0.000000	-0.333384
5	GD15	0.579890	-0.043273	2.098150	0.000000	0.000000	-0.333384
6	GD15	0.608794	-0.073837	2.098150	0.000000	0.000000	-0.333384
7	GD15	0.615906	0.013273	2.098150	0.000000	0.000000	-0.333384
8	GD15	0.652935	-0.005593	2.098150	0.000000	0.000000	-0.333384
9	GD15	0.611429	0.066958	2.098150	0.000000	0.000000	-0.333384
10	GD15	0.591704	0.006826	2.098150	0.000000	0.000000	-0.333384
1	GD16	0.410686	-0.044472	2.098150	0.000000	0.000000	-0.333384
2	GD16	0.399583	-0.082838	2.098150	0.000000	0.000000	-0.333384
3	GD16	0.368918	-0.083389	2.098150	0.000000	0.000000	-0.333384
4	GD16	0.429139	-0.053101	2.098150	0.000000	0.000000	-0.333384
5	GD16	0.382495	-0.016344	2.098150	0.000000	0.000000	-0.333384
6	GD16	0.397577	0.028710	2.098150	0.000000	0.000000	-0.333384
7	GD16	0.403556	-0.000249	2.098150	0.000000	0.000000	-0.333384
8	GD16	0.372990	0.009506	2.098150	0.000000	0.000000	-0.333384
9	GD16	0.356169	-0.056498	2.098150	0.000000	0.000000	-0.333384
10	GD16	0.403121	-0.009667	2.098150	0.000000	0.000000	-0.333384
