rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.007128	0.010303	0.000000	0.000000	0.000000	0.000000
2	AG111	0.026582	0.012562	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.051632	0.028882	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.020623	0.102779	0.000000	0.000000	0.000000	0.000000
5	AG111	0.047044	0.053095	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.035504	0.022198	0.000000	0.000000	0.000000	0.000000
7	AG111	0.002295	-0.031352	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.051726	0.027196	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.005815	0.077639	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.121515	0.040547	0.000000	0.000000	0.000000	0.000000
1	AG112	0.109476	-0.030103	0.000000	0.000000	0.000000	0.000000
2	AG112	0.161374	-0.049683	0.000000	0.000000	0.000000	0.000000
3	AG112	0.169056	-0.010214	0.000000	0.000000	0.000000	0.000000
4	AG112	0.139324	0.063464	0.000000	0.000000	0.000000	0.000000
5	AG112	0.161196	0.057041	0.000000	0.000000	0.000000	0.000000
6	AG112	0.126353	0.022003	0.000000	0.000000	0.000000	0.000000
7	AG112	0.120772	0.054302	0.000000	0.000000	0.000000	0.000000
8	AG112	0.124808	-0.076980	0.000000	0.000000	0.000000	0.000000
9	AG112	0.186265	0.049785	0.000000	0.000000	0.000000	0.000000
10	AG112	0.148080	0.036711	0.000000	0.000000	0.000000	0.000000
1	AG139	0.015084	0.004373	0.000000	0.000000	0.000000	0.000000
2	AG139	0.011544	-0.039621	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.059775	0.007413	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.037158	-0.051606	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.011308	0.018802	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.028069	-0.016516	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.023590	0.054213	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.037743	0.084572	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.084230	0.018532	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.013715	0.064655	0.000000	0.000000	0.000000	0.000000
1	AG142	0.129889	0.034863	0.000000	0.000000	0.000000	0.000000
2	AG142	0.092840	-0.010618	0.000000	0.000000	0.000000	0.000000
3	AG142	0.072588	0.058620	0.000000	0.000000	0.000000	0.000000
4	AG142	0.094282	-0.002747	0.000000	0.000000	0.000000	0.000000
5	AG142	0.184782	-0.039960	0.000000	0.000000	0.000000	0.000000
6	AG142	0.129606	-0.011062	0.000000	0.000000	0.000000	0.000000
7	AG142	0.096963	0.005702	0.000000	0.000000	0.000000	0.000000
8	AG142	0.218783	-0.023176	0.000000	0.000000	0.000000	0.000000
9	AG142	0.089622	0.062833	0.000000	0.000000	0.000000	0.000000
10	AG142	0.145102	0.057091	0.000000	0.000000	0.000000	0.000000
1	GD14	0.038343	-0.050161	0.000000	0.000000	0.000000	0.000000
2	GD14	0.082741	0.020664	0.000000	0.000000	0.000000	0.000000
3	GD14	0.029488	0.021974	0.000000	0.000000	0.000000	0.000000
4	GD14	0.031213	-0.001930	0.000000	0.000000	0.000000	0.000000
5	GD14	0.054505	-0.020766	0.000000	0.000000	0.000000	0.000000
6	GD14	0.004711	-0.041190	0.000000	0.000000	0.000000	0.000000
7	GD14	0.055270	-0.054676	0.000000	0.000000	0.000000	0.000000
8	GD14	0.027425	0.038138	0.000000	0.000000	0.000000	0.000000
9	GD14	0.038153	-0.017970	0.000000	0.000000	0.000000	0.000000
10	GD14	0.083681	-0.038817	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.016861	0.060446	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.009502	-0.077600	0.000000	0.000000	0.000000	0.000000
3	GD15	-0.016797	-0.080851	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.032522	-0.039074	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.047991	-0.043273	0.000000	0.000000	0.000000	0.000000
6	GD15	-0.019087	-0.073837	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.011975	0.013273	0.000000	0.000000	0.000000	0.000000
8	GD15	0.025054	-0.005593	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.016452	0.066958	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.036177	0.006826	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.217194	-0.044472	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.228297	-0.082838	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.258962	-0.083389	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.198742	-0.053101	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.245386	-0.016344	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.230303	0.028710	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.224325	-0.000249	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.254891	0.009506	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.271712	-0.056498	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.224760	-0.009667	0.000000	0.000000	0.000000	0.000000
