parameter	value	se_sa	rse_sa
rhoS_pop	0.61289459344158126	0.04613379540699039	7.52719895079115009
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.84230141187934837	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25370191512538537	nan	nan
omega_rhoS	0.11854233272301043	0.03332070232127510	28.10869463749566322
omega_deltaSC	0.24343186703116235	0.16619971588187107	68.27360686536385970
omega_deltaCB	0.08397937590855385	0.03305216535881562	39.35747914441103035
b1	0.16440678754889285	0.02168376894888934	13.18909594437566213
b2	0.17768308150518233	0.02317663538489262	13.04380540260759247
b3	0.27985795321944779	0.05138425081510276	18.36083278105386185
