rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.601082	0.123634	3.035263	0.000000	-0.130745	-0.183102
2	AG111	0.632839	-0.447574	3.035263	0.000000	-0.144144	-0.183102
3	AG111	0.576775	-0.346363	3.035263	0.000000	-0.138713	-0.183102
4	AG111	0.624735	-0.350618	3.035263	0.000000	-0.128156	-0.183102
5	AG111	0.597724	-0.413774	3.035263	0.000000	-0.109216	-0.183102
6	AG111	0.572981	-0.459599	3.035263	0.000000	-0.252208	-0.183102
7	AG111	0.642161	-0.067146	3.035263	0.000000	-0.103309	-0.183102
8	AG111	0.610536	0.255542	3.035263	0.000000	-0.095625	-0.183102
9	AG111	0.604390	0.073925	3.035263	0.000000	-0.119662	-0.183102
10	AG111	0.607054	-0.380209	3.035263	0.000000	-0.219981	-0.183102
1	AG112	0.758807	0.099331	3.035263	0.000000	-0.213469	-0.183102
2	AG112	0.730244	0.316999	3.035263	0.000000	-0.254330	-0.183102
3	AG112	0.701469	0.040197	3.035263	0.000000	-0.293208	-0.183102
4	AG112	0.721519	0.380565	3.035263	0.000000	-0.287958	-0.183102
5	AG112	0.711640	0.329129	3.035263	0.000000	-0.286821	-0.183102
6	AG112	0.745120	0.220991	3.035263	0.000000	-0.270346	-0.183102
7	AG112	0.737790	0.082907	3.035263	0.000000	-0.255735	-0.183102
8	AG112	0.842565	0.131294	3.035263	0.000000	-0.177996	-0.183102
9	AG112	0.816252	0.332283	3.035263	0.000000	-0.194698	-0.183102
10	AG112	0.752677	-0.185663	3.035263	0.000000	-0.247566	-0.183102
1	AG139	0.599638	0.061922	3.035263	0.000000	-0.107201	-0.183102
2	AG139	0.560822	0.124874	3.035263	0.000000	-0.185844	-0.183102
3	AG139	0.577689	0.419005	3.035263	0.000000	-0.136853	-0.183102
4	AG139	0.600062	-0.071382	3.035263	0.000000	-0.139402	-0.183102
5	AG139	0.561969	0.580389	3.035263	0.000000	-0.088284	-0.183102
6	AG139	0.585190	-0.057246	3.035263	0.000000	-0.158870	-0.183102
7	AG139	0.567437	0.545037	3.035263	0.000000	-0.122648	-0.183102
8	AG139	0.568064	-0.121799	3.035263	0.000000	-0.260801	-0.183102
9	AG139	0.568644	0.252011	3.035263	0.000000	-0.170804	-0.183102
10	AG139	0.595521	0.299988	3.035263	0.000000	-0.062322	-0.183102
1	AG142	0.778128	0.380524	3.035263	0.000000	-0.194008	-0.183102
2	AG142	0.768105	0.393462	3.035263	0.000000	-0.133736	-0.183102
3	AG142	0.747263	0.430111	3.035263	0.000000	-0.148406	-0.183102
4	AG142	0.740003	0.619798	3.035263	0.000000	-0.205357	-0.183102
5	AG142	0.749821	0.529126	3.035263	0.000000	-0.175981	-0.183102
6	AG142	0.770550	0.631555	3.035263	0.000000	-0.139070	-0.183102
7	AG142	0.798348	0.525107	3.035263	0.000000	-0.136079	-0.183102
8	AG142	0.766664	0.332623	3.035263	0.000000	-0.187057	-0.183102
9	AG142	0.753445	0.541643	3.035263	0.000000	-0.195064	-0.183102
10	AG142	0.765338	0.390950	3.035263	0.000000	-0.166287	-0.183102
1	GD14	0.620582	-0.183070	3.035263	0.000000	-0.371800	-0.183102
2	GD14	0.620501	-0.134813	3.035263	0.000000	-0.285797	-0.183102
3	GD14	0.631231	0.037446	3.035263	0.000000	-0.332301	-0.183102
4	GD14	0.625204	-0.152246	3.035263	0.000000	-0.322383	-0.183102
5	GD14	0.628175	0.099034	3.035263	0.000000	-0.283405	-0.183102
6	GD14	0.610230	0.014945	3.035263	0.000000	-0.300324	-0.183102
7	GD14	0.633179	-0.212132	3.035263	0.000000	-0.290615	-0.183102
8	GD14	0.596681	0.282000	3.035263	0.000000	-0.326751	-0.183102
9	GD14	0.629357	0.151272	3.035263	0.000000	-0.272308	-0.183102
10	GD14	0.631568	0.289039	3.035263	0.000000	-0.270062	-0.183102
1	GD15	0.619292	0.173472	3.035263	0.000000	-0.170417	-0.183102
2	GD15	0.601264	-0.163164	3.035263	0.000000	-0.185099	-0.183102
3	GD15	0.648882	0.199514	3.035263	0.000000	-0.187343	-0.183102
4	GD15	0.610943	0.261969	3.035263	0.000000	-0.114677	-0.183102
5	GD15	0.578678	0.167913	3.035263	0.000000	-0.109571	-0.183102
6	GD15	0.565060	0.028775	3.035263	0.000000	-0.242377	-0.183102
7	GD15	0.644414	-0.126925	3.035263	0.000000	-0.180900	-0.183102
8	GD15	0.616989	0.094904	3.035263	0.000000	-0.120220	-0.183102
9	GD15	0.552231	-0.101571	3.035263	0.000000	-0.209838	-0.183102
10	GD15	0.621587	-0.225866	3.035263	0.000000	-0.176749	-0.183102
1	GD16	0.393365	-0.071958	3.035263	0.000000	-0.095707	-0.183102
2	GD16	0.402654	0.138748	3.035263	0.000000	-0.061845	-0.183102
3	GD16	0.360523	0.243995	3.035263	0.000000	-0.080963	-0.183102
4	GD16	0.370313	0.201258	3.035263	0.000000	-0.091452	-0.183102
5	GD16	0.393906	0.025881	3.035263	0.000000	-0.140603	-0.183102
6	GD16	0.411681	0.136333	3.035263	0.000000	-0.133936	-0.183102
7	GD16	0.377189	0.183340	3.035263	0.000000	-0.103517	-0.183102
8	GD16	0.397323	0.008231	3.035263	0.000000	-0.140292	-0.183102
9	GD16	0.388413	0.069566	3.035263	0.000000	-0.110751	-0.183102
10	GD16	0.411752	0.044863	3.035263	0.000000	-0.138310	-0.183102
