rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.611556	-0.324417	5.586022	0.000000	0.000000	0.289297
2	AG111	0.561036	-0.090141	5.586022	0.000000	0.000000	0.289297
3	AG111	0.538240	-0.111294	5.586022	0.000000	0.000000	0.289297
4	AG111	0.628975	-0.555269	5.586022	0.000000	0.000000	0.289297
5	AG111	0.572169	-0.496142	5.586022	0.000000	0.000000	0.289297
6	AG111	0.539157	-0.305794	5.586022	0.000000	0.000000	0.289297
7	AG111	0.613445	-0.699766	5.586022	0.000000	0.000000	0.289297
8	AG111	0.546861	-0.178354	5.586022	0.000000	0.000000	0.289297
9	AG111	0.593704	-0.582690	5.586022	0.000000	0.000000	0.289297
10	AG111	0.602752	-0.458569	5.586022	0.000000	0.000000	0.289297
1	AG112	0.717924	0.042349	5.586022	0.000000	0.000000	0.289297
2	AG112	0.728057	-0.038778	5.586022	0.000000	0.000000	0.289297
3	AG112	0.783686	0.058536	5.586022	0.000000	0.000000	0.289297
4	AG112	0.747313	0.360818	5.586022	0.000000	0.000000	0.289297
5	AG112	0.769832	0.326061	5.586022	0.000000	0.000000	0.289297
6	AG112	0.779378	-0.008955	5.586022	0.000000	0.000000	0.289297
7	AG112	0.759432	0.270299	5.586022	0.000000	0.000000	0.289297
8	AG112	0.704555	0.244253	5.586022	0.000000	0.000000	0.289297
9	AG112	0.740078	0.241425	5.586022	0.000000	0.000000	0.289297
10	AG112	0.765982	0.384305	5.586022	0.000000	0.000000	0.289297
1	AG139	0.515144	0.084457	5.586022	0.000000	0.000000	0.289297
2	AG139	0.560666	0.134224	5.586022	0.000000	0.000000	0.289297
3	AG139	0.530517	-0.053314	5.586022	0.000000	0.000000	0.289297
4	AG139	0.547248	-0.091973	5.586022	0.000000	0.000000	0.289297
5	AG139	0.602490	-0.422284	5.586022	0.000000	0.000000	0.289297
6	AG139	0.585409	0.182024	5.586022	0.000000	0.000000	0.289297
7	AG139	0.596800	0.106592	5.586022	0.000000	0.000000	0.289297
8	AG139	0.537050	-0.028067	5.586022	0.000000	0.000000	0.289297
9	AG139	0.540008	-0.099570	5.586022	0.000000	0.000000	0.289297
10	AG139	0.528113	0.108737	5.586022	0.000000	0.000000	0.289297
1	AG142	0.768273	0.348201	5.586022	0.000000	0.000000	0.289297
2	AG142	0.720777	0.606039	5.586022	0.000000	0.000000	0.289297
3	AG142	0.737968	0.274064	5.586022	0.000000	0.000000	0.289297
4	AG142	0.731045	0.152488	5.586022	0.000000	0.000000	0.289297
5	AG142	0.728171	0.131756	5.586022	0.000000	0.000000	0.289297
6	AG142	0.742852	0.678165	5.586022	0.000000	0.000000	0.289297
7	AG142	0.757056	0.432211	5.586022	0.000000	0.000000	0.289297
8	AG142	0.713215	0.086396	5.586022	0.000000	0.000000	0.289297
9	AG142	0.737489	0.287255	5.586022	0.000000	0.000000	0.289297
10	AG142	0.728106	0.169513	5.586022	0.000000	0.000000	0.289297
1	GD14	0.628769	0.117129	5.586022	0.000000	0.000000	0.289297
2	GD14	0.656732	0.244022	5.586022	0.000000	0.000000	0.289297
3	GD14	0.650695	0.174848	5.586022	0.000000	0.000000	0.289297
4	GD14	0.634518	0.218100	5.586022	0.000000	0.000000	0.289297
5	GD14	0.660706	0.189006	5.586022	0.000000	0.000000	0.289297
6	GD14	0.646632	0.071650	5.586022	0.000000	0.000000	0.289297
7	GD14	0.669916	0.192768	5.586022	0.000000	0.000000	0.289297
8	GD14	0.724549	0.045334	5.586022	0.000000	0.000000	0.289297
9	GD14	0.664586	0.265504	5.586022	0.000000	0.000000	0.289297
10	GD14	0.669136	0.103998	5.586022	0.000000	0.000000	0.289297
1	GD15	0.660485	-0.170580	5.586022	0.000000	0.000000	0.289297
2	GD15	0.606780	-0.171259	5.586022	0.000000	0.000000	0.289297
3	GD15	0.600318	-0.199283	5.586022	0.000000	0.000000	0.289297
4	GD15	0.608891	-0.121483	5.586022	0.000000	0.000000	0.289297
5	GD15	0.616814	-0.126838	5.586022	0.000000	0.000000	0.289297
6	GD15	0.602424	-0.126799	5.586022	0.000000	0.000000	0.289297
7	GD15	0.594708	0.204029	5.586022	0.000000	0.000000	0.289297
8	GD15	0.596935	-0.193600	5.586022	0.000000	0.000000	0.289297
9	GD15	0.619650	-0.069270	5.586022	0.000000	0.000000	0.289297
10	GD15	0.600781	-0.348165	5.586022	0.000000	0.000000	0.289297
1	GD16	0.418365	-0.099839	5.586022	0.000000	0.000000	0.289297
2	GD16	0.395749	-0.171686	5.586022	0.000000	0.000000	0.289297
3	GD16	0.375570	-0.128107	5.586022	0.000000	0.000000	0.289297
4	GD16	0.368066	-0.305963	5.586022	0.000000	0.000000	0.289297
5	GD16	0.390648	-0.244880	5.586022	0.000000	0.000000	0.289297
6	GD16	0.364422	-0.318855	5.586022	0.000000	0.000000	0.289297
7	GD16	0.356660	0.143282	5.586022	0.000000	0.000000	0.289297
8	GD16	0.407080	-0.123250	5.586022	0.000000	0.000000	0.289297
9	GD16	0.352190	-0.154877	5.586022	0.000000	0.000000	0.289297
10	GD16	0.403780	-0.140636	5.586022	0.000000	0.000000	0.289297
