rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.022188	-0.568851	0.000000	0.000000	0.215511	0.000000	-0.006857	0.001551
2	AG111	-0.070990	-0.339689	0.000000	0.000000	0.141863	0.000000	0.038882	0.003824
3	AG111	-0.028067	-0.168904	0.000000	0.000000	0.046012	0.000000	-0.027511	0.009951
4	AG111	-0.034587	-0.433574	0.000000	0.000000	0.071257	0.000000	0.035236	-0.004916
5	AG111	-0.009443	-0.381109	0.000000	0.000000	0.044509	0.000000	0.003564	0.005237
6	AG111	-0.027237	-0.050416	0.000000	0.000000	0.045001	0.000000	-0.010735	-0.007287
7	AG111	-0.011450	-0.384522	0.000000	0.000000	0.081859	0.000000	-0.009472	-0.019114
8	AG111	0.016191	-0.259752	0.000000	0.000000	0.091173	0.000000	-0.024330	0.020675
9	AG111	-0.058272	-0.321155	0.000000	0.000000	-0.013711	0.000000	-0.014975	-0.010507
10	AG111	-0.003117	-0.406834	0.000000	0.000000	0.097272	0.000000	-0.018196	-0.015119
1	AG112	0.116200	0.030322	0.000000	0.000000	-0.055017	0.000000	0.010468	-0.001783
2	AG112	0.121078	0.107802	0.000000	0.000000	-0.073168	0.000000	0.011058	0.007960
3	AG112	0.189324	-0.012877	0.000000	0.000000	-0.086211	0.000000	-0.016431	-0.017320
4	AG112	0.183409	-0.060735	0.000000	0.000000	0.059565	0.000000	-0.002473	0.017986
5	AG112	0.080909	-0.142269	0.000000	0.000000	-0.161436	0.000000	0.038266	0.018850
6	AG112	0.171909	-0.236903	0.000000	0.000000	0.030994	0.000000	-0.033168	0.027156
7	AG112	0.203924	-0.168029	0.000000	0.000000	-0.025637	0.000000	0.024023	-0.035055
8	AG112	0.144605	-0.068701	0.000000	0.000000	-0.031518	0.000000	0.011146	0.018160
9	AG112	0.149297	-0.180768	0.000000	0.000000	-0.128180	0.000000	-0.027768	-0.010659
10	AG112	0.150682	0.155322	0.000000	0.000000	-0.039808	0.000000	-0.024106	-0.027840
1	AG139	-0.066717	-0.093501	0.000000	0.000000	0.034209	0.000000	0.013460	-0.002056
2	AG139	-0.027031	0.085890	0.000000	0.000000	0.062499	0.000000	0.011809	0.010641
3	AG139	-0.005978	0.021329	0.000000	0.000000	0.095676	0.000000	0.013108	-0.035198
4	AG139	-0.037834	-0.231053	0.000000	0.000000	-0.028385	0.000000	-0.000422	-0.003725
5	AG139	-0.047025	0.062536	0.000000	0.000000	-0.074913	0.000000	0.005072	-0.003256
6	AG139	-0.028283	0.400089	0.000000	0.000000	0.074119	0.000000	-0.006125	-0.032673
7	AG139	-0.049030	0.238774	0.000000	0.000000	0.060655	0.000000	0.042960	0.010825
8	AG139	-0.016073	-0.087051	0.000000	0.000000	0.008148	0.000000	0.035507	-0.008568
9	AG139	-0.044995	-0.081517	0.000000	0.000000	-0.018985	0.000000	-0.000630	-0.001275
10	AG139	-0.036733	0.083344	0.000000	0.000000	0.041153	0.000000	0.021294	-0.012633
1	AG142	0.116546	0.516252	0.000000	0.000000	-0.007634	0.000000	0.012840	0.012007
2	AG142	0.161973	0.427658	0.000000	0.000000	0.143139	0.000000	0.028473	0.006312
3	AG142	0.131899	0.655505	0.000000	0.000000	-0.006206	0.000000	0.019462	0.011071
4	AG142	0.131479	0.682545	0.000000	0.000000	0.024273	0.000000	0.030647	0.023665
5	AG142	0.137935	0.270632	0.000000	0.000000	0.038821	0.000000	-0.020819	0.001105
6	AG142	0.140415	0.406730	0.000000	0.000000	0.077804	0.000000	-0.008820	-0.008774
7	AG142	0.150212	0.407424	0.000000	0.000000	0.058362	0.000000	0.003525	0.006476
8	AG142	0.150206	0.400762	0.000000	0.000000	0.015979	0.000000	0.012986	0.001046
9	AG142	0.106800	0.648403	0.000000	0.000000	0.013256	0.000000	0.011705	0.000090
10	AG142	0.088644	0.262634	0.000000	0.000000	-0.084433	0.000000	0.023339	-0.012780
1	GD14	0.011807	0.050583	0.000000	0.000000	-0.161170	0.000000	-0.009857	-0.016517
2	GD14	-0.008131	-0.117948	0.000000	0.000000	-0.127464	0.000000	0.020669	0.006942
3	GD14	0.072174	0.094875	0.000000	0.000000	-0.059089	0.000000	0.034315	0.023502
4	GD14	0.043127	-0.024655	0.000000	0.000000	-0.085566	0.000000	0.004950	-0.011585
5	GD14	0.014490	-0.087913	0.000000	0.000000	-0.096063	0.000000	-0.020684	0.003187
6	GD14	0.029244	0.046368	0.000000	0.000000	-0.081241	0.000000	0.012091	0.007251
7	GD14	-0.049850	0.237093	0.000000	0.000000	-0.134020	0.000000	-0.027459	-0.007953
8	GD14	0.001276	-0.164104	0.000000	0.000000	-0.125916	0.000000	-0.045875	0.002566
