rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.024761	-0.607208	0.000000	0.000000	0.079000	0.000000	-0.004645	-0.004260
2	AG111	0.019663	-0.551683	0.000000	0.000000	-0.023198	0.000000	0.007258	-0.030123
3	AG111	-0.016402	-0.641780	0.000000	0.000000	0.030666	0.000000	0.011090	0.024493
4	AG111	0.010006	-0.042460	0.000000	0.000000	0.123564	0.000000	-0.021591	-0.007412
5	AG111	-0.008275	-0.142417	0.000000	0.000000	-0.009590	0.000000	0.001457	-0.034690
6	AG111	-0.081108	-0.069680	0.000000	0.000000	0.075102	0.000000	-0.019370	0.025786
7	AG111	0.020340	-0.267421	0.000000	0.000000	0.094113	0.000000	-0.022872	0.019409
8	AG111	0.035091	-0.815949	0.000000	0.000000	0.059914	0.000000	-0.001236	0.006863
9	AG111	0.016738	-0.760409	0.000000	0.000000	0.133074	0.000000	-0.033602	0.021357
10	AG111	0.004294	-0.510326	0.000000	0.000000	0.069096	0.000000	-0.007020	0.035052
1	AG112	0.095734	-0.180937	0.000000	0.000000	-0.142924	0.000000	0.008339	0.021529
2	AG112	0.106115	-0.020181	0.000000	0.000000	-0.059288	0.000000	-0.006519	0.012517
3	AG112	0.101541	0.245128	0.000000	0.000000	0.058401	0.000000	0.024477	0.013102
4	AG112	0.158815	0.225490	0.000000	0.000000	0.015689	0.000000	-0.008374	0.021866
5	AG112	0.185189	0.450910	0.000000	0.000000	0.005342	0.000000	0.009101	0.000402
6	AG112	0.121768	0.222791	0.000000	0.000000	-0.034800	0.000000	-0.016823	0.007050
7	AG112	0.169273	0.116102	0.000000	0.000000	0.033728	0.000000	-0.022619	-0.012401
8	AG112	0.102882	-0.017547	0.000000	0.000000	-0.179206	0.000000	0.001283	-0.011962
9	AG112	0.146899	-0.270094	0.000000	0.000000	-0.018348	0.000000	0.006929	0.008116
