rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.608144	-0.607208	4.055987	0.000000	0.079000	0.260387	23299.930996	24607.853270
2	AG111	0.652568	-0.551683	4.055987	0.000000	-0.023198	0.260387	23578.924882	23979.581948
3	AG111	0.616503	-0.641780	4.055987	0.000000	0.030666	0.260387	23669.445944	25325.682708
4	AG111	0.642911	-0.042460	4.055987	0.000000	0.123564	0.260387	22908.401418	24530.404500
5	AG111	0.624630	-0.142417	4.055987	0.000000	-0.009590	0.260387	23442.526098	23870.306839
6	AG111	0.551797	-0.069680	4.055987	0.000000	0.075102	0.260387	22959.333746	25358.445003
7	AG111	0.653246	-0.267421	4.055987	0.000000	0.094113	0.260387	22879.071837	25197.241556
8	AG111	0.667997	-0.815949	4.055987	0.000000	0.059914	0.260387	23379.497746	24883.091812
9	AG111	0.649644	-0.760409	4.055987	0.000000	0.133074	0.260387	22634.894114	25246.367813
10	AG111	0.637199	-0.510326	4.055987	0.000000	0.069096	0.260387	23244.641252	25594.514092
1	AG112	0.728639	-0.180937	4.055987	0.000000	-0.142924	0.260387	23604.417126	25250.705877
2	AG112	0.739020	-0.020181	4.055987	0.000000	-0.059288	0.260387	23256.311122	25024.185741
3	AG112	0.734446	0.245128	4.055987	0.000000	0.058401	0.260387	23988.447640	25038.827375
4	AG112	0.791720	0.225490	4.055987	0.000000	0.015689	0.260387	23213.209629	25259.228714
5	AG112	0.818094	0.450910	4.055987	0.000000	0.005342	0.260387	23622.419026	24722.834237
6	AG112	0.754673	0.222791	4.055987	0.000000	-0.034800	0.260387	23017.908500	24887.736579
7	AG112	0.802178	0.116102	4.055987	0.000000	0.033728	0.260387	22884.862876	24408.339606
8	AG112	0.735788	-0.017547	4.055987	0.000000	-0.179206	0.260387	23438.461083	24419.038592
9	AG112	0.779804	-0.270094	4.055987	0.000000	-0.018348	0.260387	23571.162983	24914.292138
10	AG112	0.791452	0.114190	4.055987	0.000000	0.020317	0.260387	23741.110840	24865.891121
1	AG139	0.629829	-0.309365	4.055987	0.000000	-0.023893	0.260387	23079.495277	25002.039877
2	AG139	0.582685	0.047469	4.055987	0.000000	0.068607	0.260387	24448.805301	25195.110340
3	AG139	0.672966	0.159194	4.055987	0.000000	0.135337	0.260387	23534.584908	24593.659697
4	AG139	0.577136	0.309474	4.055987	0.000000	-0.012780	0.260387	23573.401345	24160.975635
5	AG139	0.592682	0.086555	4.055987	0.000000	0.061220	0.260387	22644.902520	24571.188337
6	AG139	0.585646	0.119934	4.055987	0.000000	0.012733	0.260387	24040.385781	24488.111650
7	AG139	0.591432	0.127230	4.055987	0.000000	0.139425	0.260387	23516.541707	25516.526032
8	AG139	0.542034	0.043825	4.055987	0.000000	-0.027794	0.260387	24196.846137	24273.872767
9	AG139	0.574970	-0.075341	4.055987	0.000000	0.060997	0.260387	23316.352049	24495.174690
10	AG139	0.578927	-0.153614	4.055987	0.000000	-0.091294	0.260387	23376.777185	24036.816463
1	AG142	0.742139	0.427345	4.055987	0.000000	-0.001284	0.260387	23822.437414	24487.120402
2	AG142	0.744966	0.517420	4.055987	0.000000	-0.006761	0.260387	23653.546570	24345.110213
3	AG142	0.751919	0.615830	4.055987	0.000000	0.004626	0.260387	23303.208779	24747.965585
4	AG142	0.755878	0.337010	4.055987	0.000000	-0.030201	0.260387	23276.011191	24006.666994
5	AG142	0.741154	0.283125	4.055987	0.000000	-0.019023	0.260387	23968.807348	24948.291491
6	AG142	0.742162	0.306731	4.055987	0.000000	-0.011844	0.260387	23412.916570	24264.854974
7	AG142	0.749370	0.421803	4.055987	0.000000	0.001355	0.260387	23443.582388	25195.770366
8	AG142	0.775137	0.251517	4.055987	0.000000	-0.025842	0.260387	23336.460737	24077.903196
9	AG142	0.753747	0.478740	4.055987	0.000000	0.026131	0.260387	23065.574503	24862.441370
10	AG142	0.792487	0.394059	4.055987	0.000000	0.051841	0.260387	23117.992896	24543.116745
