rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.595721	-0.444485	4.134527	0.000000	0.007715	0.022768
2	AG111	0.598853	-0.454293	4.134527	0.000000	-0.036866	0.022768
3	AG111	0.580576	-0.324041	4.134527	0.000000	0.014267	0.022768
4	AG111	0.583232	-0.093160	4.134527	0.000000	-0.049831	0.022768
5	AG111	0.593335	-0.477833	4.134527	0.000000	-0.075012	0.022768
6	AG111	0.565249	-0.196072	4.134527	0.000000	-0.055385	0.022768
7	AG111	0.628313	-0.548427	4.134527	0.000000	0.063707	0.022768
8	AG111	0.606597	-0.471301	4.134527	0.000000	-0.030781	0.022768
9	AG111	0.566782	-0.379349	4.134527	0.000000	-0.056935	0.022768
10	AG111	0.604693	-0.035851	4.134527	0.000000	-0.061665	0.022768
1	AG112	0.790457	0.175680	4.134527	0.000000	-0.055448	0.022768
2	AG112	0.727099	0.098455	4.134527	0.000000	-0.206701	0.022768
3	AG112	0.750741	0.117037	4.134527	0.000000	-0.102032	0.022768
4	AG112	0.750813	-0.221943	4.134527	0.000000	-0.233415	0.022768
5	AG112	0.713831	-0.096140	4.134527	0.000000	-0.194036	0.022768
6	AG112	0.705091	-0.060332	4.134527	0.000000	-0.205866	0.022768
7	AG112	0.743934	0.039594	4.134527	0.000000	-0.041921	0.022768
8	AG112	0.760055	-0.331412	4.134527	0.000000	-0.207156	0.022768
9	AG112	0.730936	-0.204372	4.134527	0.000000	-0.241581	0.022768
10	AG112	0.728104	-0.033525	4.134527	0.000000	-0.196185	0.022768
1	AG139	0.538784	0.163405	4.134527	0.000000	-0.079686	0.022768
2	AG139	0.604924	0.032318	4.134527	0.000000	-0.070028	0.022768
3	AG139	0.583027	0.094919	4.134527	0.000000	-0.078105	0.022768
4	AG139	0.563408	0.093471	4.134527	0.000000	-0.034538	0.022768
5	AG139	0.598310	0.198516	4.134527	0.000000	-0.041814	0.022768
6	AG139	0.564412	0.228997	4.134527	0.000000	-0.102708	0.022768
7	AG139	0.532940	0.419033	4.134527	0.000000	-0.086402	0.022768
8	AG139	0.498991	0.116423	4.134527	0.000000	-0.108688	0.022768
9	AG139	0.611655	0.166248	4.134527	0.000000	-0.055571	0.022768
10	AG139	0.610334	-0.051094	4.134527	0.000000	-0.071577	0.022768
1	AG142	0.735803	0.551403	4.134527	0.000000	-0.071330	0.022768
2	AG142	0.736198	0.221377	4.134527	0.000000	-0.078849	0.022768
3	AG142	0.808890	0.527655	4.134527	0.000000	-0.081746	0.022768
4	AG142	0.719230	0.361159	4.134527	0.000000	-0.089715	0.022768
5	AG142	0.738626	0.372786	4.134527	0.000000	-0.048754	0.022768
6	AG142	0.743831	0.163855	4.134527	0.000000	-0.081205	0.022768
7	AG142	0.716703	0.388031	4.134527	0.000000	-0.113284	0.022768
8	AG142	0.763042	0.496787	4.134527	0.000000	-0.079833	0.022768
9	AG142	0.762096	0.170894	4.134527	0.000000	-0.058717	0.022768
10	AG142	0.771556	0.523184	4.134527	0.000000	-0.003126	0.022768
1	GD14	0.613029	-0.251661	4.134527	0.000000	-0.246502	0.022768
2	GD14	0.621360	0.194603	4.134527	0.000000	-0.215084	0.022768
3	GD14	0.601562	-0.140211	4.134527	0.000000	-0.230969	0.022768
4	GD14	0.617894	-0.041639	4.134527	0.000000	-0.207856	0.022768
5	GD14	0.580814	-0.350791	4.134527	0.000000	-0.328570	0.022768
6	GD14	0.644694	-0.037951	4.134527	0.000000	-0.212263	0.022768
7	GD14	0.611405	-0.186968	4.134527	0.000000	-0.239388	0.022768
8	GD14	0.613003	-0.094232	4.134527	0.000000	-0.210097	0.022768
9	GD14	0.616675	-0.198599	4.134527	0.000000	-0.232754	0.022768
10	GD14	0.613701	0.107313	4.134527	0.000000	-0.234249	0.022768
1	GD15	0.608728	-0.314927	4.134527	0.000000	-0.089822	0.022768
2	GD15	0.636741	0.045779	4.134527	0.000000	0.019697	0.022768
3	GD15	0.579239	0.128727	4.134527	0.000000	-0.026186	0.022768
4	GD15	0.593757	0.118969	4.134527	0.000000	0.020988	0.022768
5	GD15	0.657306	0.040537	4.134527	0.000000	0.026623	0.022768
6	GD15	0.617632	-0.192007	4.134527	0.000000	-0.022769	0.022768
7	GD15	0.735883	-0.003511	4.134527	0.000000	0.015055	0.022768
8	GD15	0.597601	-0.191177	4.134527	0.000000	-0.052569	0.022768
9	GD15	0.614157	-0.194666	4.134527	0.000000	-0.020743	0.022768
10	GD15	0.603301	0.256983	4.134527	0.000000	-0.083154	0.022768
1	GD16	0.414764	-0.098197	4.134527	0.000000	-0.043749	0.022768
2	GD16	0.438379	0.082364	4.134527	0.000000	0.011766	0.022768
3	GD16	0.341096	0.136927	4.134527	0.000000	-0.101773	0.022768
4	GD16	0.422854	-0.060419	4.134527	0.000000	-0.049599	0.022768
5	GD16	0.356980	-0.018362	4.134527	0.000000	-0.076673	0.022768
6	GD16	0.376227	0.257773	4.134527	0.000000	-0.005995	0.022768
7	GD16	0.367799	0.273072	4.134527	0.000000	-0.033485	0.022768
8	GD16	0.359966	-0.345618	4.134527	0.000000	-0.087099	0.022768
9	GD16	0.369943	0.424451	4.134527	0.000000	-0.007523	0.022768
10	GD16	0.468363	-0.133245	4.134527	0.000000	-0.011080	0.022768
