parameter	value	se_sa	rse_sa
rhoS_pop	0.61363411229316112	0.04636960515506425	7.55655597140456337
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.29428835991305746	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25962340973689985	0.06639790652216630	25.57469936530506871
omega_rhoS	0.11926846638674345	0.03347487305023680	28.06682609776349580
omega_deltaSC	0.25176046478112890	0.14549031161938331	57.78918137359935514
omega_deltaCB	0.04136175822306250	0.06051826377673156	146.31453394790111133
omega_rhoB	0.13080193377899726	0.08152301663712343	62.32554388290969882
b1	0.16383447731647957	0.02145089162572068	13.09302655770307133
b2	0.17830121099100191	0.02338673895599155	13.11642182686677316
b3	0.27328581067303065	0.04742903466153961	17.35510326889436428
