rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.033320	-0.003821	0.000000	0.560192	0.279805	0.000000
2	AG111	0.023865	0.136708	0.000000	0.560695	0.317452	0.000000
3	AG111	-0.047815	-0.064526	0.000000	0.503867	-0.181946	0.000000
4	AG111	-0.040165	0.116195	0.000000	0.374479	0.160439	0.000000
5	AG111	0.017085	-0.248013	0.000000	0.488227	0.132697	0.000000
6	AG111	-0.050951	0.055456	0.000000	0.356457	-0.094328	0.000000
7	AG111	-0.060429	-0.088927	0.000000	0.918384	0.742979	0.000000
8	AG111	-0.029566	-0.056121	0.000000	0.474976	0.197002	0.000000
9	AG111	-0.017862	0.181233	0.000000	0.456462	0.155155	0.000000
10	AG111	0.000665	0.109438	0.000000	0.590587	0.414019	0.000000
1	AG112	0.096453	-0.069225	0.000000	1.446042	0.964758	0.000000
2	AG112	0.122536	-0.038086	0.000000	1.854212	1.270922	0.000000
3	AG112	0.125601	-0.075537	0.000000	1.220552	0.757859	0.000000
4	AG112	0.095204	-0.016347	0.000000	1.194219	0.788418	0.000000
5	AG112	0.150925	-0.098577	0.000000	1.062032	0.629798	0.000000
6	AG112	0.152321	-0.074859	0.000000	1.189472	0.853918	0.000000
7	AG112	0.118391	0.009436	0.000000	1.174859	0.798081	0.000000
8	AG112	0.126796	0.061125	0.000000	0.933588	0.538288	0.000000
9	AG112	0.128896	-0.216503	0.000000	1.378880	0.881855	0.000000
10	AG112	0.141846	-0.117886	0.000000	1.445143	1.020316	0.000000
1	AG139	-0.009111	-0.344419	0.000000	1.133238	0.882850	0.000000
2	AG139	-0.014983	-0.041515	0.000000	1.194856	0.898239	0.000000
3	AG139	-0.031245	-0.143746	0.000000	1.420162	1.086762	0.000000
4	AG139	-0.077698	-0.108915	0.000000	1.569450	1.180885	0.000000
5	AG139	-0.043020	-0.090372	0.000000	0.941716	0.620470	0.000000
6	AG139	-0.013945	-0.114185	0.000000	1.614982	1.232830	0.000000
7	AG139	-0.069510	-0.122559	0.000000	1.053483	0.836444	0.000000
8	AG139	-0.052637	0.046494	0.000000	0.864224	0.543517	0.000000
9	AG139	-0.045240	-0.062285	0.000000	1.360147	1.017197	0.000000
10	AG139	-0.016274	0.170733	0.000000	1.954082	1.350354	0.000000
1	AG142	0.122358	-0.077521	0.000000	2.108693	1.388354	0.000000
2	AG142	0.134786	-0.028926	0.000000	1.895376	1.286181	0.000000
3	AG142	0.131389	0.038334	0.000000	1.436981	1.069879	0.000000
4	AG142	0.150482	0.117850	0.000000	1.479867	1.071504	0.000000
5	AG142	0.107046	0.176207	0.000000	0.988807	0.716140	0.000000
6	AG142	0.087245	0.090312	0.000000	1.946597	1.336023	0.000000
7	AG142	0.124858	0.095224	0.000000	1.849163	1.260243	0.000000
8	AG142	0.143847	-0.130793	0.000000	2.076220	1.396697	0.000000
9	AG142	0.157789	-0.133935	0.000000	1.605654	1.113558	0.000000
10	AG142	0.199328	-0.014515	0.000000	1.333057	0.917386	0.000000
1	GD14	-0.010985	0.014490	0.000000	1.068160	0.616876	0.000000
2	GD14	-0.036099	-0.038085	0.000000	1.208352	0.783852	0.000000
3	GD14	0.009084	0.026520	0.000000	1.106435	0.725870	0.000000
4	GD14	-0.006043	-0.123661	0.000000	0.941046	0.464276	0.000000
5	GD14	-0.028609	0.023913	0.000000	1.553779	1.055812	0.000000
6	GD14	-0.033423	-0.094242	0.000000	1.245757	0.743841	0.000000
7	GD14	0.013451	-0.183873	0.000000	1.110915	0.594894	0.000000
8	GD14	-0.013459	-0.013679	0.000000	0.938994	0.498937	0.000000
9	GD14	0.027810	0.042380	0.000000	1.235822	0.792918	0.000000
10	GD14	0.030412	0.159963	0.000000	1.152491	0.746410	0.000000
1	GD15	-0.021967	-0.136763	0.000000	0.792761	0.553455	0.000000
2	GD15	0.034467	-0.079450	0.000000	1.068000	0.865609	0.000000
3	GD15	-0.002434	-0.077391	0.000000	1.332219	1.069711	0.000000
4	GD15	0.025728	0.190510	0.000000	1.140911	0.865494	0.000000
5	GD15	-0.033831	0.176854	0.000000	1.024473	0.825232	0.000000
6	GD15	0.000200	-0.036647	0.000000	1.235166	1.033960	0.000000
7	GD15	-0.006206	-0.070384	0.000000	0.686424	0.503233	0.000000
8	GD15	-0.042397	-0.173440	0.000000	1.241265	0.991098	0.000000
9	GD15	-0.027454	0.129733	0.000000	1.750428	1.291396	0.000000
10	GD15	0.029650	-0.002341	0.000000	1.441177	1.105866	0.000000
1	GD16	-0.221583	-0.093193	0.000000	1.296574	1.119369	0.000000
2	GD16	-0.230389	0.007852	0.000000	1.039479	0.919324	0.000000
3	GD16	-0.250369	-0.023571	0.000000	0.940231	0.885035	0.000000
4	GD16	-0.180162	0.008393	0.000000	0.959385	0.825275	0.000000
5	GD16	-0.263891	-0.109219	0.000000	0.861431	0.735260	0.000000
6	GD16	-0.257105	-0.192764	0.000000	1.038573	0.870964	0.000000
7	GD16	-0.293108	0.018734	0.000000	1.002362	0.897252	0.000000
8	GD16	-0.238448	0.074938	0.000000	0.974834	0.810427	0.000000
9	GD16	-0.261947	0.156623	0.000000	0.780330	0.656459	0.000000
10	GD16	-0.221399	0.111462	0.000000	0.666950	0.537323	0.000000
