rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.633210	-0.399566	3.750351	0.000000	0.042438	0.300977
2	AG111	0.571146	-0.546344	3.750351	0.000000	0.066291	0.366566
3	AG111	0.563855	-0.424643	3.750351	0.000000	0.007531	0.325359
4	AG111	0.560509	-0.014925	3.750351	0.000000	0.020845	0.165137
5	AG111	0.627898	-0.359859	3.750351	0.000000	0.047477	0.139559
6	AG111	0.578331	-0.284252	3.750351	0.000000	0.018088	0.349439
7	AG111	0.608560	-0.450931	3.750351	0.000000	0.089205	0.143123
8	AG111	0.582322	-0.434453	3.750351	0.000000	0.121042	0.234637
9	AG111	0.640723	-0.268461	3.750351	0.000000	0.163050	0.222935
10	AG111	0.569287	-0.698867	3.750351	0.000000	-0.061585	0.142663
1	AG112	0.780253	0.352752	3.750351	0.000000	-0.055318	0.197757
2	AG112	0.770554	-0.075910	3.750351	0.000000	-0.072087	0.298417
3	AG112	0.777291	-0.145110	3.750351	0.000000	0.080632	0.370575
4	AG112	0.765200	0.106311	3.750351	0.000000	-0.024848	0.292842
5	AG112	0.756153	0.332690	3.750351	0.000000	0.042269	0.281367
6	AG112	0.759841	0.319468	3.750351	0.000000	0.024597	0.252316
7	AG112	0.735254	0.094849	3.750351	0.000000	-0.070200	0.316192
8	AG112	0.759169	0.126145	3.750351	0.000000	-0.012485	0.208689
9	AG112	0.763440	0.201029	3.750351	0.000000	-0.027678	0.180555
10	AG112	0.749090	0.226955	3.750351	0.000000	-0.079899	0.170053
1	AG139	0.552995	0.048053	3.750351	0.000000	-0.043324	0.201111
2	AG139	0.598151	-0.139128	3.750351	0.000000	-0.010684	0.290306
3	AG139	0.551465	0.073861	3.750351	0.000000	-0.037896	0.223284
4	AG139	0.616283	0.222079	3.750351	0.000000	-0.027710	0.094208
5	AG139	0.556728	0.201613	3.750351	0.000000	0.012770	0.245277
6	AG139	0.576847	-0.042848	3.750351	0.000000	-0.054357	0.281172
7	AG139	0.589840	-0.078138	3.750351	0.000000	0.019263	0.209439
8	AG139	0.539197	0.020957	3.750351	0.000000	-0.025305	0.212359
9	AG139	0.521936	0.304687	3.750351	0.000000	-0.000076	0.215240
10	AG139	0.567699	-0.094382	3.750351	0.000000	-0.051845	0.276449
1	AG142	0.712560	0.255443	3.750351	0.000000	0.000245	0.185167
2	AG142	0.757336	0.517129	3.750351	0.000000	0.009179	0.196061
3	AG142	0.767185	0.453673	3.750351	0.000000	-0.016322	0.152375
4	AG142	0.744260	0.392141	3.750351	0.000000	-0.035728	0.224812
5	AG142	0.782338	0.567866	3.750351	0.000000	0.002573	0.164818
6	AG142	0.765211	0.129898	3.750351	0.000000	-0.012058	0.328032
7	AG142	0.743333	0.440397	3.750351	0.000000	-0.069764	0.069956
8	AG142	0.821454	0.239432	3.750351	0.000000	0.029900	0.078351
9	AG142	0.744620	0.353471	3.750351	0.000000	0.003536	0.303131
10	AG142	0.826112	0.437729	3.750351	0.000000	-0.009895	0.212411
1	GD14	0.631822	-0.078430	3.750351	0.000000	-0.098059	0.339078
2	GD14	0.600065	-0.075300	3.750351	0.000000	-0.024550	0.527580
3	GD14	0.600011	-0.080075	3.750351	0.000000	-0.169036	0.316470
4	GD14	0.619877	-0.025207	3.750351	0.000000	-0.112536	0.285448
5	GD14	0.633448	-0.141722	3.750351	0.000000	-0.067391	0.415202
6	GD14	0.573203	-0.092628	3.750351	0.000000	0.003778	0.479179
7	GD14	0.618211	0.312483	3.750351	0.000000	-0.010236	0.404212
8	GD14	0.607181	-0.086874	3.750351	0.000000	-0.101879	0.399247
9	GD14	0.616120	-0.092801	3.750351	0.000000	-0.057202	0.408184
10	GD14	0.588090	0.160464	3.750351	0.000000	0.121585	0.610054
1	GD15	0.622622	-0.340081	3.750351	0.000000	0.043984	0.293269
2	GD15	0.600934	0.126749	3.750351	0.000000	0.041469	0.281309
3	GD15	0.586860	0.024095	3.750351	0.000000	0.051321	0.260745
4	GD15	0.616954	-0.201985	3.750351	0.000000	0.002003	0.139972
5	GD15	0.597539	-0.276832	3.750351	0.000000	-0.054815	0.235635
6	GD15	0.581693	-0.241761	3.750351	0.000000	0.075855	0.317851
7	GD15	0.602836	-0.097695	3.750351	0.000000	0.033030	0.291583
8	GD15	0.575673	-0.151627	3.750351	0.000000	0.033972	0.270373
9	GD15	0.586433	0.128446	3.750351	0.000000	0.054103	0.316401
10	GD15	0.623325	-0.048632	3.750351	0.000000	0.047649	0.175292
1	GD16	0.374922	0.172126	3.750351	0.000000	-0.010022	0.201163
2	GD16	0.368679	-0.250332	3.750351	0.000000	0.143145	0.305414
3	GD16	0.370399	0.156307	3.750351	0.000000	0.056781	0.137198
4	GD16	0.351685	0.227321	3.750351	0.000000	0.056030	0.107870
5	GD16	0.375650	-0.068924	3.750351	0.000000	-0.032134	0.237728
6	GD16	0.368397	-0.078836	3.750351	0.000000	0.014316	0.163946
7	GD16	0.387523	0.072829	3.750351	0.000000	0.052885	0.190360
8	GD16	0.346871	-0.481703	3.750351	0.000000	-0.034316	0.387344
9	GD16	0.404676	0.002237	3.750351	0.000000	-0.027040	0.250770
10	GD16	0.395633	-0.305555	3.750351	0.000000	0.021976	0.138211
