rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.567217	-0.573997	2.645117	98548754936796389834752.000000	336.024913	0.843613
2	AG111	0.577533	-0.969923	2.645117	-182370503853467710259200.000000	78.067007	0.843613
3	AG111	0.598853	-0.810827	2.645117	42181474032260984340480.000000	189.951543	0.843613
4	AG111	0.614363	-0.514984	2.645117	-63219836580730503168000.000000	151.871345	0.843613
5	AG111	0.599770	-0.452419	2.645117	82798885092612393402368.000000	86.154457	0.843613
6	AG111	0.609379	-0.659548	2.645117	9774607612786503581696.000000	160.816348	0.843613
7	AG111	0.582965	-0.738243	2.645117	31117218327433532407808.000000	351.252447	0.843613
8	AG111	0.615925	-0.754928	2.645117	23488993197326124187648.000000	545.531049	0.843613
9	AG111	0.594545	-0.684251	2.645117	-11270618876258799321088.000000	139.380190	0.843613
10	AG111	0.598638	-0.702410	2.645117	162381641381282364522496.000000	171.665532	0.843613
1	AG112	0.738230	0.080436	2.645117	20285916863651433676800.000000	154.320966	0.843613
2	AG112	0.820859	-0.197141	2.645117	-31090016251352908300288.000000	305.982694	0.843613
3	AG112	0.744547	-0.107876	2.645117	-92729196050907068891136.000000	489.336617	0.843613
4	AG112	0.782965	0.476186	2.645117	-97851634055398155091968.000000	464.703938	0.843613
5	AG112	0.769297	-0.069389	2.645117	-53380240355422969528320.000000	513.391909	0.843613
6	AG112	0.744450	0.240019	2.645117	94428474618951856291840.000000	693.193507	0.843613
7	AG112	0.685397	0.509286	2.645117	146842743378901909635072.000000	202.591432	0.843613
8	AG112	0.752544	0.216222	2.645117	91324443104761534742528.000000	602.004878	0.843613
9	AG112	0.796418	0.058361	2.645117	72603097052887644110848.000000	179.064001	0.843613
10	AG112	0.745947	-0.002605	2.645117	15928665356439797104640.000000	444.806256	0.843613
1	AG139	0.599189	0.167878	2.645117	194463879326480048586752.000000	175.417906	0.843613
2	AG139	0.553644	0.117199	2.645117	47722129155213181845504.000000	82.948358	0.843613
3	AG139	0.576450	-0.349319	2.645117	41732149514632333099008.000000	165.380466	0.843613
4	AG139	0.561519	-0.005399	2.645117	-95786005926244840898560.000000	144.434472	0.843613
5	AG139	0.613139	0.358412	2.645117	77481559098028225200128.000000	122.224396	0.843613
6	AG139	0.542325	0.160582	2.645117	-35287844464326944489472.000000	198.292745	0.843613
7	AG139	0.586908	-0.318329	2.645117	120331373510300188803072.000000	295.828493	0.843613
8	AG139	0.544455	0.204555	2.645117	-14563180803044560338944.000000	188.598991	0.843613
9	AG139	0.569086	0.128543	2.645117	-139530561297179777957888.000000	112.442857	0.843613
10	AG139	0.569841	-0.028498	2.645117	-61297332035882261151744.000000	466.961320	0.843613
1	AG142	0.757732	0.022508	2.645117	-16185442291910824689664.000000	422.140849	0.843613
2	AG142	0.796134	0.128297	2.645117	-41514751080171181178880.000000	489.596942	0.843613
3	AG142	0.792369	0.157507	2.645117	16723925252748798328832.000000	507.163769	0.843613
4	AG142	0.705806	0.785403	2.645117	4017430588648931196928.000000	237.947890	0.843613
5	AG142	0.754877	-0.107482	2.645117	-72919720701161971384320.000000	297.476733	0.843613
6	AG142	0.810929	0.225974	2.645117	-13471865326102290366464.000000	281.932844	0.843613
7	AG142	0.760782	0.066424	2.645117	20497889431002250477568.000000	448.368698	0.843613
8	AG142	0.775786	0.536566	2.645117	62860182205788160262144.000000	482.723867	0.843613
9	AG142	0.755162	0.188152	2.645117	69635417856271364128768.000000	321.376753	0.843613
10	AG142	0.716078	0.397509	2.645117	-101740219470126231060480.000000	294.971609	0.843613
1	GD14	0.648129	0.162865	2.645117	-37399101619307653627904.000000	270.276386	0.843613
2	GD14	0.627969	0.649084	2.645117	68549144153336412372992.000000	158.299556	0.843613
3	GD14	0.589205	0.212038	2.645117	-29982847458307051880448.000000	187.632769	0.843613
4	GD14	0.658263	0.259337	2.645117	129678853380535295672320.000000	296.222386	0.843613
5	GD14	0.591004	0.617611	2.645117	35805045123019922472960.000000	198.322947	0.843613
6	GD14	0.668156	0.342802	2.645117	31177343050545021059072.000000	487.827988	0.843613
7	GD14	0.626336	0.664267	2.645117	38610929253466138214400.000000	216.629268	0.843613
8	GD14	0.645829	0.104591	2.645117	7077180790064275259392.000000	99.223504	0.843613
9	GD14	0.608334	0.509407	2.645117	-97538803790951103856640.000000	394.538950	0.843613
10	GD14	0.685665	0.124497	2.645117	22779974380518327189504.000000	306.069226	0.843613
1	GD15	0.614650	-0.114808	2.645117	-90053772340066676375552.000000	340.172831	0.843613
2	GD15	0.563778	0.374498	2.645117	-21723595321292416352256.000000	328.209519	0.843613
3	GD15	0.602237	-0.029954	2.645117	-150225296818786757771264.000000	314.765811	0.843613
4	GD15	0.590329	-0.026003	2.645117	203690962991126008561664.000000	165.966745	0.843613
5	GD15	0.563758	-0.018164	2.645117	40620719634195345833984.000000	650.336479	0.843613
6	GD15	0.661502	0.169954	2.645117	146949798437469938515968.000000	640.528992	0.843613
7	GD15	0.616251	0.430881	2.645117	-116843512361339393671168.000000	318.706477	0.843613
8	GD15	0.619224	-0.132370	2.645117	-75326585710095208808448.000000	128.059887	0.843613
9	GD15	0.618374	-0.468279	2.645117	-26391347807488906887168.000000	532.727708	0.843613
10	GD15	0.578815	0.169502	2.645117	-65979139421305382633472.000000	493.323508	0.843613
1	GD16	0.406529	0.060911	2.645117	95164384427398618152960.000000	328.462677	0.843613
2	GD16	0.432959	0.115996	2.645117	41213754678611955154944.000000	282.835035	0.843613
3	GD16	0.384057	-0.302208	2.645117	-63394772424286634246144.000000	675.486082	0.843613
4	GD16	0.391964	0.001317	2.645117	61031641307023283322880.000000	413.950971	0.843613
5	GD16	0.403258	0.109934	2.645117	-25480401690077381525504.000000	141.964069	0.843613
6	GD16	0.315217	0.222444	2.645117	47097459603733131296768.000000	79.049252	0.843613
7	GD16	0.438951	-0.405384	2.645117	24453992921555158433792.000000	236.941453	0.843613
8	GD16	0.389116	-0.232488	2.645117	-187772586753985555202048.000000	85.090572	0.843613
9	GD16	0.384751	-0.439001	2.645117	-49691702459621028397056.000000	464.186362	0.843613
10	GD16	0.371427	-0.106701	2.645117	-14413764121184478167040.000000	112.670520	0.843613
