rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.060578	-0.208978	0.000000	0.257426	0.041778	0.000000
2	AG111	-0.054324	-0.501242	0.000000	-0.085743	-0.263669	0.000000
3	AG111	-0.030801	0.052113	0.000000	0.218518	-0.091599	0.000000
4	AG111	-0.029057	-0.319342	0.000000	0.174576	-0.066472	0.000000
5	AG111	-0.052580	0.025129	0.000000	-0.208097	-0.224165	0.000000
6	AG111	0.004259	-0.663812	0.000000	0.246813	-0.087612	0.000000
7	AG111	0.000500	-0.149700	0.000000	0.114409	0.044782	0.000000
8	AG111	-0.038203	-0.351097	0.000000	0.227457	-0.068256	0.000000
9	AG111	-0.019377	-0.391680	0.000000	0.034041	-0.155754	0.000000
10	AG111	0.050678	-0.196630	0.000000	0.338771	-0.053421	0.000000
1	AG112	0.193375	0.067989	0.000000	0.259036	-0.072541	0.000000
2	AG112	0.095051	0.509496	0.000000	-0.128628	-0.253573	0.000000
3	AG112	0.119752	-0.044928	0.000000	0.009802	-0.253315	0.000000
4	AG112	0.149985	0.333373	0.000000	0.273785	-0.137855	0.000000
5	AG112	0.154526	0.417659	0.000000	-0.176161	-0.333410	0.000000
6	AG112	0.097002	0.535149	0.000000	-0.090554	-0.267795	0.000000
7	AG112	0.141689	0.115690	0.000000	0.193087	-0.150075	0.000000
8	AG112	0.117930	0.041804	0.000000	-0.093392	-0.341183	0.000000
9	AG112	0.142646	0.159515	0.000000	0.072988	-0.245267	0.000000
10	AG112	0.139388	-0.054065	0.000000	0.073721	-0.248806	0.000000
1	AG139	-0.044226	0.118494	0.000000	0.142530	-0.136918	0.000000
2	AG139	-0.088522	0.215254	0.000000	-0.199444	-0.232993	0.000000
3	AG139	-0.069271	0.143057	0.000000	0.177801	-0.080494	0.000000
4	AG139	-0.053327	0.069222	0.000000	0.083038	-0.124828	0.000000
5	AG139	-0.040505	0.538073	0.000000	0.076578	-0.087063	0.000000
6	AG139	-0.026986	-0.207792	0.000000	0.172016	-0.125684	0.000000
7	AG139	-0.040841	-0.340215	0.000000	0.135669	-0.146832	0.000000
8	AG139	-0.057912	0.006214	0.000000	0.269395	-0.097310	0.000000
9	AG139	-0.042113	0.175202	0.000000	-0.106263	-0.206153	0.000000
10	AG139	-0.041145	-0.011673	0.000000	0.080884	-0.106927	0.000000
1	AG142	0.158263	0.371013	0.000000	0.086021	-0.111723	0.000000
2	AG142	0.138017	0.819530	0.000000	-0.057593	-0.196674	0.000000
3	AG142	0.128246	0.482084	0.000000	0.413163	-0.008108	0.000000
4	AG142	0.122134	0.543972	0.000000	-0.075388	-0.179817	0.000000
5	AG142	0.190175	0.411972	0.000000	0.011769	-0.168118	0.000000
6	AG142	0.108249	0.221902	0.000000	0.257770	-0.067975	0.000000
7	AG142	0.172416	0.629641	0.000000	-0.377073	-0.315435	0.000000
8	AG142	0.119307	0.531331	0.000000	0.147235	-0.085281	0.000000
9	AG142	0.128229	0.410258	0.000000	-0.055517	-0.207795	0.000000
10	AG142	0.195713	0.321104	0.000000	0.000226	-0.160182	0.000000
1	GD14	0.040703	-0.267508	0.000000	0.121096	-0.281560	0.000000
2	GD14	0.026118	-0.125580	0.000000	-0.223979	-0.406073	0.000000
3	GD14	-0.001319	0.009930	0.000000	0.159325	-0.205578	0.000000
4	GD14	0.030122	-0.079779	0.000000	0.161179	-0.256181	0.000000
5	GD14	0.012443	-0.056183	0.000000	0.077721	-0.283403	0.000000
6	GD14	-0.028955	0.279635	0.000000	0.158812	-0.183678	0.000000
7	GD14	-0.010127	0.134437	0.000000	-0.033013	-0.282757	0.000000
8	GD14	0.026162	-0.059155	0.000000	0.175367	-0.208836	0.000000
9	GD14	0.001108	0.029833	0.000000	0.016355	-0.273294	0.000000
10	GD14	-0.011964	0.320836	0.000000	0.118785	-0.240070	0.000000
1	GD15	-0.009319	-0.391343	0.000000	0.131543	-0.178653	0.000000
2	GD15	-0.023395	0.217436	0.000000	0.028470	-0.139585	0.000000
3	GD15	0.035975	0.250150	0.000000	-0.000672	-0.100503	0.000000
4	GD15	0.025578	-0.122274	0.000000	0.016543	-0.092697	0.000000
5	GD15	0.064891	-0.108918	0.000000	-0.211480	-0.225716	0.000000
6	GD15	-0.018490	0.209533	0.000000	-0.201969	-0.224871	0.000000
7	GD15	-0.028366	0.076715	0.000000	0.154686	-0.101218	0.000000
8	GD15	0.040254	0.175795	0.000000	0.053044	-0.095212	0.000000
9	GD15	0.012818	0.037345	0.000000	0.064028	-0.117715	0.000000
10	GD15	-0.025687	0.060359	0.000000	0.289724	-0.053131	0.000000
1	GD16	-0.203124	0.084478	0.000000	0.143987	-0.115863	0.000000
2	GD16	-0.232179	0.215316	0.000000	-0.079300	-0.128019	0.000000
3	GD16	-0.223584	-0.000939	0.000000	-0.003323	-0.144785	0.000000
4	GD16	-0.235631	0.303199	0.000000	-0.090360	-0.147848	0.000000
5	GD16	-0.149315	0.130741	0.000000	0.173064	0.051832	0.000000
6	GD16	-0.219560	-0.038426	0.000000	-0.128865	-0.206107	0.000000
7	GD16	-0.220889	0.133621	0.000000	-0.218791	-0.182103	0.000000
8	GD16	-0.156000	-0.012032	0.000000	-0.063493	-0.140689	0.000000
9	GD16	-0.177915	-0.094635	0.000000	0.221398	0.035263	0.000000
10	GD16	-0.258856	-0.068559	0.000000	-0.076615	-0.174022	0.000000
