rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.673640	-0.353042	1.250187	0.000000	-0.045352	0.245570
2	AG111	0.598839	-0.789941	1.250187	0.000000	-0.006013	0.380382
3	AG111	0.614115	-0.120458	1.250187	0.000000	-0.166061	0.558731
4	AG111	0.599858	-0.450398	1.250187	0.000000	0.066822	0.374763
5	AG111	0.630750	-0.709988	1.250187	0.000000	0.082272	0.364373
6	AG111	0.642165	-0.356191	1.250187	0.000000	-0.151411	0.403925
7	AG111	0.637260	-0.160088	1.250187	0.000000	0.097808	0.443217
8	AG111	0.619015	-0.685016	1.250187	0.000000	0.090265	0.410419
9	AG111	0.624980	-0.629284	1.250187	0.000000	0.221859	0.555602
10	AG111	0.593958	-0.306820	1.250187	0.000000	-0.060337	0.445010
1	AG112	0.755853	-0.102211	1.250187	0.000000	-0.092426	0.642870
2	AG112	0.748046	-0.038414	1.250187	0.000000	0.067536	0.685969
3	AG112	0.752312	-0.237165	1.250187	0.000000	-0.077411	0.772591
4	AG112	0.736690	-0.233104	1.250187	0.000000	0.096437	0.778639
5	AG112	0.738841	0.436502	1.250187	0.000000	-0.460098	0.415259
6	AG112	0.768722	-0.270070	1.250187	0.000000	-0.034998	0.612086
7	AG112	0.756483	-0.015341	1.250187	0.000000	0.004188	0.676834
8	AG112	0.750062	0.112991	1.250187	0.000000	-0.011018	0.616284
9	AG112	0.743825	-0.026529	1.250187	0.000000	-0.065318	0.578430
10	AG112	0.738517	0.059696	1.250187	0.000000	-0.124353	0.693097
1	AG139	0.555465	0.007982	1.250187	0.000000	0.033873	0.552198
2	AG139	0.562986	0.311553	1.250187	0.000000	0.116166	0.516343
3	AG139	0.589010	-0.191275	1.250187	0.000000	0.167254	0.680628
4	AG139	0.530430	0.498113	1.250187	0.000000	0.092692	0.500796
5	AG139	0.610738	0.206994	1.250187	0.000000	0.167729	0.382513
6	AG139	0.589705	0.080657	1.250187	0.000000	0.187620	0.465415
7	AG139	0.563158	0.116459	1.250187	0.000000	0.147878	0.496666
8	AG139	0.604317	-0.080707	1.250187	0.000000	0.176794	0.516546
9	AG139	0.573390	0.012861	1.250187	0.000000	-0.260228	0.521864
10	AG139	0.597342	-0.018999	1.250187	0.000000	0.154724	0.422493
1	AG142	0.718979	0.854493	1.250187	0.000000	0.068245	0.645130
2	AG142	0.762637	0.762012	1.250187	0.000000	0.079100	0.539267
3	AG142	0.798928	0.473861	1.250187	0.000000	0.188331	0.582688
4	AG142	0.775925	0.502315	1.250187	0.000000	0.102920	0.555234
5	AG142	0.741296	0.175559	1.250187	0.000000	0.150851	0.551101
6	AG142	0.727505	0.826024	1.250187	0.000000	0.028543	0.536168
7	AG142	0.837478	-0.054565	1.250187	0.000000	0.320850	0.673285
8	AG142	0.718297	0.418586	1.250187	0.000000	0.365227	0.741710
9	AG142	0.769869	0.497359	1.250187	0.000000	0.141357	0.567164
10	AG142	0.758823	0.387737	1.250187	0.000000	0.048180	0.633716
1	GD14	0.666836	-0.107466	1.250187	0.000000	-0.021678	0.682840
2	GD14	0.628401	-0.021140	1.250187	0.000000	0.223873	0.748998
3	GD14	0.640659	0.309476	1.250187	0.000000	0.158524	0.670462
4	GD14	0.593016	0.103926	1.250187	0.000000	-0.071102	0.689779
5	GD14	0.616304	0.105311	1.250187	0.000000	0.021432	0.653843
6	GD14	0.598218	-0.010972	1.250187	0.000000	-0.010892	0.738430
7	GD14	0.629338	0.022038	1.250187	0.000000	-0.016533	0.712707
8	GD14	0.612823	0.253331	1.250187	0.000000	0.008136	0.630795
9	GD14	0.611512	-0.064925	1.250187	0.000000	-0.143268	0.762828
10	GD14	0.693712	-0.108578	1.250187	0.000000	-0.204455	0.643360
1	GD15	0.647189	-0.080058	1.250187	0.000000	0.037029	0.399111
2	GD15	0.631108	0.317876	1.250187	0.000000	0.038748	0.400720
3	GD15	0.628362	-0.200549	1.250187	0.000000	0.135540	0.558568
4	GD15	0.563108	0.057754	1.250187	0.000000	0.070100	0.398355
5	GD15	0.606075	0.056650	1.250187	0.000000	0.144400	0.477658
6	GD15	0.608527	0.294391	1.250187	0.000000	0.102687	0.452862
7	GD15	0.587862	0.292697	1.250187	0.000000	0.103598	0.451163
8	GD15	0.651622	-0.188477	1.250187	0.000000	0.104478	0.381652
9	GD15	0.588220	0.092757	1.250187	0.000000	0.431340	0.595009
10	GD15	0.594316	0.012207	1.250187	0.000000	0.074408	0.417347
1	GD16	0.415984	0.076920	1.250187	0.000000	0.160995	0.401617
2	GD16	0.362656	0.068493	1.250187	0.000000	0.111310	0.410710
3	GD16	0.363440	0.084053	1.250187	0.000000	0.286379	0.381480
4	GD16	0.408345	-0.145080	1.250187	0.000000	0.189182	0.452123
5	GD16	0.405981	0.232375	1.250187	0.000000	0.239065	0.431322
6	GD16	0.395499	0.031839	1.250187	0.000000	0.487563	0.489989
7	GD16	0.408589	-0.128285	1.250187	0.000000	0.044594	0.491078
8	GD16	0.360516	0.427975	1.250187	0.000000	0.148323	0.342336
9	GD16	0.375937	0.022236	1.250187	0.000000	0.409959	0.414892
10	GD16	0.407463	0.151725	1.250187	0.000000	0.083088	0.411036
