parameter	value	se_sa	rse_sa
rhoS_pop	0.61711998710714711	0.04636181207719568	7.51260906238418968
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	1.11417951014591399	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.58236603806175458	0.07861998209783214	13.50009735449154213
omega_rhoS	0.11886634672081209	0.03368729009413631	28.34047737099172437
omega_deltaSC	0.11947670132193246	nan	nan
omega_deltaCB	0.35151915615730972	0.18544549088679757	52.75544380398095257
omega_rhoB	0.17606759716833373	0.08469332171380237	48.10273047165473059
b1	0.16425595466692225	0.02181639068334256	13.28194812028689142
b2	0.22966516910846937	0.03109440703323323	13.53901732419317838
b3	0.28418520158376848	0.05470212807619506	19.24876023499438560
