parameter	value	se_sa	rse_sa
rhoS_pop	0.61253905362885797	0.04612948454953605	7.53086424061481274
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.10065694948212123	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.26447424444731082	nan	nan
omega_rhoS	0.11866804657906491	0.03362496953116389	28.33531898476191557
omega_deltaSC	0.22094050727435818	0.14498415602235909	65.62135563594118537
omega_deltaCB	0.08228895797059872	0.03354307061157778	40.76254146220016850
b1	0.16429055583618105	0.02165962887152101	13.18373339312240411
b2	0.17749019581190775	0.02300758638595094	12.96273649409505424
b3	0.28695598690480129	0.05166819045654503	18.00561508189970183
