parameter	value	se_sa	rse_sa
rhoS_pop	-3.64149634959176183	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.77961552493739883	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.69678277242928743	nan	nan
S0_pop	133536902204.08001708984375000	56973901337.33888244628906250	42.66528607221062686
T0_pop	209605.95607915581786074	30448.26040201931755291	14.52642900592042352
omega_S0	0.27956097175824957	0.18146009148412032	64.90895003793232831
omega_T0	0.28569539467197419	0.08890314077387926	31.11815676131385899
b1	2.02564664942346218	0.85043770817742781	41.98351713609472569
b2	0.58173303812712684	0.08139260989916598	13.99140233829716884
b3	1.76981677604141985	0.33492256779167850	18.92413792917059112
