rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.647249	-0.454139	2.640334	0.000000	73.453474	0.704545
2	AG111	0.572571	-0.419937	2.640334	0.000000	209.550992	0.790311
3	AG111	0.590280	-0.711248	2.640334	0.000000	275.342498	0.842088
4	AG111	0.593526	-0.923205	2.640334	0.000000	40.701607	0.835761
5	AG111	0.617811	-0.060102	2.640334	0.000000	18.981739	0.721681
6	AG111	0.607715	-0.258289	2.640334	0.000000	622.963758	0.795984
7	AG111	0.583010	-0.126851	2.640334	0.000000	82.396178	0.822760
8	AG111	0.618748	-0.390056	2.640334	0.000000	275.091243	0.769801
9	AG111	0.629066	-0.839293	2.640334	0.000000	40.919934	0.886649
10	AG111	0.610911	-0.696676	2.640334	0.000000	53.715551	0.912244
1	AG112	0.772499	-0.123094	2.640334	0.000000	36.984279	0.925312
2	AG112	0.756268	0.134978	2.640334	0.000000	216.402800	0.859816
3	AG112	0.733497	-0.059660	2.640334	0.000000	302.272331	0.927916
4	AG112	0.712168	0.467053	2.640334	0.000000	155.473195	0.882562
5	AG112	0.744998	0.584738	2.640334	0.000000	82.309814	0.868631
6	AG112	0.768508	0.128872	2.640334	0.000000	443.210810	0.834183
7	AG112	0.769310	0.024775	2.640334	0.000000	53.997095	0.926286
8	AG112	0.763215	0.224959	2.640334	0.000000	70.318839	0.883000
9	AG112	0.745130	-0.064378	2.640334	0.000000	1.286665	0.894548
10	AG112	0.739990	0.032129	2.640334	0.000000	428.936567	0.873709
1	AG139	0.614771	-0.263085	2.640334	0.000000	52.722355	0.861608
2	AG139	0.630481	-0.021972	2.640334	0.000000	339.689795	0.847032
3	AG139	0.556007	0.145304	2.640334	0.000000	1.757795	0.725750
4	AG139	0.583957	0.034906	2.640334	0.000000	206.505754	0.870067
5	AG139	0.545932	-0.252349	2.640334	0.000000	77.386023	0.907600
6	AG139	0.564592	-0.048371	2.640334	0.000000	21.440239	0.795665
7	AG139	0.580501	0.548722	2.640334	0.000000	65.606069	0.808625
8	AG139	0.578886	0.173041	2.640334	0.000000	17.629031	0.755764
9	AG139	0.584121	0.201434	2.640334	0.000000	45.244202	0.858025
10	AG139	0.578651	0.051093	2.640334	0.000000	341.717368	0.802536
1	AG142	0.758701	0.357605	2.640334	0.000000	140.421444	0.796573
2	AG142	0.747322	0.602094	2.640334	0.000000	206.008678	0.814254
3	AG142	0.733771	0.172295	2.640334	0.000000	344.345991	0.870639
4	AG142	0.740397	0.396554	2.640334	0.000000	42.823252	0.887560
5	AG142	0.780003	0.491835	2.640334	0.000000	92.996331	0.898369
6	AG142	0.729624	0.443907	2.640334	0.000000	276.664113	0.749347
7	AG142	0.783695	0.010806	2.640334	0.000000	315.111748	0.961470
8	AG142	0.719261	0.086038	2.640334	0.000000	276.663166	0.921935
9	AG142	0.776788	0.095250	2.640334	0.000000	59.861063	0.911367
10	AG142	0.741202	0.241759	2.640334	0.000000	1.295655	0.734231
1	GD14	0.628735	0.122162	2.640334	0.000000	225.070112	1.006193
2	GD14	0.606015	0.395286	2.640334	0.000000	106.699049	0.850638
3	GD14	0.660806	0.473641	2.640334	0.000000	92.584884	0.854999
4	GD14	0.645752	-0.056278	2.640334	0.000000	88.387655	1.041969
5	GD14	0.625705	-0.266489	2.640334	0.000000	47.822305	1.002322
6	GD14	0.552036	0.384139	2.640334	0.000000	71.065461	0.901323
7	GD14	0.648230	-0.002427	2.640334	0.000000	167.518180	0.897540
8	GD14	0.612643	0.032351	2.640334	0.000000	92.339321	0.898630
9	GD14	0.628313	0.334089	2.640334	0.000000	532.404494	0.841225
10	GD14	0.622264	0.091838	2.640334	0.000000	8.098189	0.938893
1	GD15	0.646098	-0.162449	2.640334	0.000000	14.518956	0.830794
2	GD15	0.627261	0.197747	2.640334	0.000000	10.593570	0.743825
3	GD15	0.601241	0.282886	2.640334	0.000000	51.044622	0.811664
4	GD15	0.651402	0.606639	2.640334	0.000000	172.686594	0.749982
5	GD15	0.603866	-0.149290	2.640334	0.000000	455.620095	0.779139
6	GD15	0.630652	-0.130388	2.640334	0.000000	5.716447	0.806998
7	GD15	0.634261	0.242800	2.640334	0.000000	561.553165	0.817129
8	GD15	0.603110	0.065065	2.640334	0.000000	324.941384	0.767838
9	GD15	0.581677	0.553362	2.640334	0.000000	330.124388	0.761297
10	GD15	0.644149	-0.310797	2.640334	0.000000	111.980923	0.804437
1	GD16	0.369132	0.127984	2.640334	0.000000	348.883300	0.673488
2	GD16	0.360990	0.075684	2.640334	0.000000	26.594382	0.735243
3	GD16	0.399191	0.249744	2.640334	0.000000	517.988503	0.743011
4	GD16	0.348161	0.225801	2.640334	0.000000	279.997005	0.839375
5	GD16	0.395529	-0.052325	2.640334	0.000000	279.230412	0.743257
6	GD16	0.339931	0.189533	2.640334	0.000000	184.951942	0.751071
7	GD16	0.368570	0.235986	2.640334	0.000000	6.767051	0.728282
8	GD16	0.377865	-0.475365	2.640334	0.000000	321.903969	0.819859
9	GD16	0.384657	-0.268058	2.640334	0.000000	145.888512	0.775838
10	GD16	0.437577	-0.216454	2.640334	0.000000	105.741416	0.797067
