rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.022069	-0.813462	0.000000	0.000000	0.033536	-0.159018
2	AG111	-0.015197	-0.538336	0.000000	0.000000	0.011855	-0.302936
3	AG111	-0.049928	0.044019	0.000000	0.000000	-0.011638	-0.278399
4	AG111	-0.037187	-0.160260	0.000000	0.000000	-0.025326	-0.063631
5	AG111	-0.007124	-0.346229	0.000000	0.000000	0.013728	-0.008837
6	AG111	-0.070594	-0.203725	0.000000	0.000000	0.006758	-0.023617
7	AG111	0.002064	0.107790	0.000000	0.000000	-0.021735	-0.122121
8	AG111	-0.026555	-0.019592	0.000000	0.000000	0.010508	-0.123369
9	AG111	0.047714	-0.700809	0.000000	0.000000	0.007043	-0.092871
10	AG111	0.035021	-0.390599	0.000000	0.000000	0.005141	-0.252806
1	AG112	0.136273	0.045242	0.000000	0.000000	-0.030273	-0.014169
2	AG112	0.138167	0.024997	0.000000	0.000000	-0.005126	0.037904
3	AG112	0.165220	0.088624	0.000000	0.000000	0.017129	0.064630
4	AG112	0.206674	-0.138661	0.000000	0.000000	0.030402	-0.028032
5	AG112	0.134114	-0.040216	0.000000	0.000000	-0.031634	-0.014546
6	AG112	0.155519	-0.391513	0.000000	0.000000	0.000866	0.201241
7	AG112	0.105894	0.016134	0.000000	0.000000	0.024600	0.131529
8	AG112	0.110627	0.309319	0.000000	0.000000	0.006248	0.099144
9	AG112	0.190246	-0.063501	0.000000	0.000000	0.004829	0.055647
10	AG112	0.196004	0.120412	0.000000	0.000000	0.026851	0.070483
1	AG139	-0.065644	0.150017	0.000000	0.000000	0.023568	0.010794
2	AG139	-0.000694	0.292778	0.000000	0.000000	0.002961	-0.161787
3	AG139	-0.036534	0.075109	0.000000	0.000000	0.007892	-0.085188
4	AG139	-0.057640	0.075064	0.000000	0.000000	0.036460	0.088839
5	AG139	-0.030667	-0.176507	0.000000	0.000000	0.011477	0.042459
6	AG139	-0.016566	-0.276100	0.000000	0.000000	0.017374	0.215833
7	AG139	-0.032230	-0.148361	0.000000	0.000000	0.006043	0.068430
8	AG139	-0.070579	0.100103	0.000000	0.000000	-0.049449	-0.062924
9	AG139	-0.031173	0.341745	0.000000	0.000000	-0.012219	-0.086956
10	AG139	-0.036209	0.233080	0.000000	0.000000	0.021777	0.016920
1	AG142	0.122159	0.418704	0.000000	0.000000	-0.015569	0.009493
2	AG142	0.126209	0.371255	0.000000	0.000000	0.005428	0.004853
3	AG142	0.100193	0.634061	0.000000	0.000000	-0.031571	0.040205
4	AG142	0.195675	0.355147	0.000000	0.000000	-0.002128	-0.074740
5	AG142	0.144484	0.748354	0.000000	0.000000	-0.009206	-0.082022
6	AG142	0.147128	0.447133	0.000000	0.000000	0.023411	-0.014145
7	AG142	0.170205	0.393561	0.000000	0.000000	-0.020177	-0.154295
8	AG142	0.133223	0.265512	0.000000	0.000000	-0.012964	-0.046602
9	AG142	0.132762	0.656305	0.000000	0.000000	0.016244	-0.072832
10	AG142	0.148721	0.251601	0.000000	0.000000	-0.000991	-0.042891
1	GD14	0.007135	-0.105003	0.000000	0.000000	-0.021716	0.262974
2	GD14	0.031342	0.056680	0.000000	0.000000	0.002014	0.159895
3	GD14	0.074844	-0.014055	0.000000	0.000000	-0.024253	0.143305
4	GD14	-0.026736	0.084133	0.000000	0.000000	-0.026468	0.257112
5	GD14	0.064234	-0.136181	0.000000	0.000000	0.029913	0.259772
6	GD14	-0.018349	-0.104685	0.000000	0.000000	0.037534	0.274236
7	GD14	0.009115	0.220919	0.000000	0.000000	-0.002457	0.106745
8	GD14	-0.016055	0.069600	0.000000	0.000000	-0.001652	0.241204
9	GD14	-0.003369	-0.235725	0.000000	0.000000	-0.026313	0.317210
10	GD14	0.034912	-0.060555	0.000000	0.000000	-0.007757	0.299548
1	GD15	0.055784	-0.114014	0.000000	0.000000	0.005743	-0.159335
2	GD15	0.011646	0.253835	0.000000	0.000000	-0.034668	-0.247276
3	GD15	-0.034947	-0.279427	0.000000	0.000000	-0.007756	-0.056862
4	GD15	-0.018475	-0.252764	0.000000	0.000000	-0.035071	-0.082484
5	GD15	0.024006	-0.463758	0.000000	0.000000	0.022852	0.181502
6	GD15	0.027583	-0.017964	0.000000	0.000000	0.027080	-0.044252
7	GD15	-0.025962	0.009440	0.000000	0.000000	0.005359	-0.125155
8	GD15	-0.011454	-0.152777	0.000000	0.000000	0.015352	-0.072136
9	GD15	-0.015024	-0.238087	0.000000	0.000000	-0.014439	-0.019228
10	GD15	0.036774	-0.309188	0.000000	0.000000	0.011173	0.036625
1	GD16	-0.227079	0.014125	0.000000	0.000000	-0.014686	-0.130245
2	GD16	-0.227901	-0.028705	0.000000	0.000000	0.007208	-0.205662
3	GD16	-0.183000	-0.295330	0.000000	0.000000	0.027467	-0.108319
4	GD16	-0.237499	0.014899	0.000000	0.000000	0.016454	-0.111806
5	GD16	-0.252643	0.579996	0.000000	0.000000	-0.007914	-0.189007
6	GD16	-0.219267	-0.050055	0.000000	0.000000	-0.018200	-0.250730
7	GD16	-0.226306	0.266488	0.000000	0.000000	-0.017227	-0.164731
8	GD16	-0.257033	-0.115816	0.000000	0.000000	-0.027518	-0.210433
9	GD16	-0.238695	0.204071	0.000000	0.000000	0.011762	-0.096414
10	GD16	-0.238650	0.086558	0.000000	0.000000	0.065303	-0.069467
