rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.022791	-0.387530	0.000000	0.000000	-0.000031	0.000000	-0.010649	0.016583
2	AG111	-0.032945	-0.320197	0.000000	0.000000	0.009458	0.000000	-0.016211	-0.004878
3	AG111	-0.025162	-0.152508	0.000000	0.000000	0.036812	0.000000	0.026105	-0.021494
4	AG111	-0.002708	-0.391342	0.000000	0.000000	-0.028475	0.000000	-0.012982	0.007191
5	AG111	-0.049687	-0.355885	0.000000	0.000000	0.060005	0.000000	0.014979	0.015028
6	AG111	-0.022874	-0.147309	0.000000	0.000000	0.018645	0.000000	0.020091	-0.030447
7	AG111	0.030484	0.006504	0.000000	0.000000	0.138308	0.000000	-0.039412	-0.068094
8	AG111	-0.034890	-0.281329	0.000000	0.000000	0.000359	0.000000	-0.030076	0.037005
9	AG111	-0.030470	-0.079424	0.000000	0.000000	0.083584	0.000000	-0.011652	0.006881
10	AG111	-0.008866	-0.123285	0.000000	0.000000	0.074105	0.000000	0.001293	0.016529
1	AG112	0.143748	0.082252	0.000000	0.000000	-0.033937	0.000000	0.007770	0.019468
2	AG112	0.115824	0.024970	0.000000	0.000000	-0.055119	0.000000	-0.012551	0.012748
3	AG112	0.120671	-0.049377	0.000000	0.000000	-0.056804	0.000000	0.006904	0.020809
4	AG112	0.166073	0.011950	0.000000	0.000000	-0.018746	0.000000	0.025059	-0.011723
5	AG112	0.123156	0.089357	0.000000	0.000000	-0.074867	0.000000	0.035619	-0.018668
6	AG112	0.140592	0.102814	0.000000	0.000000	0.063201	0.000000	-0.037972	0.007203
7	AG112	0.192231	0.059050	0.000000	0.000000	0.058142	0.000000	-0.055717	-0.019007
8	AG112	0.236876	0.270988	0.000000	0.000000	0.051789	0.000000	0.026527	-0.009539
9	AG112	0.158199	0.116679	0.000000	0.000000	-0.103984	0.000000	0.008179	0.000269
10	AG112	0.133041	0.107773	0.000000	0.000000	-0.046233	0.000000	-0.038830	0.016192
1	AG139	-0.052188	0.193853	0.000000	0.000000	0.103618	0.000000	0.032479	-0.017272
2	AG139	-0.037884	0.027259	0.000000	0.000000	-0.057870	0.000000	0.004119	0.023182
3	AG139	-0.015144	-0.103273	0.000000	0.000000	0.011151	0.000000	0.016368	-0.027506
4	AG139	-0.015499	-0.067615	0.000000	0.000000	0.000044	0.000000	0.012408	-0.013829
5	AG139	-0.037305	-0.002419	0.000000	0.000000	0.059845	0.000000	0.007743	0.021745
6	AG139	-0.060224	0.205674	0.000000	0.000000	0.011270	0.000000	0.070804	-0.004895
7	AG139	-0.014297	0.078048	0.000000	0.000000	0.069321	0.000000	-0.040514	0.011826
8	AG139	-0.001285	-0.099751	0.000000	0.000000	0.026223	0.000000	0.001114	0.003130
9	AG139	-0.023912	-0.024043	0.000000	0.000000	0.090495	0.000000	-0.019405	0.001352
10	AG139	-0.013582	-0.232353	0.000000	0.000000	-0.124571	0.000000	0.005469	0.002215
1	AG142	0.117105	0.222438	0.000000	0.000000	-0.024750	0.000000	0.016481	0.018796
2	AG142	0.107657	0.141780	0.000000	0.000000	0.008871	0.000000	0.026557	0.017101
3	AG142	0.153105	0.092051	0.000000	0.000000	0.034973	0.000000	-0.033591	-0.016355
4	AG142	0.130762	0.182082	0.000000	0.000000	0.063922	0.000000	0.014068	0.041050
5	AG142	0.163922	0.381061	0.000000	0.000000	-0.012081	0.000000	-0.007231	-0.037008
6	AG142	0.105123	0.234237	0.000000	0.000000	0.131687	0.000000	0.022016	0.031275
7	AG142	0.113956	0.284778	0.000000	0.000000	0.009087	0.000000	0.040874	-0.031630
8	AG142	0.132323	0.473893	0.000000	0.000000	0.063037	0.000000	-0.019109	0.014066
9	AG142	0.129964	0.297943	0.000000	0.000000	0.006482	0.000000	0.009724	0.008281
10	AG142	0.186693	0.256332	0.000000	0.000000	0.064767	0.000000	-0.004940	-0.041157
1	GD14	0.056424	-0.123554	0.000000	0.000000	-0.127341	0.000000	-0.053661	-0.010802
2	GD14	0.049592	-0.039474	0.000000	0.000000	-0.126514	0.000000	0.024071	-0.020509
3	GD14	-0.020616	0.125451	0.000000	0.000000	-0.147965	0.000000	0.007969	-0.026908
4	GD14	0.054133	0.032764	0.000000	0.000000	-0.087743	0.000000	0.015414	-0.022419
5	GD14	0.050169	-0.069193	0.000000	0.000000	-0.115054	0.000000	0.005143	-0.019161
6	GD14	0.015453	0.091662	0.000000	0.000000	-0.145101	0.000000	-0.002192	-0.021069
7	GD14	-0.008131	-0.074925	0.000000	0.000000	-0.180554	0.000000	0.002968	0.000606
8	GD14	-0.019158	-0.062323	0.000000	0.000000	-0.183411	0.000000	0.021787	-0.002589
9	GD14	-0.023476	0.054733	0.000000	0.000000	-0.164332	0.000000	0.011394	-0.058002
