parameter	value	se_sa	rse_sa
rhoS_pop	0.61285994307411873	0.04574591385062332	7.46433412194649648
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.07688444931568394	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.17240966635480562	nan	nan
omega_rhoS	0.11725880933643136	0.03295809893141047	28.10714104801220614
omega_deltaSC	0.31427586608270880	0.13177221032922276	41.92883531646808848
omega_deltaCB	0.19635874414727200	0.05555748959741206	28.29387091401598298
b1	0.16478377681031126	0.02199988147691152	13.35075691476376214
b2	0.17412500389130811	0.02303341859745681	13.22809365841259499
b3	0.28210684107305550	0.05017018841221699	17.78410910610449136
