rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.008009	-0.447916	0.000000	0.167122	-0.111395	0.000000
2	AG111	-0.010199	-0.095988	0.000000	-0.043773	-0.161075	0.000000
3	AG111	0.010592	0.037075	0.000000	0.193188	0.059586	0.000000
4	AG111	-0.008602	-0.172601	0.000000	-0.216825	-0.261008	0.000000
5	AG111	-0.019277	-0.533898	0.000000	-0.189631	-0.209405	0.000000
6	AG111	0.019252	-0.195224	0.000000	-0.132704	-0.205455	0.000000
7	AG111	0.030888	-0.239273	0.000000	-0.064130	-0.151886	0.000000
8	AG111	-0.022656	-0.145171	0.000000	-0.023932	-0.138350	0.000000
9	AG111	-0.074537	0.619718	0.000000	-0.019742	-0.142772	0.000000
10	AG111	0.000452	-0.340161	0.000000	-0.276391	-0.208344	0.000000
1	AG112	0.097080	0.013476	0.000000	0.173062	-0.214062	0.000000
2	AG112	0.111894	0.117534	0.000000	0.325438	-0.124247	0.000000
3	AG112	0.115246	-0.185227	0.000000	0.221773	-0.216829	0.000000
4	AG112	0.102752	-0.174646	0.000000	0.324120	-0.209368	0.000000
5	AG112	0.195245	-0.226622	0.000000	0.110682	-0.221011	0.000000
6	AG112	0.124742	0.090108	0.000000	0.099107	-0.212472	0.000000
7	AG112	0.136023	0.072933	0.000000	0.019092	-0.286486	0.000000
8	AG112	0.107002	-0.160744	0.000000	0.212275	-0.217843	0.000000
9	AG112	0.136069	0.154208	0.000000	-0.147995	-0.264843	0.000000
10	AG112	0.117639	-0.001643	0.000000	0.129362	-0.240500	0.000000
1	AG139	-0.008107	0.282173	0.000000	-0.003872	-0.108468	0.000000
2	AG139	0.033972	0.021246	0.000000	-0.093291	-0.161674	0.000000
3	AG139	-0.057932	0.107827	0.000000	-0.091110	-0.236442	0.000000
4	AG139	-0.022245	-0.045066	0.000000	0.129050	-0.154054	0.000000
5	AG139	-0.032843	0.142609	0.000000	-0.096525	-0.213172	0.000000
6	AG139	0.000699	0.182328	0.000000	0.064132	-0.097086	0.000000
7	AG139	-0.044529	0.155313	0.000000	0.077618	-0.134203	0.000000
8	AG139	-0.083484	0.104070	0.000000	0.008074	-0.101274	0.000000
9	AG139	-0.042614	0.062519	0.000000	0.128934	-0.130654	0.000000
10	AG139	-0.103220	-0.038649	0.000000	0.117801	-0.141674	0.000000
1	AG142	0.170541	0.309456	0.000000	-0.321518	-0.352697	0.000000
2	AG142	0.140856	0.715741	0.000000	0.208678	-0.109769	0.000000
3	AG142	0.127259	0.401819	0.000000	0.414865	-0.055796	0.000000
4	AG142	0.162281	0.682980	0.000000	0.046513	-0.126819	0.000000
5	AG142	0.151965	0.576095	0.000000	-0.018137	-0.166194	0.000000
6	AG142	0.203953	0.160776	0.000000	0.097365	-0.097266	0.000000
7	AG142	0.143491	0.614320	0.000000	0.233924	-0.095001	0.000000
8	AG142	0.188478	0.659210	0.000000	0.020178	-0.184441	0.000000
9	AG142	0.106150	0.581997	0.000000	0.149959	-0.107950	0.000000
10	AG142	0.132216	0.310215	0.000000	0.040750	-0.171610	0.000000
1	GD14	0.023001	-0.174703	0.000000	0.047627	-0.298292	0.000000
2	GD14	-0.034837	-0.379183	0.000000	0.033690	-0.446991	0.000000
3	GD14	0.013732	-0.147286	0.000000	0.242296	-0.249088	0.000000
4	GD14	0.007587	-0.016016	0.000000	0.254816	-0.186236	0.000000
5	GD14	0.006075	-0.052978	0.000000	-0.017579	-0.330956	0.000000
6	GD14	0.043007	-0.229494	0.000000	0.093839	-0.281512	0.000000
7	GD14	0.048299	-0.262381	0.000000	0.169830	-0.266950	0.000000
8	GD14	0.027640	0.046625	0.000000	-0.082830	-0.372566	0.000000
9	GD14	-0.023666	0.128547	0.000000	0.149279	-0.301239	0.000000
10	GD14	0.045800	0.132118	0.000000	-0.101146	-0.393939	0.000000
1	GD15	-0.051366	-0.039310	0.000000	-0.122681	-0.227302	0.000000
2	GD15	0.038719	0.247265	0.000000	0.561525	0.160996	0.000000
3	GD15	-0.049871	0.231278	0.000000	0.295643	-0.046630	0.000000
4	GD15	-0.017475	-0.001462	0.000000	0.033815	-0.150570	0.000000
5	GD15	-0.019503	0.266258	0.000000	0.043375	-0.136787	0.000000
6	GD15	0.022443	0.007168	0.000000	-0.086708	-0.188336	0.000000
7	GD15	0.038525	0.117811	0.000000	0.086924	-0.067075	0.000000
8	GD15	-0.031364	-0.053815	0.000000	-0.025637	-0.128250	0.000000
9	GD15	-0.000595	-0.216032	0.000000	0.125455	-0.159434	0.000000
10	GD15	-0.036157	0.088618	0.000000	0.108147	-0.108118	0.000000
1	GD16	-0.237411	0.293198	0.000000	-0.071968	-0.121976	0.000000
2	GD16	-0.188158	0.072646	0.000000	-0.022743	-0.095734	0.000000
3	GD16	-0.225280	-0.052250	0.000000	-0.005788	-0.114439	0.000000
4	GD16	-0.250458	-0.005042	0.000000	-0.110873	-0.176678	0.000000
5	GD16	-0.270852	0.053138	0.000000	0.054430	-0.147181	0.000000
6	GD16	-0.211877	0.255171	0.000000	0.053396	-0.032014	0.000000
7	GD16	-0.180610	0.068567	0.000000	0.306416	0.011830	0.000000
8	GD16	-0.212209	-0.031080	0.000000	-0.042852	-0.084580	0.000000
9	GD16	-0.205075	-0.108233	0.000000	0.345577	0.018360	0.000000
10	GD16	-0.218894	0.309094	0.000000	-0.122400	-0.133976	0.000000
