rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.565316	0.079777	2.185274	0.000000	0.000000	-0.383773
2	AG111	0.605211	0.035920	2.185274	0.000000	0.000000	-0.383773
3	AG111	0.631656	-0.019923	2.185274	0.000000	0.000000	-0.383773
4	AG111	0.590633	-0.001975	2.185274	0.000000	0.000000	-0.383773
5	AG111	0.635130	0.039277	2.185274	0.000000	0.000000	-0.383773
6	AG111	0.573876	0.075687	2.185274	0.000000	0.000000	-0.383773
7	AG111	0.609641	-0.063078	2.185274	0.000000	0.000000	-0.383773
8	AG111	0.564952	-0.021994	2.185274	0.000000	0.000000	-0.383773
9	AG111	0.637388	-0.044789	2.185274	0.000000	0.000000	-0.383773
10	AG111	0.599306	-0.088351	2.185274	0.000000	0.000000	-0.383773
1	AG112	0.725384	0.022374	2.185274	0.000000	0.000000	-0.383773
2	AG112	0.778083	-0.007880	2.185274	0.000000	0.000000	-0.383773
3	AG112	0.738229	-0.009569	2.185274	0.000000	0.000000	-0.383773
4	AG112	0.809408	-0.007199	2.185274	0.000000	0.000000	-0.383773
5	AG112	0.759918	0.025518	2.185274	0.000000	0.000000	-0.383773
6	AG112	0.785252	-0.063224	2.185274	0.000000	0.000000	-0.383773
7	AG112	0.783198	-0.027601	2.185274	0.000000	0.000000	-0.383773
8	AG112	0.759521	-0.024689	2.185274	0.000000	0.000000	-0.383773
9	AG112	0.803979	-0.013012	2.185274	0.000000	0.000000	-0.383773
10	AG112	0.769847	0.085765	2.185274	0.000000	0.000000	-0.383773
1	AG139	0.664175	0.086770	2.185274	0.000000	0.000000	-0.383773
2	AG139	0.658016	-0.023014	2.185274	0.000000	0.000000	-0.383773
3	AG139	0.562712	-0.002310	2.185274	0.000000	0.000000	-0.383773
4	AG139	0.556553	0.021119	2.185274	0.000000	0.000000	-0.383773
5	AG139	0.620245	0.006598	2.185274	0.000000	0.000000	-0.383773
6	AG139	0.552401	0.108793	2.185274	0.000000	0.000000	-0.383773
7	AG139	0.592805	0.038800	2.185274	0.000000	0.000000	-0.383773
8	AG139	0.558233	0.027210	2.185274	0.000000	0.000000	-0.383773
9	AG139	0.582656	-0.036129	2.185274	0.000000	0.000000	-0.383773
10	AG139	0.609532	-0.052755	2.185274	0.000000	0.000000	-0.383773
1	AG142	0.718541	0.177579	2.185274	0.000000	0.000000	-0.383773
2	AG142	0.732784	-0.064114	2.185274	0.000000	0.000000	-0.383773
3	AG142	0.788807	-0.037134	2.185274	0.000000	0.000000	-0.383773
4	AG142	0.769864	0.012322	2.185274	0.000000	0.000000	-0.383773
5	AG142	0.776049	0.092317	2.185274	0.000000	0.000000	-0.383773
6	AG142	0.775992	0.044420	2.185274	0.000000	0.000000	-0.383773
7	AG142	0.788559	-0.027470	2.185274	0.000000	0.000000	-0.383773
8	AG142	0.743264	-0.040333	2.185274	0.000000	0.000000	-0.383773
9	AG142	0.713672	0.032563	2.185274	0.000000	0.000000	-0.383773
10	AG142	0.742009	0.051875	2.185274	0.000000	0.000000	-0.383773
1	GD14	0.611420	-0.018102	2.185274	0.000000	0.000000	-0.383773
2	GD14	0.662900	0.038965	2.185274	0.000000	0.000000	-0.383773
3	GD14	0.696539	0.044807	2.185274	0.000000	0.000000	-0.383773
4	GD14	0.641831	-0.018163	2.185274	0.000000	0.000000	-0.383773
5	GD14	0.667652	0.077815	2.185274	0.000000	0.000000	-0.383773
6	GD14	0.667869	-0.007789	2.185274	0.000000	0.000000	-0.383773
7	GD14	0.716855	0.013976	2.185274	0.000000	0.000000	-0.383773
8	GD14	0.659777	-0.039716	2.185274	0.000000	0.000000	-0.383773
9	GD14	0.669920	0.029532	2.185274	0.000000	0.000000	-0.383773
10	GD14	0.661379	-0.013338	2.185274	0.000000	0.000000	-0.383773
1	GD15	0.641791	0.017791	2.185274	0.000000	0.000000	-0.383773
2	GD15	0.590192	0.011941	2.185274	0.000000	0.000000	-0.383773
3	GD15	0.608783	-0.094568	2.185274	0.000000	0.000000	-0.383773
4	GD15	0.664504	0.033723	2.185274	0.000000	0.000000	-0.383773
5	GD15	0.636874	0.019655	2.185274	0.000000	0.000000	-0.383773
6	GD15	0.642893	-0.003495	2.185274	0.000000	0.000000	-0.383773
7	GD15	0.637479	-0.046874	2.185274	0.000000	0.000000	-0.383773
8	GD15	0.577563	0.068811	2.185274	0.000000	0.000000	-0.383773
9	GD15	0.588104	-0.071730	2.185274	0.000000	0.000000	-0.383773
10	GD15	0.607369	-0.028844	2.185274	0.000000	0.000000	-0.383773
1	GD16	0.456108	-0.053022	2.185274	0.000000	0.000000	-0.383773
2	GD16	0.451726	0.004267	2.185274	0.000000	0.000000	-0.383773
3	GD16	0.404658	-0.077846	2.185274	0.000000	0.000000	-0.383773
4	GD16	0.431151	0.022275	2.185274	0.000000	0.000000	-0.383773
5	GD16	0.440120	0.054159	2.185274	0.000000	0.000000	-0.383773
6	GD16	0.376586	-0.031950	2.185274	0.000000	0.000000	-0.383773
7	GD16	0.392629	-0.014153	2.185274	0.000000	0.000000	-0.383773
8	GD16	0.446714	-0.081780	2.185274	0.000000	0.000000	-0.383773
9	GD16	0.402623	-0.032219	2.185274	0.000000	0.000000	-0.383773
10	GD16	0.362103	0.006436	2.185274	0.000000	0.000000	-0.383773
