rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.019138	0.041385	0.000000	-0.073506	0.037725	-0.071869
2	AG111	-0.000914	-0.466990	0.000000	0.050673	0.120338	0.008164
3	AG111	0.052221	-0.115509	0.000000	-0.215711	0.077262	-0.060569
4	AG111	-0.044889	-0.443971	0.000000	-0.051556	-0.001364	-0.007474
5	AG111	-0.046748	-0.416324	0.000000	-0.006232	0.007483	0.056373
6	AG111	-0.022199	0.077034	0.000000	0.089103	0.041117	-0.062299
7	AG111	-0.033560	0.124750	0.000000	-0.084175	0.061463	-0.087862
8	AG111	-0.011279	-0.448265	0.000000	0.098448	-0.002949	0.020172
9	AG111	-0.024487	-0.065100	0.000000	-0.049319	0.044663	-0.059837
10	AG111	0.002593	-0.255042	0.000000	0.117362	0.051288	-0.032465
1	AG112	0.183276	0.250239	0.000000	0.413466	0.081056	-0.063271
2	AG112	0.128179	-0.129349	0.000000	0.181936	-0.000414	0.041105
3	AG112	0.161901	0.412591	0.000000	-0.056310	-0.026506	0.104421
4	AG112	0.105068	-0.049528	0.000000	0.290272	-0.017935	0.083043
5	AG112	0.159505	-0.070794	0.000000	0.230253	0.053144	-0.041719
6	AG112	0.148341	0.174923	0.000000	0.113011	0.036858	0.085095
7	AG112	0.113192	0.031928	0.000000	-0.020635	-0.072142	0.059436
8	AG112	0.127013	0.109470	0.000000	0.133644	0.013211	-0.057588
9	AG112	0.103966	-0.084682	0.000000	0.215005	-0.012214	-0.054407
10	AG112	0.141328	0.104091	0.000000	0.051243	-0.043404	-0.001299
1	AG139	-0.042267	-0.103158	0.000000	0.121338	-0.063245	-0.110021
2	AG139	-0.062867	-0.264820	0.000000	0.329842	0.049587	0.017521
3	AG139	-0.021201	-0.164144	0.000000	-0.023463	0.039585	0.135744
4	AG139	-0.056691	0.115578	0.000000	-0.036760	-0.023530	-0.049515
5	AG139	-0.083349	0.336767	0.000000	0.004090	0.089624	0.078615
6	AG139	-0.010464	-0.195064	0.000000	-0.034889	-0.008626	-0.004420
7	AG139	-0.057357	-0.012055	0.000000	0.263219	-0.012108	-0.057816
8	AG139	-0.049123	-0.053115	0.000000	-0.067452	-0.033094	0.020386
9	AG139	-0.024785	0.074456	0.000000	0.077425	0.028117	0.001869
10	AG139	-0.004363	0.066385	0.000000	-0.219272	0.017690	0.028542
1	AG142	0.209648	0.121937	0.000000	0.070822	0.029853	-0.070641
2	AG142	0.183111	0.356396	0.000000	-0.250930	0.077842	0.020364
3	AG142	0.147955	0.325425	0.000000	-0.006408	0.063291	-0.014145
4	AG142	0.183658	0.404801	0.000000	0.018437	-0.026362	0.121374
5	AG142	0.200473	0.283148	0.000000	0.092351	0.035932	-0.070326
6	AG142	0.136665	0.249477	0.000000	0.241843	0.024631	-0.041833
7	AG142	0.123477	0.309405	0.000000	0.011933	0.018422	0.032205
8	AG142	0.162717	0.325658	0.000000	-0.153908	-0.048069	-0.096669
9	AG142	0.134123	0.574515	0.000000	-0.298816	-0.074600	-0.061049
10	AG142	0.156882	0.246964	0.000000	0.032901	0.041756	0.030594
1	GD14	0.053332	0.068814	0.000000	0.074532	-0.078995	-0.013201
2	GD14	0.043428	0.013590	0.000000	0.015999	-0.108830	0.014990
3	GD14	0.055077	-0.058686	0.000000	0.083938	-0.079011	-0.015432
4	GD14	0.064115	-0.546514	0.000000	0.598355	0.026861	0.054789
5	GD14	-0.013673	0.154316	0.000000	-0.027380	-0.114454	0.019739
6	GD14	0.029513	0.050598	0.000000	0.344463	-0.057443	-0.045362
7	GD14	0.040036	0.026265	0.000000	0.035419	-0.044167	0.072298
8	GD14	0.013086	-0.052179	0.000000	0.025718	-0.120324	-0.000743
9	GD14	0.031470	-0.262557	0.000000	0.061690	-0.121339	0.146811
10	GD14	0.001342	-0.130540	0.000000	0.168256	-0.053331	0.010261
1	GD15	-0.048401	0.144952	0.000000	-0.192701	0.042163	-0.023654
2	GD15	0.006056	-0.156216	0.000000	-0.215253	-0.032102	-0.002342
3	GD15	0.002686	-0.014458	0.000000	-0.151863	-0.003467	-0.028758
4	GD15	-0.026177	-0.068170	0.000000	-0.126381	-0.060723	0.009072
5	GD15	0.013899	0.003625	0.000000	-0.040243	0.022773	-0.109848
6	GD15	0.056268	-0.217186	0.000000	0.079445	0.101814	-0.014197
7	GD15	0.057552	0.027726	0.000000	-0.053046	0.135810	0.081718
8	GD15	0.020964	0.179637	0.000000	-0.097813	0.016871	-0.043554
9	GD15	0.047463	-0.156275	0.000000	-0.033044	-0.010640	-0.145112
10	GD15	-0.018548	-0.347356	0.000000	-0.271999	0.004911	0.055115
1	GD16	-0.232718	0.069977	0.000000	-0.195674	-0.001153	-0.011191
2	GD16	-0.258791	-0.353023	0.000000	-0.049376	-0.017251	0.009069
3	GD16	-0.207789	-0.157509	0.000000	-0.120005	-0.005173	-0.001558
4	GD16	-0.269897	-0.024680	0.000000	0.024808	0.009843	-0.091586
5	GD16	-0.211177	-0.061471	0.000000	0.116973	0.042126	0.031564
6	GD16	-0.249849	0.361470	0.000000	-0.247021	0.037477	0.027250
7	GD16	-0.221174	-0.037645	0.000000	-0.070220	0.044570	-0.042555
8	GD16	-0.222323	-0.056243	0.000000	0.042459	0.080868	-0.086054
9	GD16	-0.264175	0.086307	0.000000	-0.059411	0.069517	-0.032409
10	GD16	-0.260181	-0.118302	0.000000	-0.048233	-0.008342	-0.030388
