rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.000326	-0.297783	0.000000	-0.060201	-0.008363	-0.016960
2	AG111	-0.007219	-0.289855	0.000000	0.039794	0.049225	0.048357
3	AG111	0.007182	-0.484656	0.000000	0.054428	0.068412	0.002836
4	AG111	-0.039709	-0.169486	0.000000	0.005737	0.000652	-0.006058
5	AG111	-0.014717	-0.554375	0.000000	0.033559	-0.035914	0.053371
6	AG111	-0.052417	-0.285669	0.000000	0.040362	0.014309	0.015745
7	AG111	0.015018	-0.656814	0.000000	0.006008	0.066515	0.043584
8	AG111	-0.029296	-0.539090	0.000000	-0.060627	0.088659	0.075845
9	AG111	0.022442	-0.241573	0.000000	-0.149654	0.031178	-0.062901
10	AG111	0.022044	0.020716	0.000000	-0.111690	0.146169	0.003124
1	AG112	0.104423	0.172869	0.000000	0.029778	-0.013150	-0.006269
2	AG112	0.126429	0.087063	0.000000	-0.017863	-0.045320	0.009097
3	AG112	0.111262	0.288293	0.000000	-0.033980	-0.088419	0.021596
4	AG112	0.140450	-0.185829	0.000000	0.122586	-0.002270	0.044525
5	AG112	0.121215	0.163750	0.000000	0.026469	-0.094820	0.040625
6	AG112	0.151773	-0.005760	0.000000	0.038345	-0.082477	-0.090031
7	AG112	0.155580	-0.098011	0.000000	0.095557	-0.050993	0.043586
8	AG112	0.119449	0.205987	0.000000	0.030758	-0.099222	0.002672
9	AG112	0.155320	-0.076420	0.000000	0.069085	-0.073349	0.056856
10	AG112	0.168458	0.536138	0.000000	0.109546	-0.000209	-0.018203
1	AG139	-0.036462	0.244242	0.000000	0.040769	-0.012367	-0.054658
2	AG139	-0.004526	0.204467	0.000000	0.071849	0.064929	-0.078091
3	AG139	-0.015842	-0.011635	0.000000	-0.018135	0.043320	0.018009
4	AG139	-0.068599	0.375374	0.000000	-0.122202	-0.079783	-0.077421
5	AG139	-0.079230	0.170001	0.000000	0.092382	0.030281	-0.052455
6	AG139	-0.109170	-0.009948	0.000000	0.035569	-0.015465	-0.017062
7	AG139	-0.012182	0.100789	0.000000	0.019354	0.025453	-0.010190
8	AG139	-0.041328	0.017846	0.000000	-0.082354	-0.003261	0.021183
9	AG139	-0.025105	-0.013311	0.000000	-0.005367	-0.045847	-0.043554
10	AG139	-0.021252	0.073837	0.000000	-0.021390	-0.035334	0.023801
1	AG142	0.119878	0.267496	0.000000	0.034577	-0.037028	-0.031799
2	AG142	0.174209	0.186092	0.000000	-0.098658	-0.053476	-0.099551
3	AG142	0.096266	0.269172	0.000000	-0.066961	-0.100638	-0.054920
4	AG142	0.112590	0.102204	0.000000	-0.105511	-0.087693	-0.005662
5	AG142	0.203742	0.119379	0.000000	-0.082209	-0.000062	-0.030557
6	AG142	0.133800	0.406663	0.000000	0.100640	-0.017525	-0.026436
7	AG142	0.135904	0.152498	0.000000	0.131692	0.004504	-0.001060
8	AG142	0.143877	0.314716	0.000000	-0.001526	0.051507	0.040648
9	AG142	0.108810	0.688464	0.000000	0.041078	0.010137	-0.006307
10	AG142	0.135816	0.516219	0.000000	-0.017520	0.033799	-0.015524
1	GD14	0.018338	-0.013049	0.000000	-0.084641	-0.174024	-0.020727
2	GD14	-0.022015	-0.073287	0.000000	0.207503	-0.109813	0.042613
3	GD14	-0.026503	0.138894	0.000000	0.001050	-0.156569	0.069678
4	GD14	0.031737	-0.109858	0.000000	0.025756	-0.139861	0.071698
5	GD14	-0.008474	-0.293483	0.000000	0.179981	-0.120854	0.030444
6	GD14	0.057194	0.053000	0.000000	0.043453	-0.128278	-0.014376
7	GD14	0.010002	-0.080999	0.000000	0.024831	-0.156208	0.014589
8	GD14	0.034476	-0.117984	0.000000	0.061797	-0.097433	0.061086
9	GD14	0.008970	0.016637	0.000000	0.030418	-0.185311	0.018212
10	GD14	-0.019163	0.186082	0.000000	0.079942	-0.118316	0.061450
1	GD15	-0.036369	-0.261289	0.000000	-0.036281	0.020512	-0.002605
2	GD15	0.054386	0.094285	0.000000	0.063432	0.146634	-0.007685
3	GD15	0.035141	0.090506	0.000000	-0.027650	0.023364	0.028273
4	GD15	0.056786	0.050127	0.000000	-0.029106	0.063029	-0.060498
5	GD15	0.024580	-0.054574	0.000000	0.054315	0.074155	0.021399
6	GD15	0.006182	0.064313	0.000000	-0.116985	0.035494	0.046640
7	GD15	0.028085	0.085035	0.000000	0.087863	0.079285	-0.050582
8	GD15	0.024439	-0.307213	0.000000	0.146496	0.123107	0.038229
9	GD15	-0.006528	-0.215405	0.000000	-0.036238	0.002486	-0.020503
10	GD15	0.005514	-0.262384	0.000000	-0.018548	0.060155	0.074285
1	GD16	-0.248153	-0.334318	0.000000	-0.014042	0.050042	0.016914
2	GD16	-0.282654	0.094494	0.000000	-0.147414	-0.002923	-0.077805
3	GD16	-0.243172	-0.129475	0.000000	0.138485	0.112166	0.000077
4	GD16	-0.199203	0.162501	0.000000	0.050136	0.116088	0.009240
5	GD16	-0.211569	0.156516	0.000000	-0.002786	0.159800	-0.083636
6	GD16	-0.252157	-0.025994	0.000000	-0.071154	0.017246	-0.073511
7	GD16	-0.193869	0.232599	0.000000	0.059046	0.124734	-0.042024
8	GD16	-0.243081	-0.218586	0.000000	0.250965	0.044468	0.000874
9	GD16	-0.237309	-0.269232	0.000000	-0.061396	0.044739	-0.063142
10	GD16	-0.215977	0.089218	0.000000	-0.028139	0.015083	-0.073485
