rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.186514	0.089815
2	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.106799	-0.231099
3	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.257696	-0.245114
4	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.010990	-0.276042
5	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.418894	-0.282051
6	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.255906	-0.142896
7	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.412755	-0.351669
8	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110056	-0.315396
9	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.176616	-0.350869
10	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.220267	-0.254511
1	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.096174	0.433203
2	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.221878	0.426450
3	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.474365	0.469051
4	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.296098	0.414286
5	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.029822	0.443825
6	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010170	0.252014
7	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.055088	0.122189
8	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167464	0.407915
9	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.145697	0.287178
10	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225866	0.422361
1	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.158825	-0.305250
2	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.139111	-0.090225
3	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.066751	-0.147928
4	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.126852	-0.265381
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049125	-0.136780
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.109982	-0.216459
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.250867	0.059100
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.243339	-0.206351
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.043699	-0.062079
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.277955	0.004689
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262786	0.198162
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129527	0.324160
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.336482	-0.088238
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200026	0.414286
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.126710	0.151948
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074152	0.110327
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.404455	-0.095244
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.307096	0.120165
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030055	0.323598
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.113379	0.095455
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.122887	0.330354
2	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.223851	0.271082
3	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.179237	0.293755
4	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.032861	0.433139
5	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032918	0.435523
6	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148093	0.512067
7	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133564	0.128664
8	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.289769	0.444537
9	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.263955	0.567003
10	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.213439	0.473616
1	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091254	-0.263091
2	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.315962	-0.212800
3	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.176052	0.005505
4	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.288675	-0.371132
5	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.247869	-0.273005
6	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.017738	0.104109
7	GD15	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012486	0.042125
