rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.641122	-0.248232	2.933122	0.000000	-0.162433	-0.192304	23183.276655	24220.110218
2	AG111	0.675946	-0.280484	2.933122	0.000000	-0.014776	-0.192304	23312.045913	24440.919431
3	AG111	0.615264	-0.202624	2.933122	0.000000	-0.058112	-0.192304	24155.409781	25589.851773
4	AG111	0.634258	-0.523862	2.933122	0.000000	-0.125942	-0.192304	22976.673676	25070.403385
5	AG111	0.640618	-0.214648	2.933122	0.000000	-0.158565	-0.192304	22994.260592	23844.131833
6	AG111	0.622429	-0.446929	2.933122	0.000000	-0.171068	-0.192304	23834.993195	24300.996869
7	AG111	0.638743	-0.221551	2.933122	0.000000	-0.136310	-0.192304	23291.835958	24692.726950
8	AG111	0.611450	-0.574877	2.933122	0.000000	-0.179331	-0.192304	22998.187206	25312.256901
9	AG111	0.579523	-0.644762	2.933122	0.000000	-0.148987	-0.192304	23207.202068	23948.772983
10	AG111	0.635099	-0.438359	2.933122	0.000000	-0.189288	-0.192304	23280.505064	24758.564316
1	AG112	0.776871	0.339010	2.933122	0.000000	-0.238396	-0.192304	23732.091897	23795.630318
2	AG112	0.766669	0.229357	2.933122	0.000000	-0.188513	-0.192304	22607.815350	25671.567860
3	AG112	0.785084	0.200188	2.933122	0.000000	-0.280678	-0.192304	23002.417359	23103.300045
4	AG112	0.779193	0.280808	2.933122	0.000000	-0.300047	-0.192304	22927.998749	23285.856519
5	AG112	0.782196	0.472481	2.933122	0.000000	-0.164043	-0.192304	23521.447893	24389.778031
6	AG112	0.745457	0.346424	2.933122	0.000000	-0.242585	-0.192304	23117.494571	25333.549464
7	AG112	0.765259	-0.035096	2.933122	0.000000	-0.267022	-0.192304	23960.137354	25630.853375
8	AG112	0.750313	-0.027098	2.933122	0.000000	-0.288696	-0.192304	23487.084128	23492.248167
9	AG112	0.807871	0.224348	2.933122	0.000000	-0.190946	-0.192304	22972.821157	25604.490881
10	AG112	0.800754	0.002976	2.933122	0.000000	-0.205153	-0.192304	23427.056881	25839.840668
1	AG139	0.622133	0.260053	2.933122	0.000000	-0.165263	-0.192304	23039.304006	23951.339342
2	AG139	0.644276	0.610839	2.933122	0.000000	-0.126091	-0.192304	22712.229537	24451.462526
3	AG139	0.625335	0.251340	2.933122	0.000000	-0.131770	-0.192304	23410.127590	25208.228779
4	AG139	0.617437	0.346367	2.933122	0.000000	-0.111412	-0.192304	23494.378002	24641.447807
5	AG139	0.624687	0.035080	2.933122	0.000000	-0.167208	-0.192304	22936.155392	25507.857658
6	AG139	0.572341	0.205226	2.933122	0.000000	-0.097665	-0.192304	23055.352551	24914.322321
7	AG139	0.587745	0.237212	2.933122	0.000000	-0.139948	-0.192304	23310.884969	25651.253182
8	AG139	0.595388	0.268524	2.933122	0.000000	-0.120537	-0.192304	22593.885305	24405.481625
9	AG139	0.555032	0.418174	2.933122	0.000000	-0.169178	-0.192304	23054.335524	24817.473056
10	AG139	0.621582	0.347572	2.933122	0.000000	-0.148259	-0.192304	23033.320472	23770.292554
1	AG142	0.779479	0.584465	2.933122	0.000000	-0.134768	-0.192304	23807.651709	25737.031860
2	AG142	0.791711	0.456362	2.933122	0.000000	-0.155148	-0.192304	23242.898782	26693.602458
3	AG142	0.724640	0.548450	2.933122	0.000000	-0.167879	-0.192304	23195.634408	25110.747130
4	AG142	0.765636	0.377375	2.933122	0.000000	-0.190570	-0.192304	24168.911041	25047.290007
5	AG142	0.767262	0.343793	2.933122	0.000000	-0.117549	-0.192304	22615.168967	26071.924652
6	AG142	0.768654	0.415928	2.933122	0.000000	-0.159127	-0.192304	23325.530581	25148.479278
7	AG142	0.779226	0.652226	2.933122	0.000000	-0.143921	-0.192304	23000.422936	24246.181388
8	AG142	0.764031	0.431086	2.933122	0.000000	-0.156697	-0.192304	23267.482767	25544.504885
9	AG142	0.772676	0.688904	2.933122	0.000000	-0.221829	-0.192304	23201.206634	22998.576341
10	AG142	0.834250	0.566083	2.933122	0.000000	-0.139114	-0.192304	22921.383129	25051.945732
1	GD14	0.658822	0.127599	2.933122	0.000000	-0.291176	-0.192304	23351.217969	24039.060761
2	GD14	0.611834	0.065657	2.933122	0.000000	-0.324325	-0.192304	23627.538938	24974.191303
3	GD14	0.642948	0.058726	2.933122	0.000000	-0.327483	-0.192304	23833.001709	24733.727049
4	GD14	0.639819	0.172603	2.933122	0.000000	-0.295949	-0.192304	23397.234527	24689.679305
5	GD14	0.604525	0.008628	2.933122	0.000000	-0.318630	-0.192304	23041.709207	25197.332900
6	GD14	0.632809	-0.013165	2.933122	0.000000	-0.373146	-0.192304	23578.858590	24370.293087
7	GD14	0.677033	-0.079197	2.933122	0.000000	-0.369684	-0.192304	23308.174400	24435.086307
8	GD14	0.639089	-0.015539	2.933122	0.000000	-0.301665	-0.192304	23395.273631	24404.634747
9	GD14	0.619730	-0.138698	2.933122	0.000000	-0.348613	-0.192304	23730.475112	24370.858619
10	GD14	0.667944	-0.230653	2.933122	0.000000	-0.304344	-0.192304	23874.390606	26232.626912
1	GD15	0.619315	0.345321	2.933122	0.000000	-0.144511	-0.192304	22607.031798	23874.023438
2	GD15	0.589488	0.102450	2.933122	0.000000	-0.180615	-0.192304	22577.510321	24210.166650
3	GD15	0.601803	0.464729	2.933122	0.000000	-0.101147	-0.192304	22695.701265	25181.137042
4	GD15	0.673835	-0.173960	2.933122	0.000000	-0.144558	-0.192304	23772.291725	23620.257937
5	GD15	0.629868	0.258793	2.933122	0.000000	-0.194593	-0.192304	23015.301054	25060.423681
6	GD15	0.601744	-0.099990	2.933122	0.000000	-0.165083	-0.192304	24524.121571	24720.062873
7	GD15	0.609142	0.294326	2.933122	0.000000	-0.121685	-0.192304	23138.834675	23981.229557
8	GD15	0.584259	-0.337910	2.933122	0.000000	-0.258849	-0.192304	23649.901499	24595.953300
9	GD15	0.597275	0.145482	2.933122	0.000000	-0.203685	-0.192304	23357.811180	23663.795303
10	GD15	0.619552	0.126384	2.933122	0.000000	-0.169928	-0.192304	23227.557325	24045.015745
1	GD16	0.402428	0.465834	2.933122	0.000000	-0.126093	-0.192304	22961.957800	26094.782915
2	GD16	0.452455	0.186778	2.933122	0.000000	-0.027063	-0.192304	23142.305836	24660.356611
3	GD16	0.428517	0.271973	2.933122	0.000000	-0.067189	-0.192304	23369.669438	25142.343408
4	GD16	0.392522	-0.004990	2.933122	0.000000	-0.117955	-0.192304	23488.158328	24206.424940
5	GD16	0.388584	0.033015	2.933122	0.000000	-0.139981	-0.192304	22686.994549	24395.121386
6	GD16	0.464656	0.035104	2.933122	0.000000	-0.099794	-0.192304	23035.785064	25640.802419
