rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.018553	-2.210731	0.000000	0.000000	0.000000	0.000000
2	AG111	0.017420	-1.631306	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.013537	-2.233385	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.026424	-1.724866	0.000000	0.000000	0.000000	0.000000
5	AG111	-0.020994	-2.343928	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.040904	-1.242157	0.000000	0.000000	0.000000	0.000000
7	AG111	0.007661	-2.400788	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.008994	-1.802587	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.019343	-2.241810	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.024939	-1.849442	0.000000	0.000000	0.000000	0.000000
1	AG112	0.126572	-1.646722	0.000000	0.000000	0.000000	0.000000
2	AG112	0.094364	-2.122980	0.000000	0.000000	0.000000	0.000000
3	AG112	0.206163	-1.170647	0.000000	0.000000	0.000000	0.000000
4	AG112	0.116518	-1.901108	0.000000	0.000000	0.000000	0.000000
5	AG112	0.096573	-1.843831	0.000000	0.000000	0.000000	0.000000
6	AG112	0.124005	-1.912823	0.000000	0.000000	0.000000	0.000000
7	AG112	0.135246	-1.970792	0.000000	0.000000	0.000000	0.000000
8	AG112	0.095758	-1.526321	0.000000	0.000000	0.000000	0.000000
9	AG112	0.108036	-1.606622	0.000000	0.000000	0.000000	0.000000
10	AG112	0.140239	-1.664888	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.075790	-0.859528	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.020479	-1.552475	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.023570	-1.190493	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.067453	-1.835112	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.087975	-1.589562	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.052661	-1.797500	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.033017	-1.583361	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.045359	-2.104908	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.010264	-1.477103	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.030081	-1.406956	0.000000	0.000000	0.000000	0.000000
1	AG142	0.156268	-1.624786	0.000000	0.000000	0.000000	0.000000
2	AG142	0.100175	-1.168794	0.000000	0.000000	0.000000	0.000000
3	AG142	0.144850	-1.964013	0.000000	0.000000	0.000000	0.000000
4	AG142	0.111726	-1.226151	0.000000	0.000000	0.000000	0.000000
5	AG142	0.185699	-1.121679	0.000000	0.000000	0.000000	0.000000
6	AG142	0.113427	-1.292403	0.000000	0.000000	0.000000	0.000000
7	AG142	0.151940	-1.189932	0.000000	0.000000	0.000000	0.000000
8	AG142	0.127188	-1.954838	0.000000	0.000000	0.000000	0.000000
9	AG142	0.094818	-1.179470	0.000000	0.000000	0.000000	0.000000
10	AG142	0.127637	-0.770911	0.000000	0.000000	0.000000	0.000000
1	GD14	0.052314	-1.722376	0.000000	0.000000	0.000000	0.000000
2	GD14	0.014882	-1.997209	0.000000	0.000000	0.000000	0.000000
3	GD14	-0.005817	-1.966429	0.000000	0.000000	0.000000	0.000000
4	GD14	-0.009399	-1.596776	0.000000	0.000000	0.000000	0.000000
5	GD14	0.021076	-1.433363	0.000000	0.000000	0.000000	0.000000
6	GD14	0.037707	-1.659891	0.000000	0.000000	0.000000	0.000000
7	GD14	-0.011600	-1.452552	0.000000	0.000000	0.000000	0.000000
8	GD14	0.025736	-0.790121	0.000000	0.000000	0.000000	0.000000
9	GD14	0.116266	-2.053834	0.000000	0.000000	0.000000	0.000000
10	GD14	-0.005459	-2.117690	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.047827	-2.052426	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.023407	-1.844217	0.000000	0.000000	0.000000	0.000000
3	GD15	0.006745	-1.334131	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.008022	-1.308884	0.000000	0.000000	0.000000	0.000000
5	GD15	0.033281	-1.790075	0.000000	0.000000	0.000000	0.000000
6	GD15	0.007359	-1.925594	0.000000	0.000000	0.000000	0.000000
7	GD15	0.026438	-2.350283	0.000000	0.000000	0.000000	0.000000
8	GD15	0.051881	-1.370639	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.015488	-0.828041	0.000000	0.000000	0.000000	0.000000
10	GD15	0.069571	-2.223406	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.229268	-1.619735	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.243110	-1.090171	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.236609	-1.113818	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.208797	-2.016287	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.201644	-1.608315	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.233361	-1.015154	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.212354	-1.287871	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.213722	-1.516310	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.217785	-2.233261	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.267740	-1.439638	0.000000	0.000000	0.000000	0.000000
