rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.596308	-0.579310	4.114475	0.017777	-0.062431	0.265170
2	AG111	0.619858	-0.356915	4.114475	-0.058996	0.058616	0.265170
3	AG111	0.573795	-0.264527	4.114475	0.242565	0.116279	0.265170
4	AG111	0.592288	-0.614630	4.114475	0.124063	0.023239	0.265170
5	AG111	0.597095	-0.329127	4.114475	0.233199	0.037353	0.265170
6	AG111	0.588327	-0.527381	4.114475	0.234154	0.074298	0.265170
7	AG111	0.624270	-0.678851	4.114475	-0.014169	0.016406	0.265170
8	AG111	0.600447	-0.215284	4.114475	-0.137617	0.088169	0.265170
9	AG111	0.584051	-0.263206	4.114475	0.086980	0.111340	0.265170
10	AG111	0.597057	-0.372113	4.114475	-0.024174	0.074495	0.265170
1	AG112	0.736172	0.262854	4.114475	0.162312	-0.040242	0.265170
2	AG112	0.766309	-0.209429	4.114475	0.196296	-0.060295	0.265170
3	AG112	0.743812	0.455973	4.114475	-0.151380	-0.085130	0.265170
4	AG112	0.789496	0.121809	4.114475	0.144219	0.010496	0.265170
5	AG112	0.781550	-0.126543	4.114475	-0.110991	-0.047033	0.265170
6	AG112	0.755385	0.351945	4.114475	-0.144678	-0.054425	0.265170
7	AG112	0.746463	0.049506	4.114475	-0.000117	0.036941	0.265170
8	AG112	0.723999	0.274819	4.114475	-0.043905	-0.043661	0.265170
9	AG112	0.808815	0.016958	4.114475	-0.231885	-0.111010	0.265170
10	AG112	0.676988	0.339016	4.114475	0.055245	-0.052579	0.265170
1	AG139	0.550387	0.118471	4.114475	0.110379	0.011130	0.265170
2	AG139	0.514012	-0.018716	4.114475	-0.026847	-0.011305	0.265170
3	AG139	0.558779	-0.050139	4.114475	0.059316	0.020147	0.265170
4	AG139	0.549971	0.185529	4.114475	-0.133448	-0.000445	0.265170
5	AG139	0.588614	0.330339	4.114475	0.182060	0.076545	0.265170
6	AG139	0.547082	0.175208	4.114475	-0.136226	-0.081860	0.265170
7	AG139	0.540345	0.009895	4.114475	0.015225	0.007030	0.265170
8	AG139	0.563886	0.042008	4.114475	0.181890	0.037383	0.265170
9	AG139	0.614191	0.036506	4.114475	0.026831	0.015057	0.265170
10	AG139	0.574942	0.106861	4.114475	-0.125625	0.034524	0.265170
1	AG142	0.732176	0.180484	4.114475	0.276534	0.039481	0.265170
2	AG142	0.721861	0.510471	4.114475	-0.074635	-0.004292	0.265170
3	AG142	0.766899	0.327967	4.114475	-0.087508	0.021743	0.265170
4	AG142	0.788094	0.133828	4.114475	0.016932	0.040063	0.265170
5	AG142	0.781021	0.459399	4.114475	-0.035456	0.000694	0.265170
6	AG142	0.746745	0.328945	4.114475	-0.161870	-0.021686	0.265170
7	AG142	0.748796	0.126039	4.114475	-0.032985	-0.026193	0.265170
8	AG142	0.731192	0.282775	4.114475	0.136247	0.023204	0.265170
9	AG142	0.759820	0.264560	4.114475	-0.020774	-0.038914	0.265170
10	AG142	0.756697	0.289148	4.114475	0.300553	0.061772	0.265170
1	GD14	0.583334	-0.051360	4.114475	0.094899	-0.162912	0.265170
2	GD14	0.626420	0.049647	4.114475	0.077498	-0.048251	0.265170
3	GD14	0.633951	-0.214803	4.114475	0.330627	-0.091858	0.265170
4	GD14	0.646592	0.199855	4.114475	0.296832	-0.075370	0.265170
5	GD14	0.645002	0.065411	4.114475	-0.004813	-0.114851	0.265170
6	GD14	0.625636	-0.130246	4.114475	0.009196	-0.128048	0.265170
7	GD14	0.602884	-0.075387	4.114475	-0.184065	-0.169312	0.265170
8	GD14	0.586423	-0.036144	4.114475	-0.148174	-0.176796	0.265170
9	GD14	0.714034	-0.078427	4.114475	-0.041310	-0.039591	0.265170
10	GD14	0.623192	0.078176	4.114475	0.249094	-0.059412	0.265170
1	GD15	0.618507	0.069377	4.114475	-0.229337	0.004930	0.265170
2	GD15	0.571787	0.190918	4.114475	-0.059865	-0.052870	0.265170
3	GD15	0.596485	-0.164074	4.114475	-0.246958	-0.108823	0.265170
4	GD15	0.621766	-0.041884	4.114475	-0.248177	0.063366	0.265170
5	GD15	0.626546	0.422970	4.114475	-0.303448	-0.010785	0.265170
6	GD15	0.596222	-0.031527	4.114475	-0.148743	-0.049859	0.265170
7	GD15	0.627334	0.312179	4.114475	-0.337132	0.122108	0.265170
8	GD15	0.571362	-0.036954	4.114475	-0.078190	0.030045	0.265170
9	GD15	0.602707	0.015979	4.114475	0.142971	0.090047	0.265170
10	GD15	0.564612	-0.293329	4.114475	-0.047513	-0.099581	0.265170
1	GD16	0.373707	0.239635	4.114475	0.287337	0.174851	0.265170
2	GD16	0.398449	-0.199857	4.114475	0.120858	0.076046	0.265170
3	GD16	0.385216	0.325717	4.114475	-0.166180	0.061259	0.265170
4	GD16	0.352660	-0.012262	4.114475	-0.040118	0.042547	0.265170
5	GD16	0.349388	0.113653	4.114475	0.028437	0.083310	0.265170
6	GD16	0.405826	0.186040	4.114475	0.051474	0.105442	0.265170
7	GD16	0.417089	-0.110039	4.114475	0.029805	0.078849	0.265170
8	GD16	0.369821	-0.120974	4.114475	-0.041756	0.029663	0.265170
9	GD16	0.335073	-0.091385	4.114475	0.076528	0.037111	0.265170
10	GD16	0.387732	0.198508	4.114475	-0.102275	0.083280	0.265170
