rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.015831	-0.579310	0.000000	0.017777	-0.062431	0.000000
2	AG111	0.007719	-0.356915	0.000000	-0.058996	0.058616	0.000000
3	AG111	-0.038344	-0.264527	0.000000	0.242565	0.116279	0.000000
4	AG111	-0.019851	-0.614630	0.000000	0.124063	0.023239	0.000000
5	AG111	-0.015044	-0.329127	0.000000	0.233199	0.037353	0.000000
6	AG111	-0.023812	-0.527381	0.000000	0.234154	0.074298	0.000000
7	AG111	0.012131	-0.678851	0.000000	-0.014169	0.016406	0.000000
8	AG111	-0.011692	-0.215284	0.000000	-0.137617	0.088169	0.000000
9	AG111	-0.028088	-0.263206	0.000000	0.086980	0.111340	0.000000
10	AG111	-0.015082	-0.372113	0.000000	-0.024174	0.074495	0.000000
1	AG112	0.124033	0.262854	0.000000	0.162312	-0.040242	0.000000
2	AG112	0.154170	-0.209429	0.000000	0.196296	-0.060295	0.000000
3	AG112	0.131673	0.455973	0.000000	-0.151380	-0.085130	0.000000
4	AG112	0.177357	0.121809	0.000000	0.144219	0.010496	0.000000
5	AG112	0.169410	-0.126543	0.000000	-0.110991	-0.047033	0.000000
6	AG112	0.143246	0.351945	0.000000	-0.144678	-0.054425	0.000000
7	AG112	0.134323	0.049506	0.000000	-0.000117	0.036941	0.000000
8	AG112	0.111860	0.274819	0.000000	-0.043905	-0.043661	0.000000
9	AG112	0.196676	0.016958	0.000000	-0.231885	-0.111010	0.000000
10	AG112	0.064849	0.339016	0.000000	0.055245	-0.052579	0.000000
1	AG139	-0.061752	0.118471	0.000000	0.110379	0.011130	0.000000
2	AG139	-0.098127	-0.018716	0.000000	-0.026847	-0.011305	0.000000
3	AG139	-0.053361	-0.050139	0.000000	0.059316	0.020147	0.000000
4	AG139	-0.062168	0.185529	0.000000	-0.133448	-0.000445	0.000000
5	AG139	-0.023525	0.330339	0.000000	0.182060	0.076545	0.000000
6	AG139	-0.065057	0.175208	0.000000	-0.136226	-0.081860	0.000000
7	AG139	-0.071794	0.009895	0.000000	0.015225	0.007030	0.000000
8	AG139	-0.048253	0.042008	0.000000	0.181890	0.037383	0.000000
9	AG139	0.002052	0.036506	0.000000	0.026831	0.015057	0.000000
10	AG139	-0.037197	0.106861	0.000000	-0.125625	0.034524	0.000000
1	AG142	0.120037	0.180484	0.000000	0.276534	0.039481	0.000000
2	AG142	0.109722	0.510471	0.000000	-0.074635	-0.004292	0.000000
3	AG142	0.154759	0.327967	0.000000	-0.087508	0.021743	0.000000
4	AG142	0.175955	0.133828	0.000000	0.016932	0.040063	0.000000
5	AG142	0.168882	0.459399	0.000000	-0.035456	0.000694	0.000000
6	AG142	0.134606	0.328945	0.000000	-0.161870	-0.021686	0.000000
7	AG142	0.136657	0.126039	0.000000	-0.032985	-0.026193	0.000000
8	AG142	0.119053	0.282775	0.000000	0.136247	0.023204	0.000000
9	AG142	0.147681	0.264560	0.000000	-0.020774	-0.038914	0.000000
10	AG142	0.144558	0.289148	0.000000	0.300553	0.061772	0.000000
1	GD14	-0.028805	-0.051360	0.000000	0.094899	-0.162912	0.000000
2	GD14	0.014281	0.049647	0.000000	0.077498	-0.048251	0.000000
3	GD14	0.021812	-0.214803	0.000000	0.330627	-0.091858	0.000000
4	GD14	0.034453	0.199855	0.000000	0.296832	-0.075370	0.000000
5	GD14	0.032863	0.065411	0.000000	-0.004813	-0.114851	0.000000
6	GD14	0.013497	-0.130246	0.000000	0.009196	-0.128048	0.000000
7	GD14	-0.009255	-0.075387	0.000000	-0.184065	-0.169312	0.000000
8	GD14	-0.025716	-0.036144	0.000000	-0.148174	-0.176796	0.000000
9	GD14	0.101895	-0.078427	0.000000	-0.041310	-0.039591	0.000000
10	GD14	0.011053	0.078176	0.000000	0.249094	-0.059412	0.000000
1	GD15	0.006368	0.069377	0.000000	-0.229337	0.004930	0.000000
2	GD15	-0.040352	0.190918	0.000000	-0.059865	-0.052870	0.000000
3	GD15	-0.015654	-0.164074	0.000000	-0.246958	-0.108823	0.000000
4	GD15	0.009627	-0.041884	0.000000	-0.248177	0.063366	0.000000
5	GD15	0.014407	0.422970	0.000000	-0.303448	-0.010785	0.000000
6	GD15	-0.015918	-0.031527	0.000000	-0.148743	-0.049859	0.000000
7	GD15	0.015195	0.312179	0.000000	-0.337132	0.122108	0.000000
8	GD15	-0.040778	-0.036954	0.000000	-0.078190	0.030045	0.000000
9	GD15	-0.009432	0.015979	0.000000	0.142971	0.090047	0.000000
10	GD15	-0.047527	-0.293329	0.000000	-0.047513	-0.099581	0.000000
1	GD16	-0.238433	0.239635	0.000000	0.287337	0.174851	0.000000
2	GD16	-0.213690	-0.199857	0.000000	0.120858	0.076046	0.000000
3	GD16	-0.226923	0.325717	0.000000	-0.166180	0.061259	0.000000
4	GD16	-0.259480	-0.012262	0.000000	-0.040118	0.042547	0.000000
5	GD16	-0.262751	0.113653	0.000000	0.028437	0.083310	0.000000
6	GD16	-0.206313	0.186040	0.000000	0.051474	0.105442	0.000000
7	GD16	-0.195050	-0.110039	0.000000	0.029805	0.078849	0.000000
8	GD16	-0.242319	-0.120974	0.000000	-0.041756	0.029663	0.000000
9	GD16	-0.277066	-0.091385	0.000000	0.076528	0.037111	0.000000
10	GD16	-0.224408	0.198508	0.000000	-0.102275	0.083280	0.000000
