parameter	value	se_sa	rse_sa
rhoS_pop	0.61318005196426417	0.04583817834600352	7.47548427238708424
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.11031770558888754	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.20175351198636490	nan	nan
omega_rhoS	0.11783294084819335	0.03304951821402540	28.04777507556548954
omega_deltaSC	0.28970756552558702	0.12296584784676350	42.44481762969464000
omega_deltaCB	0.20032325682221486	0.05596417588846444	27.93693392182224500
b1	0.16498656766756895	0.02192285509229564	13.28766056668804296
b2	0.17329456353922276	0.02285080481666748	13.18610598623627617
b3	0.29290541054946456	0.05327901789822015	18.18983739435657299
