rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.046973	-0.499853	0.000000	0.000000	0.009886	0.000000
2	AG111	-0.024878	0.186796	0.000000	0.000000	0.104532	0.000000
3	AG111	-0.017465	-0.488431	0.000000	0.000000	-0.051589	0.000000
4	AG111	-0.008535	-0.425146	0.000000	0.000000	-0.010104	0.000000
5	AG111	-0.032622	-0.337354	0.000000	0.000000	0.113462	0.000000
6	AG111	0.044250	-0.255427	0.000000	0.000000	0.163097	0.000000
7	AG111	-0.009080	-0.357553	0.000000	0.000000	0.020498	0.000000
8	AG111	0.036536	-0.447651	0.000000	0.000000	0.083558	0.000000
9	AG111	-0.004343	-0.513409	0.000000	0.000000	0.118930	0.000000
10	AG111	-0.014987	-0.430292	0.000000	0.000000	0.036791	0.000000
1	AG112	0.173390	-0.161289	0.000000	0.000000	-0.016487	0.000000
2	AG112	0.105441	0.081721	0.000000	0.000000	-0.111287	0.000000
3	AG112	0.219179	0.024344	0.000000	0.000000	-0.015151	0.000000
4	AG112	0.129625	0.070922	0.000000	0.000000	-0.029918	0.000000
5	AG112	0.136471	-0.115154	0.000000	0.000000	-0.048149	0.000000
6	AG112	0.122127	0.108524	0.000000	0.000000	-0.023035	0.000000
7	AG112	0.125796	-0.052275	0.000000	0.000000	-0.064087	0.000000
8	AG112	0.177334	-0.103338	0.000000	0.000000	-0.046296	0.000000
9	AG112	0.157930	0.181335	0.000000	0.000000	-0.017652	0.000000
10	AG112	0.143016	0.001393	0.000000	0.000000	-0.000644	0.000000
1	AG139	-0.061542	-0.113044	0.000000	0.000000	-0.089629	0.000000
2	AG139	-0.047768	-0.019882	0.000000	0.000000	-0.018653	0.000000
3	AG139	-0.069928	0.012553	0.000000	0.000000	-0.005942	0.000000
4	AG139	-0.060817	0.339710	0.000000	0.000000	0.048747	0.000000
5	AG139	-0.027043	0.204980	0.000000	0.000000	0.049199	0.000000
6	AG139	-0.042637	-0.103433	0.000000	0.000000	-0.043289	0.000000
7	AG139	-0.041742	0.174480	0.000000	0.000000	-0.025336	0.000000
8	AG139	-0.003638	0.099256	0.000000	0.000000	0.064048	0.000000
9	AG139	-0.055004	-0.068164	0.000000	0.000000	0.016580	0.000000
10	AG139	-0.024730	-0.102963	0.000000	0.000000	0.029929	0.000000
1	AG142	0.157710	0.312833	0.000000	0.000000	0.033244	0.000000
2	AG142	0.125353	0.340621	0.000000	0.000000	-0.017755	0.000000
3	AG142	0.163912	0.185033	0.000000	0.000000	0.026320	0.000000
4	AG142	0.158209	0.395694	0.000000	0.000000	0.091452	0.000000
5	AG142	0.160978	0.047476	0.000000	0.000000	0.041733	0.000000
6	AG142	0.109046	0.104850	0.000000	0.000000	-0.076258	0.000000
7	AG142	0.138880	0.150985	0.000000	0.000000	-0.069641	0.000000
8	AG142	0.165427	0.366598	0.000000	0.000000	0.079622	0.000000
9	AG142	0.148752	0.471208	0.000000	0.000000	0.080912	0.000000
10	AG142	0.145736	0.328486	0.000000	0.000000	0.055592	0.000000
1	GD14	-0.000771	-0.144057	0.000000	0.000000	-0.178689	0.000000
2	GD14	-0.024552	-0.126674	0.000000	0.000000	-0.189066	0.000000
3	GD14	0.009655	-0.208709	0.000000	0.000000	-0.153618	0.000000
4	GD14	0.038426	0.061642	0.000000	0.000000	-0.113312	0.000000
5	GD14	0.009377	-0.173545	0.000000	0.000000	-0.207004	0.000000
6	GD14	0.004454	0.122876	0.000000	0.000000	-0.142161	0.000000
7	GD14	0.050047	-0.079905	0.000000	0.000000	-0.109193	0.000000
8	GD14	-0.013273	-0.006278	0.000000	0.000000	-0.176507	0.000000
9	GD14	0.036011	0.050561	0.000000	0.000000	-0.152496	0.000000
10	GD14	0.031502	-0.157457	0.000000	0.000000	-0.156637	0.000000
1	GD15	-0.008326	0.026832	0.000000	0.000000	0.102292	0.000000
2	GD15	-0.047263	0.033356	0.000000	0.000000	0.082508	0.000000
3	GD15	-0.000835	-0.252051	0.000000	0.000000	0.048951	0.000000
4	GD15	-0.019284	0.056012	0.000000	0.000000	0.108836	0.000000
5	GD15	0.006741	0.071643	0.000000	0.000000	0.097383	0.000000
6	GD15	-0.004186	0.040615	0.000000	0.000000	0.052602	0.000000
7	GD15	-0.040967	-0.113503	0.000000	0.000000	0.015222	0.000000
8	GD15	0.011190	0.023703	0.000000	0.000000	0.068542	0.000000
9	GD15	-0.071515	0.011297	0.000000	0.000000	0.009940	0.000000
10	GD15	-0.039467	-0.127943	0.000000	0.000000	-0.057639	0.000000
1	GD16	-0.178445	-0.098746	0.000000	0.000000	0.105019	0.000000
2	GD16	-0.211456	-0.111946	0.000000	0.000000	0.030978	0.000000
3	GD16	-0.248795	0.050456	0.000000	0.000000	0.054236	0.000000
4	GD16	-0.222741	-0.017544	0.000000	0.000000	0.108215	0.000000
5	GD16	-0.206331	0.032368	0.000000	0.000000	0.113558	0.000000
6	GD16	-0.247702	0.199648	0.000000	0.000000	0.020648	0.000000
7	GD16	-0.230884	-0.020153	0.000000	0.000000	0.046738	0.000000
8	GD16	-0.237737	-0.074761	0.000000	0.000000	0.048621	0.000000
9	GD16	-0.203949	-0.143062	0.000000	0.000000	0.069096	0.000000
10	GD16	-0.204434	-0.167305	0.000000	0.000000	0.014589	0.000000
