rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.565535	-0.499853	4.159171	0.000000	0.009886	0.254839
2	AG111	0.587630	0.186796	4.159171	0.000000	0.104532	0.254839
3	AG111	0.595043	-0.488431	4.159171	0.000000	-0.051589	0.254839
4	AG111	0.603973	-0.425146	4.159171	0.000000	-0.010104	0.254839
5	AG111	0.579886	-0.337354	4.159171	0.000000	0.113462	0.254839
6	AG111	0.656759	-0.255427	4.159171	0.000000	0.163097	0.254839
7	AG111	0.603429	-0.357553	4.159171	0.000000	0.020498	0.254839
8	AG111	0.649044	-0.447651	4.159171	0.000000	0.083558	0.254839
9	AG111	0.608165	-0.513409	4.159171	0.000000	0.118930	0.254839
10	AG111	0.597521	-0.430292	4.159171	0.000000	0.036791	0.254839
1	AG112	0.785898	-0.161289	4.159171	0.000000	-0.016487	0.254839
2	AG112	0.717950	0.081721	4.159171	0.000000	-0.111287	0.254839
3	AG112	0.831688	0.024344	4.159171	0.000000	-0.015151	0.254839
4	AG112	0.742133	0.070922	4.159171	0.000000	-0.029918	0.254839
5	AG112	0.748979	-0.115154	4.159171	0.000000	-0.048149	0.254839
6	AG112	0.734635	0.108524	4.159171	0.000000	-0.023035	0.254839
7	AG112	0.738304	-0.052275	4.159171	0.000000	-0.064087	0.254839
8	AG112	0.789842	-0.103338	4.159171	0.000000	-0.046296	0.254839
9	AG112	0.770438	0.181335	4.159171	0.000000	-0.017652	0.254839
10	AG112	0.755524	0.001393	4.159171	0.000000	-0.000644	0.254839
1	AG139	0.550966	-0.113044	4.159171	0.000000	-0.089629	0.254839
2	AG139	0.564740	-0.019882	4.159171	0.000000	-0.018653	0.254839
3	AG139	0.542580	0.012553	4.159171	0.000000	-0.005942	0.254839
4	AG139	0.551691	0.339710	4.159171	0.000000	0.048747	0.254839
5	AG139	0.585465	0.204980	4.159171	0.000000	0.049199	0.254839
6	AG139	0.569871	-0.103433	4.159171	0.000000	-0.043289	0.254839
7	AG139	0.570766	0.174480	4.159171	0.000000	-0.025336	0.254839
8	AG139	0.608870	0.099256	4.159171	0.000000	0.064048	0.254839
9	AG139	0.557505	-0.068164	4.159171	0.000000	0.016580	0.254839
10	AG139	0.587778	-0.102963	4.159171	0.000000	0.029929	0.254839
1	AG142	0.770218	0.312833	4.159171	0.000000	0.033244	0.254839
2	AG142	0.737861	0.340621	4.159171	0.000000	-0.017755	0.254839
3	AG142	0.776421	0.185033	4.159171	0.000000	0.026320	0.254839
4	AG142	0.770717	0.395694	4.159171	0.000000	0.091452	0.254839
5	AG142	0.773486	0.047476	4.159171	0.000000	0.041733	0.254839
6	AG142	0.721555	0.104850	4.159171	0.000000	-0.076258	0.254839
7	AG142	0.751388	0.150985	4.159171	0.000000	-0.069641	0.254839
8	AG142	0.777935	0.366598	4.159171	0.000000	0.079622	0.254839
9	AG142	0.761260	0.471208	4.159171	0.000000	0.080912	0.254839
10	AG142	0.758244	0.328486	4.159171	0.000000	0.055592	0.254839
1	GD14	0.611738	-0.144057	4.159171	0.000000	-0.178689	0.254839
2	GD14	0.587956	-0.126674	4.159171	0.000000	-0.189066	0.254839
3	GD14	0.622163	-0.208709	4.159171	0.000000	-0.153618	0.254839
4	GD14	0.650934	0.061642	4.159171	0.000000	-0.113312	0.254839
5	GD14	0.621885	-0.173545	4.159171	0.000000	-0.207004	0.254839
6	GD14	0.616962	0.122876	4.159171	0.000000	-0.142161	0.254839
7	GD14	0.662556	-0.079905	4.159171	0.000000	-0.109193	0.254839
8	GD14	0.599235	-0.006278	4.159171	0.000000	-0.176507	0.254839
9	GD14	0.648519	0.050561	4.159171	0.000000	-0.152496	0.254839
10	GD14	0.644010	-0.157457	4.159171	0.000000	-0.156637	0.254839
1	GD15	0.604182	0.026832	4.159171	0.000000	0.102292	0.254839
2	GD15	0.565245	0.033356	4.159171	0.000000	0.082508	0.254839
3	GD15	0.611674	-0.252051	4.159171	0.000000	0.048951	0.254839
4	GD15	0.593224	0.056012	4.159171	0.000000	0.108836	0.254839
5	GD15	0.619250	0.071643	4.159171	0.000000	0.097383	0.254839
6	GD15	0.608322	0.040615	4.159171	0.000000	0.052602	0.254839
7	GD15	0.571541	-0.113503	4.159171	0.000000	0.015222	0.254839
8	GD15	0.623698	0.023703	4.159171	0.000000	0.068542	0.254839
9	GD15	0.540994	0.011297	4.159171	0.000000	0.009940	0.254839
10	GD15	0.573041	-0.127943	4.159171	0.000000	-0.057639	0.254839
1	GD16	0.434063	-0.098746	4.159171	0.000000	0.105019	0.254839
2	GD16	0.401053	-0.111946	4.159171	0.000000	0.030978	0.254839
3	GD16	0.363713	0.050456	4.159171	0.000000	0.054236	0.254839
4	GD16	0.389767	-0.017544	4.159171	0.000000	0.108215	0.254839
5	GD16	0.406177	0.032368	4.159171	0.000000	0.113558	0.254839
6	GD16	0.364806	0.199648	4.159171	0.000000	0.020648	0.254839
7	GD16	0.381624	-0.020153	4.159171	0.000000	0.046738	0.254839
8	GD16	0.374771	-0.074761	4.159171	0.000000	0.048621	0.254839
9	GD16	0.408559	-0.143062	4.159171	0.000000	0.069096	0.254839
10	GD16	0.408075	-0.167305	4.159171	0.000000	0.014589	0.254839
