rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.018858	-0.365608	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.000301	-0.583395	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.024518	-0.332941	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.008809	-0.304348	0.000000	0.000000	0.000000	0.000000
5	AG111	0.024215	-0.301093	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.025228	-0.276186	0.000000	0.000000	0.000000	0.000000
7	AG111	0.020704	-0.171254	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.015425	-0.573698	0.000000	0.000000	0.000000	0.000000
9	AG111	0.001707	-0.261911	0.000000	0.000000	0.000000	0.000000
10	AG111	0.046711	-0.949926	0.000000	0.000000	0.000000	0.000000
1	AG112	0.165765	0.054527	0.000000	0.000000	0.000000	0.000000
2	AG112	0.127805	0.483827	0.000000	0.000000	0.000000	0.000000
3	AG112	0.153264	0.107157	0.000000	0.000000	0.000000	0.000000
4	AG112	0.164410	0.059545	0.000000	0.000000	0.000000	0.000000
5	AG112	0.153230	0.213866	0.000000	0.000000	0.000000	0.000000
6	AG112	0.137608	0.005341	0.000000	0.000000	0.000000	0.000000
7	AG112	0.167238	-0.032107	0.000000	0.000000	0.000000	0.000000
8	AG112	0.159022	-0.107560	0.000000	0.000000	0.000000	0.000000
9	AG112	0.165064	-0.054631	0.000000	0.000000	0.000000	0.000000
10	AG112	0.217340	-0.309425	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.079597	0.072693	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.034293	0.019925	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.068694	-0.151217	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.052610	-0.047296	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.059368	-0.204624	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.035026	-0.093590	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.063629	0.131583	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.028375	0.108127	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.055225	0.084856	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.088697	0.329029	0.000000	0.000000	0.000000	0.000000
1	AG142	0.174615	0.506678	0.000000	0.000000	0.000000	0.000000
2	AG142	0.126755	0.107067	0.000000	0.000000	0.000000	0.000000
3	AG142	0.112285	0.578270	0.000000	0.000000	0.000000	0.000000
4	AG142	0.109252	0.216920	0.000000	0.000000	0.000000	0.000000
5	AG142	0.120268	0.237340	0.000000	0.000000	0.000000	0.000000
6	AG142	0.135627	0.305411	0.000000	0.000000	0.000000	0.000000
7	AG142	0.149311	0.038211	0.000000	0.000000	0.000000	0.000000
8	AG142	0.082692	0.499690	0.000000	0.000000	0.000000	0.000000
9	AG142	0.147573	0.176698	0.000000	0.000000	0.000000	0.000000
10	AG142	0.103276	0.305323	0.000000	0.000000	0.000000	0.000000
1	GD14	0.057087	0.005244	0.000000	0.000000	0.000000	0.000000
2	GD14	0.072589	0.084888	0.000000	0.000000	0.000000	0.000000
3	GD14	0.054782	0.068589	0.000000	0.000000	0.000000	0.000000
4	GD14	0.027232	0.407714	0.000000	0.000000	0.000000	0.000000
5	GD14	0.085876	0.028243	0.000000	0.000000	0.000000	0.000000
6	GD14	0.051288	0.247215	0.000000	0.000000	0.000000	0.000000
7	GD14	0.010531	0.172179	0.000000	0.000000	0.000000	0.000000
8	GD14	0.025013	0.169728	0.000000	0.000000	0.000000	0.000000
9	GD14	0.057434	0.296943	0.000000	0.000000	0.000000	0.000000
10	GD14	0.081861	0.136041	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.034596	-0.110761	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.033419	0.048430	0.000000	0.000000	0.000000	0.000000
3	GD15	0.035039	-0.223123	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.018369	-0.371615	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.063140	-0.213083	0.000000	0.000000	0.000000	0.000000
6	GD15	0.022664	-0.125152	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.034887	-0.181655	0.000000	0.000000	0.000000	0.000000
8	GD15	-0.034910	-0.103188	0.000000	0.000000	0.000000	0.000000
9	GD15	0.019580	-0.183331	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.011319	0.103654	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.254150	-0.215645	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.244743	-0.251370	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.288426	0.293482	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.243331	-0.246679	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.255920	-0.335400	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.261611	0.081242	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.266027	-0.037630	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.265056	-0.188861	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.222680	-0.027115	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.190181	-0.323128	0.000000	0.000000	0.000000	0.000000
