rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.581244	-0.249650	4.202422	-0.242647	0.052575	0.255023
2	AG111	0.569615	-0.515888	4.202422	0.195521	-0.006206	0.255023
3	AG111	0.582490	-0.475368	4.202422	0.043539	0.011371	0.255023
4	AG111	0.624727	-0.784396	4.202422	0.118311	0.027058	0.255023
5	AG111	0.643497	-0.070988	4.202422	-0.231941	-0.026771	0.255023
6	AG111	0.602088	-0.306344	4.202422	0.083083	0.105989	0.255023
7	AG111	0.631519	-0.052720	4.202422	-0.243579	0.073906	0.255023
8	AG111	0.629519	-0.254036	4.202422	0.071162	0.153266	0.255023
9	AG111	0.597826	-0.268205	4.202422	-0.202318	-0.017035	0.255023
10	AG111	0.648553	-0.174914	4.202422	-0.066630	0.106320	0.255023
1	AG112	0.743522	0.200713	4.202422	-0.156542	-0.087001	0.255023
2	AG112	0.808816	0.294861	4.202422	-0.032714	0.027172	0.255023
3	AG112	0.778827	0.027848	4.202422	-0.033361	-0.061607	0.255023
4	AG112	0.727390	-0.204773	4.202422	0.147196	-0.102261	0.255023
5	AG112	0.764520	-0.131290	4.202422	-0.012328	-0.077608	0.255023
6	AG112	0.729791	0.322464	4.202422	-0.044785	-0.011517	0.255023
7	AG112	0.775928	0.209409	4.202422	-0.005752	-0.006509	0.255023
8	AG112	0.750834	-0.096054	4.202422	0.085960	-0.092341	0.255023
9	AG112	0.710241	0.096905	4.202422	-0.049111	-0.080171	0.255023
10	AG112	0.766040	0.467160	4.202422	0.191731	0.071009	0.255023
1	AG139	0.566156	0.198557	4.202422	0.178939	0.148140	0.255023
2	AG139	0.539925	0.084717	4.202422	0.036190	-0.000497	0.255023
3	AG139	0.589125	0.187125	4.202422	-0.250460	-0.007525	0.255023
4	AG139	0.578316	-0.200234	4.202422	0.108702	-0.013219	0.255023
5	AG139	0.585592	0.292297	4.202422	0.002011	0.034635	0.255023
6	AG139	0.566983	-0.097492	4.202422	-0.024568	-0.043563	0.255023
7	AG139	0.532462	-0.058046	4.202422	-0.106602	-0.103428	0.255023
8	AG139	0.558842	-0.279193	4.202422	0.244640	-0.054210	0.255023
9	AG139	0.538184	0.137431	4.202422	0.153739	0.021941	0.255023
10	AG139	0.588479	-0.129608	4.202422	-0.057486	0.002074	0.255023
1	AG142	0.748995	0.508298	4.202422	-0.110786	-0.031736	0.255023
2	AG142	0.755463	0.418147	4.202422	-0.033303	0.100735	0.255023
3	AG142	0.760758	0.366807	4.202422	-0.063076	-0.028539	0.255023
4	AG142	0.718259	0.400940	4.202422	-0.132353	0.020229	0.255023
5	AG142	0.733704	0.263584	4.202422	-0.002646	-0.006059	0.255023
6	AG142	0.735775	0.194749	4.202422	-0.006582	-0.002251	0.255023
7	AG142	0.741987	0.248637	4.202422	0.118935	0.071438	0.255023
8	AG142	0.749438	0.351111	4.202422	-0.089496	0.010893	0.255023
9	AG142	0.697325	0.448807	4.202422	-0.003823	0.001285	0.255023
10	AG142	0.750903	0.444648	4.202422	-0.094917	-0.038488	0.255023
1	GD14	0.565934	-0.136171	4.202422	0.073764	-0.111671	0.255023
2	GD14	0.598738	-0.045077	4.202422	0.050451	-0.071384	0.255023
3	GD14	0.609710	-0.002026	4.202422	0.103736	-0.106542	0.255023
4	GD14	0.612270	0.247083	4.202422	0.029643	-0.163088	0.255023
5	GD14	0.608625	-0.045949	4.202422	-0.015614	-0.146255	0.255023
6	GD14	0.678752	-0.146539	4.202422	-0.074823	-0.118442	0.255023
7	GD14	0.618705	0.183048	4.202422	0.151188	-0.037649	0.255023
8	GD14	0.641086	-0.116931	4.202422	0.073298	-0.168622	0.255023
9	GD14	0.621255	-0.024063	4.202422	0.031666	-0.184816	0.255023
10	GD14	0.675691	-0.134625	4.202422	-0.122182	-0.143620	0.255023
1	GD15	0.563869	0.080296	4.202422	-0.085819	0.116003	0.255023
2	GD15	0.597342	-0.265518	4.202422	-0.031220	-0.013084	0.255023
3	GD15	0.597854	-0.221368	4.202422	-0.138048	-0.040995	0.255023
4	GD15	0.620882	0.076266	4.202422	0.157445	0.088107	0.255023
5	GD15	0.626215	-0.261534	4.202422	0.207890	0.036533	0.255023
6	GD15	0.611405	-0.273069	4.202422	-0.073673	-0.051081	0.255023
7	GD15	0.567270	-0.138781	4.202422	0.075839	0.047972	0.255023
8	GD15	0.593469	-0.072420	4.202422	0.027813	0.076689	0.255023
9	GD15	0.586309	0.262390	4.202422	-0.114387	0.101783	0.255023
10	GD15	0.607577	0.194444	4.202422	-0.238270	0.097497	0.255023
1	GD16	0.349816	-0.109887	4.202422	0.096766	0.072952	0.255023
2	GD16	0.372660	0.222052	4.202422	-0.211329	0.064402	0.255023
3	GD16	0.378042	-0.171682	4.202422	-0.119871	0.017976	0.255023
4	GD16	0.366850	-0.057089	4.202422	-0.012488	0.061950	0.255023
5	GD16	0.370231	-0.026575	4.202422	0.031289	0.046475	0.255023
6	GD16	0.382263	-0.095411	4.202422	0.060428	0.040837	0.255023
7	GD16	0.392784	-0.023240	4.202422	0.113412	0.169280	0.255023
8	GD16	0.364769	0.149984	4.202422	0.013873	0.078474	0.255023
9	GD16	0.400916	-0.107170	4.202422	0.103569	0.073169	0.255023
10	GD16	0.374322	-0.139126	4.202422	-0.090495	0.090105	0.255023
