rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.608548	-0.419379	4.075158	0.000000	-0.014748	0.249682	23273.343470	24512.479814
2	AG111	0.627974	-0.597049	4.075158	0.000000	0.071292	0.249682	23728.132840	24220.452848
3	AG111	0.605198	-0.389226	4.075158	0.000000	0.092704	0.249682	23826.739405	24300.657318
4	AG111	0.615813	-0.155855	4.075158	0.000000	0.100804	0.249682	23460.594443	24692.156544
5	AG111	0.634766	-0.492655	4.075158	0.000000	0.063937	0.249682	23475.596475	24942.441043
6	AG111	0.590441	-0.318498	4.075158	0.000000	0.035187	0.249682	23541.563915	23096.479430
7	AG111	0.576280	-0.345036	4.075158	0.000000	-0.010474	0.249682	23434.950948	23950.450728
8	AG111	0.602106	-0.234399	4.075158	0.000000	0.040187	0.249682	23923.958986	24248.059193
9	AG111	0.612505	-0.487272	4.075158	0.000000	0.014743	0.249682	23674.745635	24500.826220
10	AG111	0.684423	-0.915896	4.075158	0.000000	-0.002853	0.249682	23659.963748	24993.200878
1	AG112	0.740628	0.516775	4.075158	0.000000	-0.007904	0.249682	23960.372860	24227.804103
2	AG112	0.765178	0.228367	4.075158	0.000000	-0.034995	0.249682	24174.306544	24203.377679
3	AG112	0.769288	0.212293	4.075158	0.000000	0.017728	0.249682	23445.444379	24872.530229
4	AG112	0.745719	-0.591563	4.075158	0.000000	-0.174421	0.249682	23187.993269	23924.214224
5	AG112	0.755863	0.040560	4.075158	0.000000	-0.054320	0.249682	23986.650754	25202.915433
6	AG112	0.776271	0.244209	4.075158	0.000000	-0.006330	0.249682	23706.286782	24091.466014
7	AG112	0.745202	0.164041	4.075158	0.000000	-0.104022	0.249682	23316.094117	23628.678033
8	AG112	0.779339	-0.245335	4.075158	0.000000	-0.103520	0.249682	24021.485903	24299.202612
9	AG112	0.762814	0.123618	4.075158	0.000000	-0.056371	0.249682	23361.493770	25274.596529
10	AG112	0.806047	0.026930	4.075158	0.000000	-0.041094	0.249682	23754.404213	24818.479408
1	AG139	0.553709	0.261970	4.075158	0.000000	-0.019297	0.249682	23466.724036	23674.751526
2	AG139	0.555177	-0.066048	4.075158	0.000000	0.001280	0.249682	23886.996445	25298.110708
3	AG139	0.630400	-0.106512	4.075158	0.000000	-0.008705	0.249682	23518.860004	24139.367008
4	AG139	0.619305	0.159480	4.075158	0.000000	0.051143	0.249682	23712.185964	23374.171507
5	AG139	0.603888	0.078503	4.075158	0.000000	0.079727	0.249682	24076.488054	24204.832766
6	AG139	0.610650	0.114790	4.075158	0.000000	0.003188	0.249682	23725.484757	24013.336706
7	AG139	0.572957	0.059458	4.075158	0.000000	0.020220	0.249682	23690.947539	23650.864924
8	AG139	0.571233	0.122019	4.075158	0.000000	-0.003427	0.249682	23481.351746	24353.182967
9	AG139	0.584443	-0.002074	4.075158	0.000000	0.133832	0.249682	23649.478244	25592.671110
10	AG139	0.578709	-0.119131	4.075158	0.000000	-0.016540	0.249682	23530.873168	24705.110281
1	AG142	0.759402	0.382220	4.075158	0.000000	0.031949	0.249682	23685.192891	23186.587679
2	AG142	0.783639	0.502676	4.075158	0.000000	0.001057	0.249682	23899.094080	24779.182789
3	AG142	0.774319	0.412563	4.075158	0.000000	0.121888	0.249682	23753.173786	24975.213882
4	AG142	0.770228	0.305668	4.075158	0.000000	0.038082	0.249682	23864.578391	25343.672532
5	AG142	0.752381	0.559832	4.075158	0.000000	0.013286	0.249682	23636.834976	24710.147266
6	AG142	0.749363	0.359019	4.075158	0.000000	0.002307	0.249682	23914.057357	24425.060268
7	AG142	0.814148	0.200159	4.075158	0.000000	0.036972	0.249682	23502.038270	24868.808984
8	AG142	0.815093	0.210801	4.075158	0.000000	0.008589	0.249682	23791.462305	24399.466334
9	AG142	0.767890	0.432389	4.075158	0.000000	0.022585	0.249682	23905.247441	23936.782673
10	AG142	0.763440	0.451333	4.075158	0.000000	0.037659	0.249682	23583.385336	24025.629451
1	GD14	0.601889	-0.092438	4.075158	0.000000	-0.159293	0.249682	23047.562401	25599.128886
2	GD14	0.641560	0.025121	4.075158	0.000000	-0.106426	0.249682	23646.531701	24115.737333
3	GD14	0.588719	-0.252863	4.075158	0.000000	-0.195267	0.249682	24178.438042	24755.760639
4	GD14	0.661050	0.105834	4.075158	0.000000	-0.142340	0.249682	24003.888951	24231.801529
5	GD14	0.642193	0.021410	4.075158	0.000000	-0.134843	0.249682	23922.447728	23272.092808
6	GD14	0.664095	-0.076137	4.075158	0.000000	-0.115923	0.249682	24097.966549	24673.745123
7	GD14	0.651187	-0.145764	4.075158	0.000000	-0.136927	0.249682	23721.811147	24620.038640
8	GD14	0.660803	-0.030964	4.075158	0.000000	-0.121269	0.249682	23966.104852	24526.533107
9	GD14	0.651585	-0.041660	4.075158	0.000000	-0.086715	0.249682	22988.364748	24360.341631
10	GD14	0.604105	-0.026988	4.075158	0.000000	-0.205192	0.249682	23494.925768	24517.487411
1	GD15	0.646232	0.229344	4.075158	0.000000	0.073087	0.249682	23435.289708	23974.020044
2	GD15	0.693950	0.017108	4.075158	0.000000	0.111310	0.249682	23621.521522	23288.557853
3	GD15	0.611535	0.105956	4.075158	0.000000	-0.011817	0.249682	23945.871532	23539.198981
4	GD15	0.608664	0.301043	4.075158	0.000000	0.054413	0.249682	23758.403961	24122.995216
5	GD15	0.559011	0.031525	4.075158	0.000000	0.058750	0.249682	23545.967753	24703.100565
6	GD15	0.612053	0.024426	4.075158	0.000000	0.025327	0.249682	24007.575817	23564.145271
7	GD15	0.613499	0.010144	4.075158	0.000000	0.081641	0.249682	23714.146201	24712.762194
8	GD15	0.600254	0.240230	4.075158	0.000000	0.028339	0.249682	23668.754736	24386.924727
9	GD15	0.598941	-0.058479	4.075158	0.000000	0.048249	0.249682	23488.560041	24548.158586
10	GD15	0.662755	0.298516	4.075158	0.000000	0.058352	0.249682	23814.936114	23788.726606
1	GD16	0.446273	0.331043	4.075158	0.000000	0.105974	0.249682	23509.665519	24039.334263
2	GD16	0.378707	-0.066766	4.075158	0.000000	0.008228	0.249682	23694.282920	24730.035420
3	GD16	0.423995	-0.209768	4.075158	0.000000	0.026691	0.249682	23597.727344	25345.316845
4	GD16	0.405754	-0.011216	4.075158	0.000000	0.058285	0.249682	23496.106794	24449.167658
5	GD16	0.403669	0.147909	4.075158	0.000000	0.056001	0.249682	23583.248627	23871.435843
6	GD16	0.430718	0.021187	4.075158	0.000000	0.079560	0.249682	22644.742268	24253.611369
7	GD16	0.395223	0.149611	4.075158	0.000000	0.051288	0.249682	24293.917834	24313.949552
8	GD16	0.388659	-0.033365	4.075158	0.000000	0.034211	0.249682	23453.518784	24499.847840
9	GD16	0.362802	0.332495	4.075158	0.000000	0.120153	0.249682	23788.864436	24621.103660
10	GD16	0.379337	0.204518	4.075158	0.000000	0.112262	0.249682	23134.506991	23577.475110
