rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.613449	-0.685114	4.153488	0.000000	0.028597	0.250219	24188.441736	25081.493786
2	AG111	0.611635	-0.126822	4.153488	0.000000	-0.002113	0.250219	22780.851032	25489.133980
3	AG111	0.639887	-0.464146	4.153488	0.000000	0.049121	0.250219	23012.418388	24513.200523
4	AG111	0.609216	-0.271214	4.153488	0.000000	0.001131	0.250219	23540.530957	24875.313803
5	AG111	0.590474	-0.473036	4.153488	0.000000	0.088520	0.250219	23025.290530	25220.873509
6	AG111	0.706297	-0.565167	4.153488	0.000000	0.126034	0.250219	23797.737842	25079.943469
7	AG111	0.650432	-0.483944	4.153488	0.000000	0.012594	0.250219	23322.607010	24345.716972
8	AG111	0.614859	-0.342109	4.153488	0.000000	0.091196	0.250219	22385.266398	24047.787284
9	AG111	0.643629	-0.613206	4.153488	0.000000	-0.006456	0.250219	22901.909973	25194.870743
10	AG111	0.586599	-0.330292	4.153488	0.000000	0.031789	0.250219	23758.202849	24600.258486
1	AG112	0.760190	-0.044638	4.153488	0.000000	-0.056711	0.250219	23484.484282	25813.498523
2	AG112	0.779861	0.127319	4.153488	0.000000	0.051717	0.250219	23947.061855	24277.899714
3	AG112	0.761811	0.241767	4.153488	0.000000	0.000763	0.250219	24030.537785	25335.545409
4	AG112	0.805360	0.083000	4.153488	0.000000	0.000675	0.250219	23831.787372	26237.697497
5	AG112	0.802025	0.302742	4.153488	0.000000	0.046727	0.250219	23968.539982	25203.051100
6	AG112	0.797957	0.405301	4.153488	0.000000	-0.072924	0.250219	22694.263623	23114.072069
7	AG112	0.780536	-0.353145	4.153488	0.000000	-0.059672	0.250219	23187.794397	24653.296584
8	AG112	0.775561	-0.100672	4.153488	0.000000	-0.032492	0.250219	24680.991655	25073.697321
9	AG112	0.752001	0.004373	4.153488	0.000000	0.054475	0.250219	23058.045865	26008.749780
10	AG112	0.790675	0.246886	4.153488	0.000000	0.003134	0.250219	23379.722872	23908.525826
1	AG139	0.640709	-0.365215	4.153488	0.000000	-0.028931	0.250219	23518.626888	24668.598295
2	AG139	0.562336	0.017535	4.153488	0.000000	0.043005	0.250219	24017.352714	24920.358456
3	AG139	0.595970	0.029989	4.153488	0.000000	-0.028804	0.250219	23691.547906	24645.676336
4	AG139	0.595263	0.417326	4.153488	0.000000	-0.012788	0.250219	23291.920023	23865.553027
5	AG139	0.606509	0.133651	4.153488	0.000000	0.017309	0.250219	23172.483899	25004.889546
6	AG139	0.587245	-0.055616	4.153488	0.000000	0.041072	0.250219	23905.780737	26253.324560
7	AG139	0.595232	-0.070028	4.153488	0.000000	-0.016345	0.250219	23243.036990	24353.671305
8	AG139	0.573569	0.014649	4.153488	0.000000	0.012584	0.250219	23229.779367	25376.494455
9	AG139	0.574111	0.169644	4.153488	0.000000	-0.002227	0.250219	23703.109984	24020.036513
10	AG139	0.561157	-0.044962	4.153488	0.000000	0.035146	0.250219	23096.227890	25372.527424
1	AG142	0.776404	0.412468	4.153488	0.000000	0.028300	0.250219	23103.174921	24936.584680
2	AG142	0.763956	0.441272	4.153488	0.000000	-0.000005	0.250219	23823.516261	24270.013776
3	AG142	0.762206	0.287728	4.153488	0.000000	-0.052869	0.250219	23894.665480	23954.157728
4	AG142	0.727168	0.507438	4.153488	0.000000	0.019423	0.250219	24126.613318	25698.434367
5	AG142	0.824316	0.338856	4.153488	0.000000	-0.067642	0.250219	23893.068775	24170.556784
6	AG142	0.754596	0.151837	4.153488	0.000000	0.014248	0.250219	23501.475088	25257.128664
7	AG142	0.762403	0.310620	4.153488	0.000000	0.032181	0.250219	23816.464209	23896.389573
8	AG142	0.721352	0.470241	4.153488	0.000000	0.122725	0.250219	23724.869857	24435.875163
9	AG142	0.829153	0.292225	4.153488	0.000000	0.016427	0.250219	22849.080931	24536.209013
10	AG142	0.814472	0.581701	4.153488	0.000000	0.045133	0.250219	22846.798274	24158.944268
1	GD14	0.648967	0.075333	4.153488	0.000000	-0.098981	0.250219	23422.069300	24862.690595
2	GD14	0.663592	0.107900	4.153488	0.000000	-0.060193	0.250219	23627.002904	26136.484699
3	GD14	0.618723	-0.040847	4.153488	0.000000	-0.199064	0.250219	23146.622386	23888.172854
4	GD14	0.664377	-0.145077	4.153488	0.000000	-0.133170	0.250219	23561.776343	23943.997752
5	GD14	0.656127	-0.000122	4.153488	0.000000	-0.054499	0.250219	23787.814600	24247.480237
6	GD14	0.637401	-0.015507	4.153488	0.000000	-0.169627	0.250219	24116.847020	23547.676286
7	GD14	0.659485	-0.020416	4.153488	0.000000	-0.168186	0.250219	22714.487655	23823.319608
8	GD14	0.631193	0.092637	4.153488	0.000000	-0.176450	0.250219	22843.649595	24504.259742
9	GD14	0.635889	-0.379871	4.153488	0.000000	-0.167272	0.250219	23705.116618	24563.878516
10	GD14	0.643641	-0.124791	4.153488	0.000000	-0.190047	0.250219	23906.253275	24166.748278
1	GD15	0.623387	-0.255480	4.153488	0.000000	-0.052754	0.250219	23600.518126	23290.642446
2	GD15	0.623676	-0.182986	4.153488	0.000000	0.048021	0.250219	22937.936917	24304.887086
3	GD15	0.629591	-0.285884	4.153488	0.000000	-0.014307	0.250219	23488.122243	24196.697621
4	GD15	0.633702	-0.366444	4.153488	0.000000	-0.027402	0.250219	22852.334024	24190.174755
5	GD15	0.603969	0.060699	4.153488	0.000000	0.071043	0.250219	23547.991425	24843.585473
6	GD15	0.636362	0.047210	4.153488	0.000000	0.067708	0.250219	23744.837255	23813.663983
7	GD15	0.671941	-0.189573	4.153488	0.000000	-0.002166	0.250219	23391.462552	24386.357688
8	GD15	0.609757	0.172301	4.153488	0.000000	0.019406	0.250219	23496.105668	24099.256463
9	GD15	0.596982	-0.113800	4.153488	0.000000	-0.012546	0.250219	23814.896321	23672.716811
10	GD15	0.659815	0.328075	4.153488	0.000000	0.186073	0.250219	23242.984638	25810.299809
1	GD16	0.387853	-0.174335	4.153488	0.000000	0.020748	0.250219	22926.424079	24217.774741
2	GD16	0.444515	-0.061972	4.153488	0.000000	0.108544	0.250219	22593.629091	25802.518647
3	GD16	0.361073	-0.052334	4.153488	0.000000	-0.000545	0.250219	23593.672777	24492.420620
4	GD16	0.370693	-0.180140	4.153488	0.000000	0.044729	0.250219	24391.663607	24511.429282
5	GD16	0.459932	-0.228521	4.153488	0.000000	-0.000475	0.250219	22791.981131	25097.862897
6	GD16	0.430691	-0.357981	4.153488	0.000000	-0.033554	0.250219	23446.261081	24947.755077
7	GD16	0.397169	-0.023035	4.153488	0.000000	-0.074843	0.250219	23691.190375	23351.733756
8	GD16	0.398015	0.041180	4.153488	0.000000	0.083025	0.250219	23915.463379	24260.338287
9	GD16	0.366580	0.084305	4.153488	0.000000	0.035337	0.250219	23198.367393	24188.849122
10	GD16	0.365602	-0.153453	4.153488	0.000000	0.003809	0.250219	23333.854512	25568.283252
