rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.621437	-0.023392	2.450367	0.000000	0.000000	-0.566485
2	AG111	0.588314	-0.018071	2.450367	0.000000	0.000000	-0.566485
3	AG111	0.582605	0.049006	2.450367	0.000000	0.000000	-0.566485
4	AG111	0.619082	-0.010284	2.450367	0.000000	0.000000	-0.566485
5	AG111	0.574879	0.065766	2.450367	0.000000	0.000000	-0.566485
6	AG111	0.566484	0.105213	2.450367	0.000000	0.000000	-0.566485
7	AG111	0.611452	-0.045820	2.450367	0.000000	0.000000	-0.566485
8	AG111	0.599224	0.138890	2.450367	0.000000	0.000000	-0.566485
9	AG111	0.576660	-0.182216	2.450367	0.000000	0.000000	-0.566485
10	AG111	0.581145	0.112836	2.450367	0.000000	0.000000	-0.566485
1	AG112	0.780840	0.047543	2.450367	0.000000	0.000000	-0.566485
2	AG112	0.783102	-0.071538	2.450367	0.000000	0.000000	-0.566485
3	AG112	0.785212	-0.003154	2.450367	0.000000	0.000000	-0.566485
4	AG112	0.743940	-0.029979	2.450367	0.000000	0.000000	-0.566485
5	AG112	0.772411	0.089563	2.450367	0.000000	0.000000	-0.566485
6	AG112	0.724887	-0.177086	2.450367	0.000000	0.000000	-0.566485
7	AG112	0.817579	0.154921	2.450367	0.000000	0.000000	-0.566485
8	AG112	0.802939	-0.101094	2.450367	0.000000	0.000000	-0.566485
9	AG112	0.724569	0.068352	2.450367	0.000000	0.000000	-0.566485
10	AG112	0.742022	-0.068191	2.450367	0.000000	0.000000	-0.566485
1	AG139	0.546570	0.011713	2.450367	0.000000	0.000000	-0.566485
2	AG139	0.623059	-0.017682	2.450367	0.000000	0.000000	-0.566485
3	AG139	0.580583	0.047583	2.450367	0.000000	0.000000	-0.566485
4	AG139	0.560147	-0.200864	2.450367	0.000000	0.000000	-0.566485
5	AG139	0.612350	0.053009	2.450367	0.000000	0.000000	-0.566485
6	AG139	0.604624	-0.051158	2.450367	0.000000	0.000000	-0.566485
7	AG139	0.608984	0.068360	2.450367	0.000000	0.000000	-0.566485
8	AG139	0.593355	-0.052135	2.450367	0.000000	0.000000	-0.566485
9	AG139	0.572192	-0.000791	2.450367	0.000000	0.000000	-0.566485
10	AG139	0.611255	0.033756	2.450367	0.000000	0.000000	-0.566485
1	AG142	0.782538	-0.071355	2.450367	0.000000	0.000000	-0.566485
2	AG142	0.765248	-0.076824	2.450367	0.000000	0.000000	-0.566485
3	AG142	0.744499	-0.049292	2.450367	0.000000	0.000000	-0.566485
4	AG142	0.710747	0.049093	2.450367	0.000000	0.000000	-0.566485
5	AG142	0.788625	-0.151949	2.450367	0.000000	0.000000	-0.566485
6	AG142	0.774798	-0.070429	2.450367	0.000000	0.000000	-0.566485
7	AG142	0.720253	-0.060850	2.450367	0.000000	0.000000	-0.566485
8	AG142	0.775578	0.178663	2.450367	0.000000	0.000000	-0.566485
9	AG142	0.738608	-0.119448	2.450367	0.000000	0.000000	-0.566485
10	AG142	0.764032	0.143377	2.450367	0.000000	0.000000	-0.566485
1	GD14	0.626369	0.132712	2.450367	0.000000	0.000000	-0.566485
2	GD14	0.704177	-0.187017	2.450367	0.000000	0.000000	-0.566485
3	GD14	0.715684	-0.044936	2.450367	0.000000	0.000000	-0.566485
4	GD14	0.708250	-0.101443	2.450367	0.000000	0.000000	-0.566485
5	GD14	0.666282	-0.020739	2.450367	0.000000	0.000000	-0.566485
6	GD14	0.692821	-0.179435	2.450367	0.000000	0.000000	-0.566485
7	GD14	0.642831	0.082279	2.450367	0.000000	0.000000	-0.566485
8	GD14	0.653627	0.079231	2.450367	0.000000	0.000000	-0.566485
9	GD14	0.698729	-0.041722	2.450367	0.000000	0.000000	-0.566485
10	GD14	0.726225	-0.136396	2.450367	0.000000	0.000000	-0.566485
1	GD15	0.618294	-0.046489	2.450367	0.000000	0.000000	-0.566485
2	GD15	0.657600	0.031459	2.450367	0.000000	0.000000	-0.566485
3	GD15	0.603919	0.038313	2.450367	0.000000	0.000000	-0.566485
4	GD15	0.595151	-0.175919	2.450367	0.000000	0.000000	-0.566485
5	GD15	0.587310	-0.102050	2.450367	0.000000	0.000000	-0.566485
6	GD15	0.615052	0.002458	2.450367	0.000000	0.000000	-0.566485
7	GD15	0.570103	-0.077404	2.450367	0.000000	0.000000	-0.566485
8	GD15	0.642573	0.081196	2.450367	0.000000	0.000000	-0.566485
9	GD15	0.658198	0.108324	2.450367	0.000000	0.000000	-0.566485
10	GD15	0.631362	0.013601	2.450367	0.000000	0.000000	-0.566485
1	GD16	0.347759	-0.047808	2.450367	0.000000	0.000000	-0.566485
2	GD16	0.384666	-0.233472	2.450367	0.000000	0.000000	-0.566485
3	GD16	0.351661	0.004548	2.450367	0.000000	0.000000	-0.566485
4	GD16	0.378044	-0.130762	2.450367	0.000000	0.000000	-0.566485
5	GD16	0.430494	-0.136443	2.450367	0.000000	0.000000	-0.566485
6	GD16	0.417266	0.025693	2.450367	0.000000	0.000000	-0.566485
7	GD16	0.388646	0.107624	2.450367	0.000000	0.000000	-0.566485
8	GD16	0.396609	0.035407	2.450367	0.000000	0.000000	-0.566485
9	GD16	0.397766	-0.079653	2.450367	0.000000	0.000000	-0.566485
10	GD16	0.394188	-0.093567	2.450367	0.000000	0.000000	-0.566485
