parameter	value	se_sa	rse_sa
rhoS_pop	0.62750029382212236	0.04759467645299961	7.58480544496625875
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.07468790779165513	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.28934173724391099	nan	nan
omega_rhoS	0.12085606310367417	0.03423189557376263	28.32451653203151665
omega_deltaSC	0.03362629559567368	0.05186800504984632	154.24834681022551308
b1	0.16883083945145066	0.02377998480556022	14.08509540248921255
b2	0.57632479782936874	0.07807770350533774	13.54751761496371465
b3	1.00598827937155755	0.14009668622227911	13.92627420170319752
