rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.018326	-2.466514	0.000000	0.000000	-0.837645	0.000000
2	AG111	0.025611	-2.063899	0.000000	0.000000	-0.351523	0.000000
3	AG111	-0.029868	-1.672346	0.000000	0.000000	-0.213457	0.000000
4	AG111	-0.071847	-2.371513	0.000000	0.000000	-0.517870	0.000000
5	AG111	-0.039851	-2.489277	0.000000	0.000000	-0.722931	0.000000
6	AG111	0.009547	0.696762	0.000000	0.000000	-2.165348	0.000000
7	AG111	0.003712	-2.851249	0.000000	0.000000	-0.068486	0.000000
8	AG111	-0.025965	1.547927	0.000000	0.000000	-2.099047	0.000000
9	AG111	-0.051023	-1.726638	0.000000	0.000000	-1.697350	0.000000
10	AG111	0.028175	-1.985136	0.000000	0.000000	-1.568738	0.000000
1	AG112	0.165854	-2.916917	0.000000	0.000000	1.342950	0.000000
2	AG112	0.141230	-2.225066	0.000000	0.000000	-0.372671	0.000000
3	AG112	0.148108	-1.227885	0.000000	0.000000	-0.952717	0.000000
4	AG112	0.144548	-1.447219	0.000000	0.000000	-0.724531	0.000000
5	AG112	0.125083	-2.235900	0.000000	0.000000	-0.429225	0.000000
6	AG112	0.146529	-2.076445	0.000000	0.000000	-0.553341	0.000000
7	AG112	0.127045	-1.495407	0.000000	0.000000	-1.034485	0.000000
8	AG112	0.145784	-2.536748	0.000000	0.000000	0.191095	0.000000
9	AG112	0.130039	-2.579072	0.000000	0.000000	-0.452946	0.000000
10	AG112	0.168490	-2.723587	0.000000	0.000000	0.372680	0.000000
1	AG139	-0.060519	-2.195336	0.000000	0.000000	0.061294	0.000000
2	AG139	-0.076032	-0.216246	0.000000	0.000000	-1.115361	0.000000
3	AG139	-0.053132	0.662463	0.000000	0.000000	-1.752936	0.000000
4	AG139	-0.027924	0.621561	0.000000	0.000000	-1.549865	0.000000
5	AG139	-0.003074	-0.420731	0.000000	0.000000	-0.293403	0.000000
6	AG139	-0.044483	-0.807753	0.000000	0.000000	-0.884922	0.000000
7	AG139	-0.064203	-0.959738	0.000000	0.000000	-0.754710	0.000000
8	AG139	-0.009264	-1.647741	0.000000	0.000000	-0.960060	0.000000
9	AG139	-0.056103	-1.261806	0.000000	0.000000	-0.742572	0.000000
10	AG139	-0.030705	-0.869304	0.000000	0.000000	-0.911284	0.000000
1	AG142	0.166050	-2.327645	0.000000	0.000000	1.181149	0.000000
2	AG142	0.121679	-2.874223	0.000000	0.000000	1.298630	0.000000
3	AG142	0.110020	0.667504	0.000000	0.000000	-1.764754	0.000000
4	AG142	0.153111	-2.235392	0.000000	0.000000	-0.033378	0.000000
5	AG142	0.218222	-0.776147	0.000000	0.000000	-1.115668	0.000000
6	AG142	0.190403	-2.039003	0.000000	0.000000	0.111520	0.000000
7	AG142	0.121100	-0.928151	0.000000	0.000000	-0.099799	0.000000
8	AG142	0.139573	-1.654845	0.000000	0.000000	-0.440064	0.000000
9	AG142	0.109287	0.496612	0.000000	0.000000	-1.357108	0.000000
10	AG142	0.131221	-1.962095	0.000000	0.000000	0.340926	0.000000
1	GD14	0.046427	1.366519	0.000000	0.000000	-1.680463	0.000000
2	GD14	0.024094	-0.992946	0.000000	0.000000	-0.987228	0.000000
3	GD14	0.005294	-0.280707	0.000000	0.000000	-0.582483	0.000000
4	GD14	-0.041844	0.045907	0.000000	0.000000	-1.374119	0.000000
5	GD14	0.064557	-0.967157	0.000000	0.000000	-1.359057	0.000000
6	GD14	0.037402	-0.432090	0.000000	0.000000	-1.652394	0.000000
7	GD14	-0.032124	1.314590	0.000000	0.000000	-1.611331	0.000000
8	GD14	-0.002742	1.443553	0.000000	0.000000	-1.610626	0.000000
9	GD14	-0.029866	-0.760416	0.000000	0.000000	-1.586793	0.000000
10	GD14	0.038057	-1.075916	0.000000	0.000000	-1.308342	0.000000
1	GD15	0.008319	-1.727982	0.000000	0.000000	-0.545318	0.000000
2	GD15	-0.015150	0.450293	0.000000	0.000000	-1.570307	0.000000
3	GD15	0.046973	-0.405367	0.000000	0.000000	-1.323052	0.000000
4	GD15	-0.029701	-2.098543	0.000000	0.000000	-0.094565	0.000000
5	GD15	0.087264	-2.745672	0.000000	0.000000	-0.046125	0.000000
6	GD15	-0.010436	-0.852189	0.000000	0.000000	-1.053080	0.000000
7	GD15	0.007803	-1.656259	0.000000	0.000000	-0.370879	0.000000
8	GD15	0.037344	-2.472379	0.000000	0.000000	0.466576	0.000000
9	GD15	0.040849	-0.416953	0.000000	0.000000	-0.937291	0.000000
10	GD15	-0.000135	-1.753859	0.000000	0.000000	-0.542354	0.000000
1	GD16	-0.211674	0.022424	0.000000	0.000000	-1.017645	0.000000
2	GD16	-0.269427	-0.469470	0.000000	0.000000	-0.897873	0.000000
3	GD16	-0.234257	-1.550245	0.000000	0.000000	-1.402015	0.000000
4	GD16	-0.207995	-0.652220	0.000000	0.000000	-0.399930	0.000000
5	GD16	-0.221656	-0.861782	0.000000	0.000000	-1.030427	0.000000
6	GD16	-0.214670	-1.088959	0.000000	0.000000	-1.073570	0.000000
7	GD16	-0.173774	-1.037549	0.000000	0.000000	-0.891007	0.000000
8	GD16	-0.247366	-0.863232	0.000000	0.000000	-0.906702	0.000000
9	GD16	-0.222578	-1.239309	0.000000	0.000000	-1.415567	0.000000
10	GD16	-0.235545	-1.075148	0.000000	0.000000	-1.015904	0.000000
