rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.604194	-2.466514	0.705353	0.000000	-0.837645	-0.118912
2	AG111	0.648131	-2.063899	0.705353	0.000000	-0.351523	-0.118912
3	AG111	0.592653	-1.672346	0.705353	0.000000	-0.213457	-0.118912
4	AG111	0.550673	-2.371513	0.705353	0.000000	-0.517870	-0.118912
5	AG111	0.582669	-2.489277	0.705353	0.000000	-0.722931	-0.118912
6	AG111	0.632067	0.696762	0.705353	0.000000	-2.165348	-0.118912
7	AG111	0.626232	-2.851249	0.705353	0.000000	-0.068486	-0.118912
8	AG111	0.596556	1.547927	0.705353	0.000000	-2.099047	-0.118912
9	AG111	0.571497	-1.726638	0.705353	0.000000	-1.697350	-0.118912
10	AG111	0.650695	-1.985136	0.705353	0.000000	-1.568738	-0.118912
1	AG112	0.788374	-2.916917	0.705353	0.000000	1.342950	-0.118912
2	AG112	0.763750	-2.225066	0.705353	0.000000	-0.372671	-0.118912
3	AG112	0.770628	-1.227885	0.705353	0.000000	-0.952717	-0.118912
4	AG112	0.767068	-1.447219	0.705353	0.000000	-0.724531	-0.118912
5	AG112	0.747603	-2.235900	0.705353	0.000000	-0.429225	-0.118912
6	AG112	0.769049	-2.076445	0.705353	0.000000	-0.553341	-0.118912
7	AG112	0.749565	-1.495407	0.705353	0.000000	-1.034485	-0.118912
8	AG112	0.768305	-2.536748	0.705353	0.000000	0.191095	-0.118912
9	AG112	0.752559	-2.579072	0.705353	0.000000	-0.452946	-0.118912
10	AG112	0.791010	-2.723587	0.705353	0.000000	0.372680	-0.118912
1	AG139	0.562001	-2.195336	0.705353	0.000000	0.061294	-0.118912
2	AG139	0.546488	-0.216246	0.705353	0.000000	-1.115361	-0.118912
3	AG139	0.569389	0.662463	0.705353	0.000000	-1.752936	-0.118912
4	AG139	0.594596	0.621561	0.705353	0.000000	-1.549865	-0.118912
5	AG139	0.619446	-0.420731	0.705353	0.000000	-0.293403	-0.118912
6	AG139	0.578037	-0.807753	0.705353	0.000000	-0.884922	-0.118912
7	AG139	0.558318	-0.959738	0.705353	0.000000	-0.754710	-0.118912
8	AG139	0.613257	-1.647741	0.705353	0.000000	-0.960060	-0.118912
9	AG139	0.566418	-1.261806	0.705353	0.000000	-0.742572	-0.118912
10	AG139	0.591815	-0.869304	0.705353	0.000000	-0.911284	-0.118912
1	AG142	0.788571	-2.327645	0.705353	0.000000	1.181149	-0.118912
2	AG142	0.744199	-2.874223	0.705353	0.000000	1.298630	-0.118912
3	AG142	0.732540	0.667504	0.705353	0.000000	-1.764754	-0.118912
4	AG142	0.775631	-2.235392	0.705353	0.000000	-0.033378	-0.118912
5	AG142	0.840743	-0.776147	0.705353	0.000000	-1.115668	-0.118912
6	AG142	0.812924	-2.039003	0.705353	0.000000	0.111520	-0.118912
7	AG142	0.743620	-0.928151	0.705353	0.000000	-0.099799	-0.118912
8	AG142	0.762094	-1.654845	0.705353	0.000000	-0.440064	-0.118912
9	AG142	0.731808	0.496612	0.705353	0.000000	-1.357108	-0.118912
10	AG142	0.753741	-1.962095	0.705353	0.000000	0.340926	-0.118912
1	GD14	0.668948	1.366519	0.705353	0.000000	-1.680463	-0.118912
2	GD14	0.646614	-0.992946	0.705353	0.000000	-0.987228	-0.118912
3	GD14	0.627815	-0.280707	0.705353	0.000000	-0.582483	-0.118912
4	GD14	0.580676	0.045907	0.705353	0.000000	-1.374119	-0.118912
5	GD14	0.687077	-0.967157	0.705353	0.000000	-1.359057	-0.118912
6	GD14	0.659922	-0.432090	0.705353	0.000000	-1.652394	-0.118912
7	GD14	0.590397	1.314590	0.705353	0.000000	-1.611331	-0.118912
8	GD14	0.619779	1.443553	0.705353	0.000000	-1.610626	-0.118912
9	GD14	0.592654	-0.760416	0.705353	0.000000	-1.586793	-0.118912
10	GD14	0.660577	-1.075916	0.705353	0.000000	-1.308342	-0.118912
1	GD15	0.630839	-1.727982	0.705353	0.000000	-0.545318	-0.118912
2	GD15	0.607371	0.450293	0.705353	0.000000	-1.570307	-0.118912
3	GD15	0.669494	-0.405367	0.705353	0.000000	-1.323052	-0.118912
4	GD15	0.592819	-2.098543	0.705353	0.000000	-0.094565	-0.118912
5	GD15	0.709784	-2.745672	0.705353	0.000000	-0.046125	-0.118912
6	GD15	0.612084	-0.852189	0.705353	0.000000	-1.053080	-0.118912
7	GD15	0.630323	-1.656259	0.705353	0.000000	-0.370879	-0.118912
8	GD15	0.659864	-2.472379	0.705353	0.000000	0.466576	-0.118912
9	GD15	0.663370	-0.416953	0.705353	0.000000	-0.937291	-0.118912
10	GD15	0.622385	-1.753859	0.705353	0.000000	-0.542354	-0.118912
1	GD16	0.410846	0.022424	0.705353	0.000000	-1.017645	-0.118912
2	GD16	0.353093	-0.469470	0.705353	0.000000	-0.897873	-0.118912
3	GD16	0.388263	-1.550245	0.705353	0.000000	-1.402015	-0.118912
4	GD16	0.414525	-0.652220	0.705353	0.000000	-0.399930	-0.118912
5	GD16	0.400865	-0.861782	0.705353	0.000000	-1.030427	-0.118912
6	GD16	0.407850	-1.088959	0.705353	0.000000	-1.073570	-0.118912
7	GD16	0.448746	-1.037549	0.705353	0.000000	-0.891007	-0.118912
8	GD16	0.375154	-0.863232	0.705353	0.000000	-0.906702	-0.118912
9	GD16	0.399943	-1.239309	0.705353	0.000000	-1.415567	-0.118912
10	GD16	0.386975	-1.075148	0.705353	0.000000	-1.015904	-0.118912
