rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.623219	-0.571184	3.321595	-0.207138	-0.057654	0.228551
2	AG111	0.629639	-0.187383	3.321595	0.123030	0.058699	0.017234
3	AG111	0.636558	-0.340537	3.321595	0.001172	0.052778	0.188053
4	AG111	0.604400	-0.111103	3.321595	-0.007382	-0.029957	0.144706
5	AG111	0.575043	-0.402290	3.321595	-0.056424	-0.009452	0.150037
6	AG111	0.589378	-0.261391	3.321595	-0.053027	0.059374	0.305784
7	AG111	0.594715	-0.306414	3.321595	0.043985	0.040942	0.127850
8	AG111	0.601871	-0.573791	3.321595	-0.017665	-0.039883	0.200809
9	AG111	0.618844	-0.521189	3.321595	0.129236	0.029010	0.078947
10	AG111	0.588489	-0.324514	3.321595	0.074922	0.006726	0.225534
1	AG112	0.801082	0.023502	3.321595	0.034389	-0.084015	0.197429
2	AG112	0.739803	0.080508	3.321595	0.055954	0.011303	0.252870
3	AG112	0.732986	-0.153672	3.321595	0.061797	-0.002881	0.369339
4	AG112	0.743458	-0.200090	3.321595	0.270312	-0.006321	0.135325
5	AG112	0.710842	0.707329	3.321595	0.004529	-0.081614	0.179799
6	AG112	0.733700	0.553747	3.321595	0.099709	0.029940	0.244693
7	AG112	0.761719	0.228237	3.321595	-0.016437	0.003076	0.339273
8	AG112	0.738627	0.187067	3.321595	-0.044578	-0.081091	0.244841
9	AG112	0.714112	-0.163931	3.321595	0.096236	0.019107	0.396299
10	AG112	0.763337	-0.034213	3.321595	0.017277	0.021241	0.430481
1	AG139	0.630315	0.238960	3.321595	0.036393	0.040766	0.268207
2	AG139	0.610736	-0.141214	3.321595	0.031059	0.071401	0.337857
3	AG139	0.558270	0.217412	3.321595	0.072591	0.004381	0.147978
4	AG139	0.567843	-0.073130	3.321595	0.043191	0.019198	0.222100
5	AG139	0.578533	0.364650	3.321595	0.052158	0.068376	0.214545
6	AG139	0.556482	0.053796	3.321595	-0.154224	-0.052137	0.126607
7	AG139	0.545323	0.015497	3.321595	0.219200	0.045946	0.259809
8	AG139	0.570059	0.077246	3.321595	0.032216	-0.005442	0.139012
9	AG139	0.592454	-0.236944	3.321595	0.088293	0.013586	0.306014
10	AG139	0.602738	0.103159	3.321595	-0.077095	0.043869	0.242342
1	AG142	0.700220	0.307088	3.321595	0.109240	0.073775	0.356170
2	AG142	0.739736	0.452822	3.321595	0.089353	-0.047897	0.118713
3	AG142	0.743980	0.217076	3.321595	0.189223	0.004513	0.209923
4	AG142	0.743356	0.705758	3.321595	0.037512	0.046229	0.323384
5	AG142	0.740476	0.518790	3.321595	0.023455	-0.061890	0.162099
6	AG142	0.768896	0.368393	3.321595	-0.126557	0.041951	0.362930
7	AG142	0.752026	0.379257	3.321595	0.037839	-0.060661	0.136559
8	AG142	0.740667	0.742107	3.321595	-0.005716	-0.018637	0.305773
9	AG142	0.758344	0.591959	3.321595	-0.005165	0.008640	0.258905
10	AG142	0.782521	0.198007	3.321595	-0.104426	-0.046081	0.155386
1	GD14	0.638579	-0.093242	3.321595	0.079554	-0.057777	0.351309
2	GD14	0.594115	-0.103131	3.321595	0.285172	0.008425	0.305232
3	GD14	0.615516	-0.255580	3.321595	-0.027551	-0.048657	0.501086
4	GD14	0.637584	0.018738	3.321595	-0.258900	-0.121048	0.481639
5	GD14	0.637536	-0.106782	3.321595	0.170263	-0.066536	0.408613
6	GD14	0.680742	-0.070616	3.321595	0.153003	-0.050410	0.322887
7	GD14	0.596428	0.112395	3.321595	0.083642	-0.050595	0.333729
8	GD14	0.608802	-0.139877	3.321595	0.087364	-0.088991	0.375700
9	GD14	0.618863	-0.022457	3.321595	0.029033	-0.151270	0.286641
10	GD14	0.657149	-0.294269	3.321595	0.056730	-0.101583	0.278528
1	GD15	0.626084	-0.048199	3.321595	-0.104095	-0.006070	0.202571
2	GD15	0.614348	-0.107340	3.321595	0.008308	0.081516	0.313720
3	GD15	0.626234	-0.063220	3.321595	-0.101828	-0.016839	0.315264
4	GD15	0.620826	-0.111755	3.321595	-0.116465	0.004777	0.275017
5	GD15	0.670880	-0.156893	3.321595	0.168224	0.131913	0.276191
6	GD15	0.627141	0.214908	3.321595	0.002590	0.084778	0.155100
7	GD15	0.592306	-0.182796	3.321595	0.122179	0.040252	0.283589
8	GD15	0.618684	-0.076224	3.321595	-0.120902	-0.045295	0.234101
9	GD15	0.595235	-0.125402	3.321595	-0.183986	-0.039750	0.269912
10	GD15	0.571397	-0.272626	3.321595	0.101732	0.023537	0.235957
1	GD16	0.398272	-0.148263	3.321595	0.128063	-0.063625	0.156085
2	GD16	0.400998	-0.064825	3.321595	-0.068843	0.019926	0.142799
3	GD16	0.421794	0.112849	3.321595	-0.071448	-0.030592	0.269106
4	GD16	0.344710	-0.145612	3.321595	0.098182	0.002340	0.189801
5	GD16	0.333582	-0.041718	3.321595	-0.040259	0.072299	0.250275
6	GD16	0.397089	-0.129790	3.321595	-0.025691	0.103240	0.281147
7	GD16	0.352616	-0.025517	3.321595	0.014390	-0.007212	0.287426
8	GD16	0.371727	0.092606	3.321595	-0.124400	-0.019519	0.183479
9	GD16	0.376333	0.335569	3.321595	-0.046676	0.036632	0.129405
10	GD16	0.354544	0.033115	3.321595	-0.120489	0.010875	0.170171
