parameter	value	se_sa	rse_sa
rhoS_pop	0.62913236322638055	0.04779863369535325	7.59754806607427380
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.26012193465836297	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.42015238541464200	nan	nan
omega_rhoS	0.12103970912974216	0.03447271000627173	28.48049640413504235
omega_deltaSC	0.07909699584703964	1.41339521565197446	1786.91390300744706110
b1	0.16987711168849656	0.02979696123611884	17.54030365830417892
b2	0.63001257205902150	0.10595376000672735	16.81772153537299275
b3	1.17074880756799438	0.40187243659106298	34.32610257582715008
