rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.618461	-0.288698	3.820662	-0.167926	0.000655	0.265435
2	AG111	0.610656	-0.498232	3.820662	-0.031991	-0.006260	0.265435
3	AG111	0.580706	-0.064447	3.820662	-0.076714	0.036682	0.265435
4	AG111	0.640688	-0.263186	3.820662	0.048298	0.210708	0.265435
5	AG111	0.648581	-0.111467	3.820662	-0.229376	0.112834	0.265435
6	AG111	0.627566	-0.480763	3.820662	0.054142	0.022837	0.265435
7	AG111	0.648105	-0.249113	3.820662	-0.004056	0.045880	0.265435
8	AG111	0.593823	-0.117079	3.820662	0.085589	0.086607	0.265435
9	AG111	0.627526	-0.344823	3.820662	-0.165019	0.099651	0.265435
10	AG111	0.562808	-0.331156	3.820662	-0.011675	-0.062518	0.265435
1	AG112	0.746609	-0.145565	3.820662	0.050533	-0.096022	0.265435
2	AG112	0.718825	0.088921	3.820662	0.229892	0.014185	0.265435
3	AG112	0.737114	0.285359	3.820662	-0.070105	-0.029323	0.265435
4	AG112	0.780350	0.127638	3.820662	0.105729	0.034085	0.265435
5	AG112	0.754886	0.120196	3.820662	-0.203108	-0.138463	0.265435
6	AG112	0.762895	-0.133917	3.820662	-0.090931	-0.096372	0.265435
7	AG112	0.731067	0.057890	3.820662	0.033475	-0.023110	0.265435
8	AG112	0.699491	-0.282665	3.820662	0.104147	-0.099494	0.265435
9	AG112	0.732908	-0.025912	3.820662	0.173921	0.008525	0.265435
10	AG112	0.734515	-0.008013	3.820662	0.024826	-0.021291	0.265435
1	AG139	0.553943	0.324075	3.820662	-0.086260	0.008567	0.265435
2	AG139	0.554550	0.036032	3.820662	0.014026	-0.001234	0.265435
3	AG139	0.617959	0.024827	3.820662	-0.087021	-0.024590	0.265435
4	AG139	0.552235	0.074719	3.820662	0.089688	0.019281	0.265435
5	AG139	0.591509	-0.126244	3.820662	-0.061950	-0.040385	0.265435
6	AG139	0.587225	0.045186	3.820662	0.048740	-0.026477	0.265435
7	AG139	0.559838	0.207097	3.820662	0.069666	0.041702	0.265435
8	AG139	0.584591	0.025298	3.820662	0.232525	0.130753	0.265435
9	AG139	0.538642	-0.087069	3.820662	-0.084030	-0.070977	0.265435
10	AG139	0.541439	-0.097057	3.820662	0.115192	0.024111	0.265435
1	AG142	0.741980	0.228874	3.820662	0.070643	0.050072	0.265435
2	AG142	0.743367	0.309820	3.820662	-0.010268	-0.006327	0.265435
3	AG142	0.773517	0.157010	3.820662	-0.125388	-0.048227	0.265435
4	AG142	0.765950	0.117148	3.820662	0.040074	0.038951	0.265435
5	AG142	0.787439	0.143674	3.820662	0.116730	0.014311	0.265435
6	AG142	0.751567	0.199266	3.820662	0.016773	0.029465	0.265435
7	AG142	0.759651	0.246154	3.820662	0.030707	0.036934	0.265435
8	AG142	0.766104	0.214789	3.820662	-0.001600	0.005127	0.265435
9	AG142	0.722286	0.272527	3.820662	0.125064	0.032477	0.265435
10	AG142	0.733785	0.202764	3.820662	0.016622	-0.046134	0.265435
1	GD14	0.639465	-0.078213	3.820662	-0.009584	-0.133817	0.265435
2	GD14	0.637782	-0.151734	3.820662	0.031821	-0.106057	0.265435
3	GD14	0.632750	-0.030304	3.820662	-0.079661	-0.089645	0.265435
4	GD14	0.661064	-0.228508	3.820662	-0.000950	-0.075441	0.265435
5	GD14	0.662773	0.315100	3.820662	0.159948	-0.038013	0.265435
6	GD14	0.690550	-0.044725	3.820662	-0.014536	-0.132289	0.265435
7	GD14	0.656529	-0.373931	3.820662	-0.039360	-0.131199	0.265435
8	GD14	0.642297	-0.192838	3.820662	0.174282	-0.100407	0.265435
9	GD14	0.595417	-0.091512	3.820662	0.060974	-0.127508	0.265435
10	GD14	0.639056	0.003839	3.820662	-0.008510	-0.104565	0.265435
1	GD15	0.586654	0.328608	3.820662	0.023342	0.183139	0.265435
2	GD15	0.666844	-0.200934	3.820662	-0.140557	0.134079	0.265435
3	GD15	0.575486	0.010492	3.820662	-0.027747	-0.047216	0.265435
4	GD15	0.611920	-0.062086	3.820662	0.052098	0.074323	0.265435
5	GD15	0.563461	-0.185386	3.820662	0.208445	0.058914	0.265435
6	GD15	0.611788	-0.120562	3.820662	-0.021439	0.057159	0.265435
7	GD15	0.640260	-0.101046	3.820662	0.053625	0.071085	0.265435
8	GD15	0.590242	0.108705	3.820662	0.050525	-0.006371	0.265435
9	GD15	0.568428	0.161352	3.820662	-0.053247	-0.002679	0.265435
10	GD15	0.591035	-0.153051	3.820662	-0.078893	-0.076095	0.265435
1	GD16	0.370143	0.033200	3.820662	-0.023510	0.037088	0.265435
2	GD16	0.368239	-0.184525	3.820662	-0.072553	0.010941	0.265435
3	GD16	0.424628	-0.011892	3.820662	0.027829	0.089868	0.265435
4	GD16	0.401026	-0.184788	3.820662	0.005462	0.069611	0.265435
5	GD16	0.329726	-0.244756	3.820662	0.130765	-0.001154	0.265435
6	GD16	0.397695	0.138106	3.820662	0.065377	0.141559	0.265435
7	GD16	0.383476	-0.012653	3.820662	-0.191031	-0.015975	0.265435
8	GD16	0.408902	-0.050527	3.820662	0.124778	0.112637	0.265435
9	GD16	0.345695	0.134410	3.820662	-0.051082	0.088967	0.265435
10	GD16	0.351166	0.088579	3.820662	0.051872	0.070197	0.265435
