rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.616344	-0.605023	3.055299	0.000000	-0.160588	-0.205419	23126.171173	24723.279599
2	AG111	0.619904	-0.410441	3.055299	0.000000	-0.146425	-0.205419	23168.779288	25298.702723
3	AG111	0.718416	-0.205285	3.055299	0.000000	0.036639	-0.205419	23150.376721	23840.223568
4	AG111	0.623647	-0.181576	3.055299	0.000000	-0.130900	-0.205419	22633.395428	23817.989078
5	AG111	0.635493	-0.521588	3.055299	0.000000	-0.139241	-0.205419	22889.645412	25531.586884
6	AG111	0.552140	-0.304570	3.055299	0.000000	-0.011703	-0.205419	23250.002520	27839.135134
7	AG111	0.624058	-0.643927	3.055299	0.000000	-0.217406	-0.205419	23185.704249	24683.217540
8	AG111	0.652603	-0.617475	3.055299	0.000000	-0.085673	-0.205419	23641.503637	26350.341076
9	AG111	0.601638	0.022480	3.055299	0.000000	-0.189383	-0.205419	23510.302021	25069.686588
10	AG111	0.612623	-0.188622	3.055299	0.000000	-0.158215	-0.205419	23357.565783	25726.763103
1	AG112	0.792962	0.175532	3.055299	0.000000	-0.224853	-0.205419	23687.728627	25896.854522
2	AG112	0.761118	0.244835	3.055299	0.000000	-0.227469	-0.205419	23303.519979	25073.001876
3	AG112	0.775595	-0.058474	3.055299	0.000000	-0.208891	-0.205419	23090.418347	25824.956852
4	AG112	0.737583	0.173045	3.055299	0.000000	-0.256250	-0.205419	23113.817231	25824.402934
5	AG112	0.745645	0.064916	3.055299	0.000000	-0.265777	-0.205419	23417.137178	25031.790689
6	AG112	0.771318	0.151584	3.055299	0.000000	-0.227238	-0.205419	23160.171762	23642.888678
7	AG112	0.787345	0.086332	3.055299	0.000000	-0.227470	-0.205419	22930.837751	23652.813430
8	AG112	0.780554	-0.179247	3.055299	0.000000	-0.338002	-0.205419	23158.178973	23435.262647
9	AG112	0.807023	0.001038	3.055299	0.000000	-0.195375	-0.205419	23293.341815	23984.010751
10	AG112	0.768403	0.141885	3.055299	0.000000	-0.157715	-0.205419	23296.430474	25182.669141
1	AG139	0.594994	0.298519	3.055299	0.000000	-0.221311	-0.205419	22860.360158	23129.495587
2	AG139	0.580501	-0.180011	3.055299	0.000000	-0.157114	-0.205419	23543.228972	26398.345908
3	AG139	0.621209	0.064000	3.055299	0.000000	-0.136848	-0.205419	23276.545869	25002.240414
4	AG139	0.630896	0.147097	3.055299	0.000000	-0.115569	-0.205419	23164.427797	26263.317710
5	AG139	0.602386	-0.147720	3.055299	0.000000	-0.153366	-0.205419	22962.751132	25049.803736
6	AG139	0.575406	0.179618	3.055299	0.000000	-0.230136	-0.205419	23316.429455	25238.334618
7	AG139	0.621925	0.205532	3.055299	0.000000	-0.184634	-0.205419	22878.322376	23957.360786
8	AG139	0.589374	0.380013	3.055299	0.000000	-0.186405	-0.205419	22973.769984	23044.116086
9	AG139	0.616523	0.140685	3.055299	0.000000	-0.135308	-0.205419	23011.077054	24073.077581
10	AG139	0.574240	0.145434	3.055299	0.000000	-0.175753	-0.205419	22634.271258	26155.258765
1	AG142	0.756065	0.597470	3.055299	0.000000	-0.123063	-0.205419	23451.368725	25143.684774
2	AG142	0.798741	0.766326	3.055299	0.000000	-0.162908	-0.205419	22987.898992	23628.035187
3	AG142	0.769403	0.684477	3.055299	0.000000	-0.199308	-0.205419	23688.773013	26583.959202
4	AG142	0.769039	0.309357	3.055299	0.000000	-0.140153	-0.205419	23340.030443	25106.068977
5	AG142	0.827307	0.651731	3.055299	0.000000	-0.140848	-0.205419	22882.574795	25060.619290
6	AG142	0.817547	0.639669	3.055299	0.000000	-0.152655	-0.205419	22896.977425	24380.560443
7	AG142	0.732426	0.787606	3.055299	0.000000	-0.196700	-0.205419	23312.442649	23345.913183
8	AG142	0.778242	0.244932	3.055299	0.000000	-0.170521	-0.205419	23229.409442	26181.854696
9	AG142	0.758251	0.278146	3.055299	0.000000	-0.160977	-0.205419	23495.977972	27046.650082
10	AG142	0.796520	0.841923	3.055299	0.000000	-0.203795	-0.205419	22900.963704	25337.029417
1	GD14	0.652482	0.209490	3.055299	0.000000	-0.336663	-0.205419	23388.457003	24963.042160
2	GD14	0.675959	-0.104250	3.055299	0.000000	-0.357200	-0.205419	23293.013538	25261.344372
3	GD14	0.678846	0.032292	3.055299	0.000000	-0.274719	-0.205419	23567.322750	24989.424950
4	GD14	0.646717	-0.128053	3.055299	0.000000	-0.284408	-0.205419	23120.688721	26282.195042
5	GD14	0.667857	0.050307	3.055299	0.000000	-0.286322	-0.205419	23172.719287	25121.391640
6	GD14	0.625436	0.064914	3.055299	0.000000	-0.293245	-0.205419	23456.286459	23702.547998
7	GD14	0.591463	0.008139	3.055299	0.000000	-0.360494	-0.205419	23359.975429	24229.259303
8	GD14	0.687354	-0.033004	3.055299	0.000000	-0.305100	-0.205419	23435.288448	24550.067570
9	GD14	0.610750	0.043272	3.055299	0.000000	-0.293189	-0.205419	22830.275556	23321.637004
10	GD14	0.712638	-0.090410	3.055299	0.000000	-0.284410	-0.205419	23257.508759	25523.395069
1	GD15	0.624252	0.348793	3.055299	0.000000	-0.147206	-0.205419	23530.035268	24796.392043
2	GD15	0.659948	0.078925	3.055299	0.000000	-0.181813	-0.205419	22957.388902	24774.471067
3	GD15	0.648962	-0.136826	3.055299	0.000000	-0.110460	-0.205419	22843.681165	25057.346427
4	GD15	0.637173	0.393230	3.055299	0.000000	-0.108172	-0.205419	23362.021292	25802.619944
5	GD15	0.596085	0.035556	3.055299	0.000000	-0.158248	-0.205419	23172.938719	24117.660346
6	GD15	0.655928	-0.005752	3.055299	0.000000	-0.133934	-0.205419	23049.107271	24330.331016
7	GD15	0.614757	0.218451	3.055299	0.000000	-0.117678	-0.205419	23447.047826	24382.802480
8	GD15	0.670800	0.246066	3.055299	0.000000	-0.120609	-0.205419	22875.323344	24732.087240
9	GD15	0.664759	-0.088613	3.055299	0.000000	-0.143562	-0.205419	23557.993863	23023.355271
10	GD15	0.648252	0.128899	3.055299	0.000000	-0.104284	-0.205419	23049.162059	25497.200982
1	GD16	0.520390	-0.096892	3.055299	0.000000	-0.006826	-0.205419	23618.946448	24591.072025
2	GD16	0.418871	0.167433	3.055299	0.000000	-0.059907	-0.205419	23542.717788	24876.182466
3	GD16	0.436099	0.155127	3.055299	0.000000	-0.101769	-0.205419	22862.890007	24052.312769
4	GD16	0.417180	0.278097	3.055299	0.000000	-0.063369	-0.205419	23245.024697	24124.360914
5	GD16	0.430145	0.047187	3.055299	0.000000	-0.105192	-0.205419	23296.892372	25536.288918
6	GD16	0.442379	0.022559	3.055299	0.000000	-0.048521	-0.205419	23416.040923	25131.098310
7	GD16	0.412859	0.393889	3.055299	0.000000	-0.049219	-0.205419	23167.233164	23784.693902
8	GD16	0.368014	0.059879	3.055299	0.000000	-0.164409	-0.205419	22867.852888	24559.921378
9	GD16	0.412312	0.299671	3.055299	0.000000	-0.143129	-0.205419	23079.326694	23239.992109
10	GD16	0.392686	0.169300	3.055299	0.000000	-0.081828	-0.205419	22900.727907	24248.825188
