parameter	value	se_sa	rse_sa
rhoS_pop	0.62943019139342793	0.06676769915513164	10.60764165241610080
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.19148743641822374	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.24572295606104513	nan	nan
S0_pop	23718.73482672377940617	2839.82784871357125667	11.97293139562381548
T0_pop	24602.47051961183751700	6058.07996323471434152	24.62386839730392651
omega_rhoS	0.11889971195648685	0.03450040507173287	29.01639079189595805
omega_deltaSC	0.25136478618631775	0.31719464225907490	126.18897303457710279
omega_deltaCB	0.07862182488994608	0.04188723866169623	53.27685883700804226
omega_S0	0.01711794264005871	0.12438801709122464	726.65284436773890775
omega_T0	0.01866513239080156	nan	nan
b1	0.16346066120905578	0.02188981420105386	13.39148761490581485
b2	0.17751754126763492	0.02900986279113100	16.34196969154399426
b3	0.27782492199485542	0.05695750589344554	20.50122267090935679
