parameter	value	se_sa	rse_sa
rhoS_pop	-2.18948787776753306	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.10965906138299086	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.49053967231884599	nan	nan
S0_pop	434959481.51728367805480957	114286760.06652633845806122	26.27526584036196056
T0_pop	87949.64388217974919826	9493.16431214919066406	10.79386327574736804
omega_S0	0.24055664737319074	0.16002677063380433	66.52352881587374611
omega_T0	0.24018445064017108	0.08048264331485872	33.50868180698035559
b1	1.86546049012076143	0.49226404963306514	26.38833962123733912
b2	0.54730754980739549	0.08417540523882466	15.37990938887049097
b3	0.37844270853666218	0.05407931895629825	14.28996192459584336
