rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.608092	-0.118831	3.316442	0.018094	-0.024427	0.194236
2	AG111	0.562837	-0.198112	3.316442	-0.173467	-0.059906	0.237804
3	AG111	0.667053	-0.428866	3.316442	0.058436	0.146302	0.169619
4	AG111	0.607581	-0.388348	3.316442	0.052600	0.068191	0.297257
5	AG111	0.630556	0.120685	3.316442	-0.147515	0.056951	0.143553
6	AG111	0.582387	-0.415728	3.316442	-0.124241	0.039265	0.223961
7	AG111	0.666546	-0.377959	3.316442	-0.222809	0.065385	0.270245
8	AG111	0.572534	-0.219193	3.316442	-0.054311	-0.045529	0.202687
9	AG111	0.588187	-0.389613	3.316442	-0.110438	0.036782	0.357864
10	AG111	0.585743	-0.672745	3.316442	0.012730	0.087769	0.226479
1	AG112	0.815827	-0.146476	3.316442	-0.151659	-0.046370	0.281503
2	AG112	0.752783	0.115706	3.316442	0.155561	-0.048081	0.287716
3	AG112	0.740469	-0.202572	3.316442	0.084218	-0.095072	0.272374
4	AG112	0.730355	-0.010000	3.316442	0.106079	-0.018917	0.274709
5	AG112	0.751800	0.342422	3.316442	0.073706	0.034687	0.210905
6	AG112	0.722369	0.288110	3.316442	-0.053456	-0.015089	0.316893
7	AG112	0.762298	0.028579	3.316442	-0.035431	-0.145638	0.282837
8	AG112	0.691967	0.523606	3.316442	0.049881	-0.061379	0.255914
9	AG112	0.772324	0.131778	3.316442	0.066658	-0.068033	0.251220
10	AG112	0.728148	0.157390	3.316442	0.102786	0.019150	0.311708
1	AG139	0.585409	0.075799	3.316442	0.023444	0.103642	0.238335
2	AG139	0.555795	0.407080	3.316442	-0.029652	0.026240	0.262695
3	AG139	0.586550	0.072319	3.316442	0.133964	0.053960	0.234506
4	AG139	0.565646	-0.203680	3.316442	0.083073	-0.013428	0.252768
5	AG139	0.614356	-0.069954	3.316442	-0.040690	0.050272	0.194665
6	AG139	0.619426	0.208193	3.316442	0.043095	0.031286	0.189731
7	AG139	0.607080	0.224943	3.316442	-0.233203	0.051103	0.233979
8	AG139	0.532777	-0.190480	3.316442	0.036296	-0.048350	0.181040
9	AG139	0.565111	0.171329	3.316442	0.100484	0.007257	0.277029
10	AG139	0.612601	-0.018000	3.316442	0.158162	0.077603	0.282367
1	AG142	0.768005	0.080556	3.316442	0.047093	-0.005350	0.249394
2	AG142	0.754502	0.369107	3.316442	-0.087304	-0.001943	0.248181
3	AG142	0.787799	0.507710	3.316442	-0.169807	0.018661	0.389039
4	AG142	0.778452	0.381443	3.316442	-0.050766	0.028234	0.221801
5	AG142	0.740392	0.393907	3.316442	-0.067525	-0.001772	0.307531
6	AG142	0.734387	0.245635	3.316442	-0.095450	-0.079926	0.245734
7	AG142	0.726564	0.324030	3.316442	0.188052	0.079130	0.223810
8	AG142	0.708232	0.466140	3.316442	-0.022753	0.009167	0.287535
9	AG142	0.748952	0.407808	3.316442	0.003906	0.079984	0.277190
10	AG142	0.783905	0.604390	3.316442	-0.026790	-0.013929	0.127741
1	GD14	0.630642	-0.192002	3.316442	0.173650	-0.096779	0.234998
2	GD14	0.615457	-0.064092	3.316442	0.418934	-0.051408	0.323682
3	GD14	0.596635	-0.174617	3.316442	0.235632	-0.064448	0.256773
4	GD14	0.615175	-0.139956	3.316442	0.064804	-0.107733	0.284428
5	GD14	0.631073	-0.039303	3.316442	-0.026437	-0.121246	0.227060
6	GD14	0.668621	0.202466	3.316442	0.020087	-0.062149	0.291087
7	GD14	0.645963	0.044743	3.316442	-0.093260	-0.084226	0.430992
8	GD14	0.689943	0.053758	3.316442	-0.085615	-0.070337	0.309085
9	GD14	0.587641	-0.026362	3.316442	0.064850	-0.066592	0.358635
10	GD14	0.638866	-0.069266	3.316442	-0.165816	-0.188313	0.286002
1	GD15	0.622806	-0.240590	3.316442	0.238461	0.062494	0.159208
2	GD15	0.608866	-0.160716	3.316442	0.052906	0.083652	0.199694
3	GD15	0.586063	-0.206315	3.316442	-0.042826	0.112573	0.328143
4	GD15	0.610229	-0.020538	3.316442	-0.280662	-0.004055	0.247052
5	GD15	0.632734	-0.235500	3.316442	-0.055968	0.020236	0.314933
6	GD15	0.591861	-0.213325	3.316442	0.120083	0.079632	0.269940
7	GD15	0.586228	-0.124804	3.316442	-0.017685	0.047047	0.192654
8	GD15	0.561569	-0.046309	3.316442	-0.124049	0.003617	0.282182
9	GD15	0.605821	-0.061398	3.316442	-0.010588	0.071958	0.248291
10	GD15	0.607688	0.077596	3.316442	-0.235459	0.123715	0.301775
1	GD16	0.373998	0.217367	3.316442	-0.179407	0.019259	0.226745
2	GD16	0.359254	-0.281989	3.316442	-0.049112	-0.060630	0.290930
3	GD16	0.429435	0.056165	3.316442	-0.061194	0.063844	0.266211
4	GD16	0.379534	-0.048456	3.316442	-0.012087	0.096202	0.309676
5	GD16	0.345853	0.206583	3.316442	0.006071	0.040806	0.179802
6	GD16	0.394565	0.031075	3.316442	-0.223880	-0.033598	0.177992
7	GD16	0.373007	0.220265	3.316442	-0.010013	0.063706	0.199274
8	GD16	0.377560	0.142947	3.316442	-0.058213	-0.026267	0.228814
9	GD16	0.380884	0.015243	3.316442	-0.121670	0.020387	0.268973
10	GD16	0.379250	0.167994	3.316442	-0.247668	-0.014032	0.281607
