rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.005447	-0.118831	0.000000	0.018094	-0.024427	-0.063950
2	AG111	-0.050702	-0.198112	0.000000	-0.173467	-0.059906	-0.020383
3	AG111	0.053514	-0.428866	0.000000	0.058436	0.146302	-0.088567
4	AG111	-0.005958	-0.388348	0.000000	0.052600	0.068191	0.039071
5	AG111	0.017017	0.120685	0.000000	-0.147515	0.056951	-0.114633
6	AG111	-0.031152	-0.415728	0.000000	-0.124241	0.039265	-0.034225
7	AG111	0.053008	-0.377959	0.000000	-0.222809	0.065385	0.012058
8	AG111	-0.041004	-0.219193	0.000000	-0.054311	-0.045529	-0.055500
9	AG111	-0.025352	-0.389613	0.000000	-0.110438	0.036782	0.099678
10	AG111	-0.027796	-0.672745	0.000000	0.012730	0.087769	-0.031708
1	AG112	0.202288	-0.146476	0.000000	-0.151659	-0.046370	0.023317
2	AG112	0.139245	0.115706	0.000000	0.155561	-0.048081	0.029530
3	AG112	0.126930	-0.202572	0.000000	0.084218	-0.095072	0.014188
4	AG112	0.116817	-0.010000	0.000000	0.106079	-0.018917	0.016522
5	AG112	0.138261	0.342422	0.000000	0.073706	0.034687	-0.047282
6	AG112	0.108830	0.288110	0.000000	-0.053456	-0.015089	0.058707
7	AG112	0.148759	0.028579	0.000000	-0.035431	-0.145638	0.024651
8	AG112	0.078428	0.523606	0.000000	0.049881	-0.061379	-0.002272
9	AG112	0.158785	0.131778	0.000000	0.066658	-0.068033	-0.006967
10	AG112	0.114609	0.157390	0.000000	0.102786	0.019150	0.053522
1	AG139	-0.028130	0.075799	0.000000	0.023444	0.103642	-0.019851
2	AG139	-0.057744	0.407080	0.000000	-0.029652	0.026240	0.004509
3	AG139	-0.026989	0.072319	0.000000	0.133964	0.053960	-0.023681
4	AG139	-0.047892	-0.203680	0.000000	0.083073	-0.013428	-0.005418
5	AG139	0.000817	-0.069954	0.000000	-0.040690	0.050272	-0.063522
6	AG139	0.005887	0.208193	0.000000	0.043095	0.031286	-0.068455
7	AG139	-0.006459	0.224943	0.000000	-0.233203	0.051103	-0.024207
8	AG139	-0.080762	-0.190480	0.000000	0.036296	-0.048350	-0.077147
9	AG139	-0.048428	0.171329	0.000000	0.100484	0.007257	0.018843
10	AG139	-0.000938	-0.018000	0.000000	0.158162	0.077603	0.024180
1	AG142	0.154467	0.080556	0.000000	0.047093	-0.005350	-0.008793
2	AG142	0.140964	0.369107	0.000000	-0.087304	-0.001943	-0.010005
3	AG142	0.174260	0.507710	0.000000	-0.169807	0.018661	0.130852
4	AG142	0.164913	0.381443	0.000000	-0.050766	0.028234	-0.036386
5	AG142	0.126854	0.393907	0.000000	-0.067525	-0.001772	0.049345
6	AG142	0.120849	0.245635	0.000000	-0.095450	-0.079926	-0.012453
7	AG142	0.113025	0.324030	0.000000	0.188052	0.079130	-0.034377
8	AG142	0.094693	0.466140	0.000000	-0.022753	0.009167	0.029349
9	AG142	0.135413	0.407808	0.000000	0.003906	0.079984	0.019004
10	AG142	0.170367	0.604390	0.000000	-0.026790	-0.013929	-0.130446
1	GD14	0.017104	-0.192002	0.000000	0.173650	-0.096779	-0.023188
2	GD14	0.001919	-0.064092	0.000000	0.418934	-0.051408	0.065495
3	GD14	-0.016904	-0.174617	0.000000	0.235632	-0.064448	-0.001414
4	GD14	0.001636	-0.139956	0.000000	0.064804	-0.107733	0.026241
5	GD14	0.017534	-0.039303	0.000000	-0.026437	-0.121246	-0.031127
6	GD14	0.055082	0.202466	0.000000	0.020087	-0.062149	0.032900
7	GD14	0.032425	0.044743	0.000000	-0.093260	-0.084226	0.172805
8	GD14	0.076404	0.053758	0.000000	-0.085615	-0.070337	0.050898
9	GD14	-0.025897	-0.026362	0.000000	0.064850	-0.066592	0.100448
10	GD14	0.025328	-0.069266	0.000000	-0.165816	-0.188313	0.027815
1	GD15	0.009267	-0.240590	0.000000	0.238461	0.062494	-0.098978
2	GD15	-0.004672	-0.160716	0.000000	0.052906	0.083652	-0.058492
3	GD15	-0.027475	-0.206315	0.000000	-0.042826	0.112573	0.069956
4	GD15	-0.003310	-0.020538	0.000000	-0.280662	-0.004055	-0.011134
5	GD15	0.019195	-0.235500	0.000000	-0.055968	0.020236	0.056747
6	GD15	-0.021678	-0.213325	0.000000	0.120083	0.079632	0.011753
7	GD15	-0.027311	-0.124804	0.000000	-0.017685	0.047047	-0.065532
8	GD15	-0.051969	-0.046309	0.000000	-0.124049	0.003617	0.023996
9	GD15	-0.007718	-0.061398	0.000000	-0.010588	0.071958	-0.009895
10	GD15	-0.005850	0.077596	0.000000	-0.235459	0.123715	0.043588
1	GD16	-0.239541	0.217367	0.000000	-0.179407	0.019259	-0.031441
2	GD16	-0.254285	-0.281989	0.000000	-0.049112	-0.060630	0.032743
3	GD16	-0.184104	0.056165	0.000000	-0.061194	0.063844	0.008024
4	GD16	-0.234005	-0.048456	0.000000	-0.012087	0.096202	0.051490
5	GD16	-0.267685	0.206583	0.000000	0.006071	0.040806	-0.078384
6	GD16	-0.218974	0.031075	0.000000	-0.223880	-0.033598	-0.080195
7	GD16	-0.240532	0.220265	0.000000	-0.010013	0.063706	-0.058912
8	GD16	-0.235979	0.142947	0.000000	-0.058213	-0.026267	-0.029372
9	GD16	-0.232654	0.015243	0.000000	-0.121670	0.020387	0.010786
10	GD16	-0.234289	0.167994	0.000000	-0.247668	-0.014032	0.023421
