rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.012121	-0.399983	0.000000	0.000000	0.071072	0.000000
2	AG111	0.011960	-0.274464	0.000000	0.000000	0.016868	0.000000
3	AG111	-0.029878	-0.425066	0.000000	0.000000	0.010256	0.000000
4	AG111	-0.012788	-0.334280	0.000000	0.000000	0.135249	0.000000
5	AG111	-0.001929	-0.295748	0.000000	0.000000	0.046356	0.000000
6	AG111	0.016628	-0.421383	0.000000	0.000000	0.090819	0.000000
7	AG111	-0.020890	-0.329859	0.000000	0.000000	0.150452	0.000000
8	AG111	-0.038431	-0.507552	0.000000	0.000000	0.041017	0.000000
9	AG111	-0.050299	-0.281400	0.000000	0.000000	0.007506	0.000000
10	AG111	0.017347	-0.514541	0.000000	0.000000	0.060018	0.000000
1	AG112	0.148610	0.110678	0.000000	0.000000	-0.014780	0.000000
2	AG112	0.099930	0.251886	0.000000	0.000000	0.041868	0.000000
3	AG112	0.095981	0.240214	0.000000	0.000000	-0.046150	0.000000
4	AG112	0.087755	0.199318	0.000000	0.000000	-0.070120	0.000000
5	AG112	0.146060	-0.025763	0.000000	0.000000	-0.091779	0.000000
6	AG112	0.171240	-0.286005	0.000000	0.000000	-0.057300	0.000000
7	AG112	0.089436	0.206843	0.000000	0.000000	-0.090253	0.000000
8	AG112	0.133018	0.228057	0.000000	0.000000	-0.045319	0.000000
9	AG112	0.127573	-0.109120	0.000000	0.000000	-0.085805	0.000000
10	AG112	0.171586	0.200594	0.000000	0.000000	0.034606	0.000000
1	AG139	-0.035095	0.066384	0.000000	0.000000	0.057393	0.000000
2	AG139	-0.044898	0.104122	0.000000	0.000000	0.003980	0.000000
3	AG139	-0.031797	0.411606	0.000000	0.000000	0.011006	0.000000
4	AG139	-0.040413	0.140747	0.000000	0.000000	-0.000906	0.000000
5	AG139	0.016868	0.018534	0.000000	0.000000	0.001038	0.000000
6	AG139	-0.040639	0.251494	0.000000	0.000000	0.058494	0.000000
7	AG139	0.027158	0.087213	0.000000	0.000000	0.005431	0.000000
8	AG139	-0.002381	-0.051186	0.000000	0.000000	-0.015970	0.000000
9	AG139	-0.071373	0.359867	0.000000	0.000000	0.043829	0.000000
10	AG139	-0.066059	-0.017158	0.000000	0.000000	-0.031943	0.000000
1	AG142	0.150363	0.085416	0.000000	0.000000	-0.015428	0.000000
2	AG142	0.159856	0.199020	0.000000	0.000000	0.103921	0.000000
3	AG142	0.123373	0.481567	0.000000	0.000000	0.024758	0.000000
4	AG142	0.154874	0.399108	0.000000	0.000000	0.002492	0.000000
5	AG142	0.193960	0.388970	0.000000	0.000000	0.032487	0.000000
6	AG142	0.125861	0.309768	0.000000	0.000000	0.056423	0.000000
7	AG142	0.151889	0.441809	0.000000	0.000000	0.054048	0.000000
8	AG142	0.122954	0.213603	0.000000	0.000000	-0.002235	0.000000
9	AG142	0.136866	0.291818	0.000000	0.000000	0.035347	0.000000
10	AG142	0.140601	0.045460	0.000000	0.000000	0.002828	0.000000
1	GD14	0.024889	0.441728	0.000000	0.000000	-0.083929	0.000000
2	GD14	0.080480	-0.000194	0.000000	0.000000	-0.103831	0.000000
3	GD14	0.020369	-0.060870	0.000000	0.000000	-0.109521	0.000000
4	GD14	-0.000863	0.380258	0.000000	0.000000	-0.059904	0.000000
5	GD14	0.013332	0.082501	0.000000	0.000000	-0.105303	0.000000
6	GD14	0.002857	-0.552468	0.000000	0.000000	-0.265174	0.000000
7	GD14	-0.004468	-0.169377	0.000000	0.000000	-0.151055	0.000000
8	GD14	0.045308	-0.090880	0.000000	0.000000	-0.168471	0.000000
9	GD14	-0.021233	-0.237795	0.000000	0.000000	-0.150419	0.000000
10	GD14	0.013376	-0.062087	0.000000	0.000000	-0.130610	0.000000
1	GD15	-0.021312	0.105001	0.000000	0.000000	0.083125	0.000000
2	GD15	0.005136	-0.128078	0.000000	0.000000	0.067054	0.000000
3	GD15	0.009102	-0.141634	0.000000	0.000000	0.090974	0.000000
4	GD15	0.025237	-0.255590	0.000000	0.000000	0.067761	0.000000
5	GD15	-0.025459	0.052128	0.000000	0.000000	0.159001	0.000000
6	GD15	-0.045931	-0.390829	0.000000	0.000000	-0.072481	0.000000
7	GD15	-0.000402	0.190636	0.000000	0.000000	0.117204	0.000000
8	GD15	0.057777	0.548259	0.000000	0.000000	0.157216	0.000000
9	GD15	-0.044242	0.114599	0.000000	0.000000	0.108003	0.000000
10	GD15	-0.051731	-0.159093	0.000000	0.000000	-0.023783	0.000000
1	GD16	-0.202656	0.067666	0.000000	0.000000	0.178172	0.000000
2	GD16	-0.258296	0.043717	0.000000	0.000000	0.074201	0.000000
3	GD16	-0.249415	0.134396	0.000000	0.000000	0.113171	0.000000
4	GD16	-0.236536	-0.085140	0.000000	0.000000	0.026240	0.000000
5	GD16	-0.170150	-0.135383	0.000000	0.000000	0.082061	0.000000
6	GD16	-0.218420	-0.043908	0.000000	0.000000	0.107973	0.000000
7	GD16	-0.262683	0.228822	0.000000	0.000000	0.098410	0.000000
8	GD16	-0.233120	0.127707	0.000000	0.000000	0.094891	0.000000
9	GD16	-0.247534	0.060734	0.000000	0.000000	0.103373	0.000000
10	GD16	-0.258944	0.180652	0.000000	0.000000	0.127498	0.000000
