rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.006682	-0.372587	0.000000	0.000000	0.031832	-0.042172
2	AG111	0.018502	0.018411	0.000000	0.000000	0.019359	-0.227167
3	AG111	-0.065630	0.226784	0.000000	0.000000	0.015160	-0.138077
4	AG111	-0.017814	-0.069689	0.000000	0.000000	-0.000690	-0.076679
5	AG111	0.011104	-0.139796	0.000000	0.000000	0.002745	-0.264116
6	AG111	-0.000737	-0.391658	0.000000	0.000000	-0.032726	-0.191053
7	AG111	-0.011431	-0.381807	0.000000	0.000000	-0.005556	-0.021036
8	AG111	-0.024490	-0.335526	0.000000	0.000000	-0.012065	-0.013574
9	AG111	-0.017845	-0.409346	0.000000	0.000000	-0.009739	-0.061474
10	AG111	0.000132	-0.151189	0.000000	0.000000	-0.026323	0.033211
1	AG112	0.116164	0.123237	0.000000	0.000000	0.011107	0.006426
2	AG112	0.137602	-0.078114	0.000000	0.000000	-0.008747	0.117282
3	AG112	0.157372	-0.184626	0.000000	0.000000	-0.016778	0.002993
4	AG112	0.183791	-0.085963	0.000000	0.000000	0.032406	0.079934
5	AG112	0.149626	0.164176	0.000000	0.000000	-0.002449	0.096366
6	AG112	0.153847	0.062622	0.000000	0.000000	-0.055053	-0.004492
7	AG112	0.123011	-0.203885	0.000000	0.000000	-0.022490	0.239829
8	AG112	0.198053	0.317625	0.000000	0.000000	-0.007780	0.143866
9	AG112	0.140486	0.095571	0.000000	0.000000	-0.006938	0.110431
10	AG112	0.120483	0.364371	0.000000	0.000000	0.040353	0.137876
1	AG139	0.000934	0.038689	0.000000	0.000000	0.032103	0.043000
2	AG139	-0.056055	0.107076	0.000000	0.000000	-0.019371	-0.130380
3	AG139	-0.000060	-0.042619	0.000000	0.000000	0.005877	0.033636
4	AG139	-0.007626	0.104433	0.000000	0.000000	0.017622	0.020958
5	AG139	-0.047981	-0.174989	0.000000	0.000000	-0.000805	-0.004553
6	AG139	-0.048290	0.002422	0.000000	0.000000	-0.001579	0.006165
7	AG139	-0.034557	0.176738	0.000000	0.000000	-0.013322	-0.101741
8	AG139	-0.053052	0.118219	0.000000	0.000000	0.015569	-0.104173
9	AG139	-0.067218	0.291764	0.000000	0.000000	0.020362	-0.043868
10	AG139	-0.026040	0.098462	0.000000	0.000000	-0.007727	-0.004345
1	AG142	0.100193	0.508401	0.000000	0.000000	-0.006457	0.041967
2	AG142	0.133925	0.525819	0.000000	0.000000	0.028433	-0.022643
3	AG142	0.129237	0.190998	0.000000	0.000000	-0.008448	-0.099876
4	AG142	0.125568	0.314346	0.000000	0.000000	-0.009425	0.011983
5	AG142	0.152638	0.375013	0.000000	0.000000	0.003867	-0.037201
6	AG142	0.095053	0.407753	0.000000	0.000000	0.015665	0.053291
7	AG142	0.140969	0.288474	0.000000	0.000000	-0.005986	-0.058314
8	AG142	0.148983	0.461283	0.000000	0.000000	0.015927	-0.088984
9	AG142	0.152399	0.218688	0.000000	0.000000	0.029149	0.007585
10	AG142	0.125849	0.478126	0.000000	0.000000	0.019312	-0.094144
1	GD14	-0.011108	0.066932	0.000000	0.000000	-0.012196	0.305084
2	GD14	0.029561	-0.281978	0.000000	0.000000	0.017366	0.223180
3	GD14	0.008470	-0.267464	0.000000	0.000000	-0.024185	0.229821
4	GD14	-0.024348	0.241870	0.000000	0.000000	-0.021737	0.283886
5	GD14	0.054866	0.094913	0.000000	0.000000	-0.020687	0.024260
6	GD14	0.017227	-0.135725	0.000000	0.000000	0.028858	0.270958
7	GD14	-0.008763	-0.137900	0.000000	0.000000	0.004731	0.256764
8	GD14	-0.004494	0.027350	0.000000	0.000000	0.000084	0.201930
9	GD14	0.074049	-0.001084	0.000000	0.000000	-0.028207	0.042597
10	GD14	0.032345	0.078906	0.000000	0.000000	0.000528	0.195010
1	GD15	-0.010723	0.152014	0.000000	0.000000	0.033163	-0.022110
2	GD15	-0.036905	0.107390	0.000000	0.000000	0.015438	-0.035307
3	GD15	-0.048902	-0.052324	0.000000	0.000000	0.022490	0.063112
4	GD15	-0.049701	-0.327492	0.000000	0.000000	0.009594	0.240565
5	GD15	-0.010878	-0.011231	0.000000	0.000000	0.003974	-0.072272
6	GD15	0.000330	-0.368743	0.000000	0.000000	-0.020050	0.057558
7	GD15	-0.003892	-0.088387	0.000000	0.000000	0.016668	-0.001983
8	GD15	0.009548	-0.401606	0.000000	0.000000	0.010655	0.061771
9	GD15	-0.044664	0.106867	0.000000	0.000000	-0.024960	-0.097163
10	GD15	-0.010138	0.107933	0.000000	0.000000	-0.028002	-0.093888
1	GD16	-0.218791	0.010642	0.000000	0.000000	0.006424	-0.096853
2	GD16	-0.260289	-0.005739	0.000000	0.000000	-0.014404	-0.146818
3	GD16	-0.244616	0.050203	0.000000	0.000000	0.007411	-0.169616
4	GD16	-0.227580	-0.277430	0.000000	0.000000	-0.001101	-0.108237
5	GD16	-0.228344	-0.042734	0.000000	0.000000	0.009543	-0.088415
6	GD16	-0.229643	0.051315	0.000000	0.000000	0.013948	-0.068963
7	GD16	-0.249579	-0.001595	0.000000	0.000000	0.019586	-0.121023
8	GD16	-0.161589	0.035486	0.000000	0.000000	-0.003635	-0.183622
9	GD16	-0.241740	-0.276388	0.000000	0.000000	-0.012777	-0.124508
10	GD16	-0.264249	-0.264073	0.000000	0.000000	0.010632	0.069568
