rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.053184	-0.225284	0.000000	0.000000	0.100385	0.000000	0.011820	-0.010190
2	AG111	-0.024072	-0.314936	0.000000	0.000000	0.141186	0.000000	0.007623	-0.004573
3	AG111	-0.016899	-0.343827	0.000000	0.000000	0.182453	0.000000	-0.006973	0.005527
4	AG111	-0.002419	-0.640608	0.000000	0.000000	-0.036997	0.000000	0.016921	0.012081
5	AG111	-0.058903	-0.108513	0.000000	0.000000	0.039484	0.000000	0.001607	-0.027754
6	AG111	-0.010635	-0.505633	0.000000	0.000000	0.129305	0.000000	0.009344	-0.005982
7	AG111	-0.014350	-0.224611	0.000000	0.000000	0.093986	0.000000	-0.018430	-0.004660
8	AG111	-0.036303	-0.412238	0.000000	0.000000	-0.098509	0.000000	0.014030	0.011986
9	AG111	0.021397	-0.692967	0.000000	0.000000	0.076340	0.000000	-0.001684	-0.005978
10	AG111	-0.030854	-0.556464	0.000000	0.000000	-0.005166	0.000000	-0.032949	-0.000257
1	AG112	0.142832	-0.076178	0.000000	0.000000	-0.027612	0.000000	-0.019501	-0.020351
2	AG112	0.120385	-0.405360	0.000000	0.000000	-0.120448	0.000000	-0.008419	0.019059
3	AG112	0.156119	-0.007879	0.000000	0.000000	-0.076715	0.000000	0.043352	0.002169
4	AG112	0.139388	0.127623	0.000000	0.000000	-0.088820	0.000000	-0.018562	0.030999
5	AG112	0.112789	0.319321	0.000000	0.000000	-0.032661	0.000000	0.021944	0.015382
6	AG112	0.096673	0.082904	0.000000	0.000000	-0.056979	0.000000	-0.028926	0.029748
7	AG112	0.140307	0.170573	0.000000	0.000000	-0.098344	0.000000	-0.002242	0.027581
8	AG112	0.123094	0.325274	0.000000	0.000000	-0.030118	0.000000	0.011566	-0.001864
9	AG112	0.076890	0.285533	0.000000	0.000000	-0.048814	0.000000	-0.007162	-0.009268
10	AG112	0.119146	0.297455	0.000000	0.000000	-0.016165	0.000000	0.020313	0.056401
1	AG139	-0.033884	0.013209	0.000000	0.000000	0.048569	0.000000	0.004794	-0.007480
2	AG139	0.024105	0.117872	0.000000	0.000000	0.044016	0.000000	-0.017872	0.001284
3	AG139	-0.089389	-0.106381	0.000000	0.000000	-0.039588	0.000000	0.000806	0.002100
4	AG139	-0.043784	0.093265	0.000000	0.000000	-0.025088	0.000000	-0.008899	0.000941
5	AG139	-0.021095	-0.101392	0.000000	0.000000	0.020945	0.000000	0.009692	-0.015461
6	AG139	-0.008626	-0.106091	0.000000	0.000000	0.067220	0.000000	0.005419	0.027239
7	AG139	0.023072	0.306142	0.000000	0.000000	0.102316	0.000000	-0.002307	-0.023511
8	AG139	-0.005039	-0.101666	0.000000	0.000000	0.055056	0.000000	0.007821	-0.016802
9	AG139	-0.003652	-0.064896	0.000000	0.000000	0.021352	0.000000	0.020242	0.007245
10	AG139	-0.060722	-0.079606	0.000000	0.000000	0.033875	0.000000	-0.031744	-0.004381
1	AG142	0.167359	0.402768	0.000000	0.000000	0.029706	0.000000	0.005763	0.018446
2	AG142	0.128990	0.439681	0.000000	0.000000	0.013808	0.000000	0.035048	0.007542
3	AG142	0.079114	0.170179	0.000000	0.000000	0.003275	0.000000	-0.008883	0.004618
4	AG142	0.135399	0.144733	0.000000	0.000000	0.048726	0.000000	-0.005778	0.015580
5	AG142	0.137194	0.355490	0.000000	0.000000	-0.016024	0.000000	0.007080	0.012969
6	AG142	0.121853	0.362649	0.000000	0.000000	-0.038359	0.000000	0.022279	-0.006096
7	AG142	0.135199	0.089173	0.000000	0.000000	0.054526	0.000000	-0.002822	0.005511
8	AG142	0.120648	0.297473	0.000000	0.000000	0.051379	0.000000	-0.010179	-0.004203
9	AG142	0.088112	0.211743	0.000000	0.000000	-0.006336	0.000000	0.015075	-0.021500
10	AG142	0.110109	0.652769	0.000000	0.000000	-0.041337	0.000000	0.021113	-0.016092
1	GD14	0.014174	0.195731	0.000000	0.000000	-0.088035	0.000000	0.013888	-0.009408
2	GD14	-0.007536	-0.102438	0.000000	0.000000	-0.199885	0.000000	-0.025648	-0.055901
3	GD14	0.059842	0.127791	0.000000	0.000000	-0.027576	0.000000	0.007083	0.004111
4	GD14	-0.059451	0.015513	0.000000	0.000000	-0.188739	0.000000	-0.030006	0.012846
5	GD14	0.025350	-0.205127	0.000000	0.000000	-0.151751	0.000000	-0.026846	0.008688
6	GD14	0.024841	-0.086124	0.000000	0.000000	-0.109107	0.000000	-0.025419	0.036385
7	GD14	-0.035839	0.027701	0.000000	0.000000	-0.165326	0.000000	-0.019370	-0.011650
8	GD14	0.039389	0.196401	0.000000	0.000000	-0.106203	0.000000	-0.008231	-0.015019
9	GD14	0.036924	0.238246	0.000000	0.000000	-0.031285	0.000000	-0.025899	0.057653
10	GD14	0.086194	-0.012196	0.000000	0.000000	-0.132649	0.000000	-0.015715	0.016178
1	GD15	-0.000094	0.127213	0.000000	0.000000	0.100816	0.000000	-0.017916	0.025024
2	GD15	0.053646	-0.098523	0.000000	0.000000	0.065018	0.000000	0.014702	0.025399
3	GD15	-0.047081	0.458830	0.000000	0.000000	0.098311	0.000000	-0.019463	-0.007905
4	GD15	0.007842	-0.240263	0.000000	0.000000	0.006273	0.000000	-0.004534	-0.007027
5	GD15	-0.047208	-0.193586	0.000000	0.000000	-0.037045	0.000000	-0.006176	-0.037413
6	GD15	0.006768	0.053022	0.000000	0.000000	0.028953	0.000000	0.016097	-0.020176
7	GD15	-0.002596	-0.173013	0.000000	0.000000	-0.000415	0.000000	0.002515	0.020405
8	GD15	-0.023842	0.034829	0.000000	0.000000	0.000070	0.000000	-0.007085	-0.012687
9	GD15	-0.049905	0.104740	0.000000	0.000000	-0.019505	0.000000	-0.029028	-0.004025
10	GD15	-0.016389	-0.104826	0.000000	0.000000	0.011779	0.000000	-0.008386	0.009974
1	GD16	-0.255233	0.128518	0.000000	0.000000	0.013118	0.000000	-0.002940	-0.025236
2	GD16	-0.237858	0.030864	0.000000	0.000000	0.173928	0.000000	-0.004367	0.025481
3	GD16	-0.282020	-0.000071	0.000000	0.000000	0.050093	0.000000	0.022668	-0.000560
4	GD16	-0.239324	-0.321593	0.000000	0.000000	-0.045460	0.000000	-0.013755	-0.040027
5	GD16	-0.271235	-0.106604	0.000000	0.000000	0.051805	0.000000	-0.002845	0.013524
6	GD16	-0.132080	-0.146969	0.000000	0.000000	0.193532	0.000000	0.004073	0.012060
7	GD16	-0.252350	-0.147503	0.000000	0.000000	0.017139	0.000000	0.005749	-0.006367
8	GD16	-0.203042	0.073563	0.000000	0.000000	0.099743	0.000000	0.010057	0.006484
9	GD16	-0.251566	-0.157785	0.000000	0.000000	0.098429	0.000000	-0.012334	0.019034
10	GD16	-0.258731	-0.100985	0.000000	0.000000	0.013965	0.000000	-0.009497	-0.003167
