parameter	value	se_sa	rse_sa
rhoS_pop	0.63215111978020322	0.04796231680691791	7.58715998535195890
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.31910906360562485	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25202146841617390	nan	nan
S0_pop	23541.65815503457633895	985.92182616605191470	4.18798803241990125
T0_pop	24197.51015707976330305	1168.89791318355423755	4.83065367302492987
omega_rhoS	0.11885320372417053	0.03365677129574170	28.31793358625057166
omega_deltaSC	0.25992373117327933	0.15254804020434937	58.68953924128324928
omega_deltaCB	0.08007331836670110	0.03271236526564544	40.85301562729920022
omega_S0	0.01518220608245929	0.01525416863709714	100.47399274023159421
omega_T0	0.02084074565768122	0.03949064400463247	189.48767310577252942
b1	0.16390872896879538	0.02183055798625370	13.31872812607176826
b2	0.17897210467521957	0.02432153299071513	13.58956639351779572
b3	0.27693551974438008	0.04846983463096537	17.50220942250546230
